time_s,throttle,setpoint,brake,speed_m_s,accel_x_m_s2,accel_y_m_s2,accel_z_m_s2
0.0000,1.0000,5.5500,0.0000,0.0004,-0.0269,0.0250,-5.2621
0.0100,1.0000,5.5500,0.0000,0.0008,-0.0231,0.0431,-3.4177
0.0200,1.0000,5.5500,0.0000,0.0012,-0.0201,0.0324,-2.7683
0.0300,1.0000,5.5500,0.0000,0.0015,-0.0172,0.0200,-2.2121
0.0400,1.0000,5.5500,0.0000,0.0017,-0.0143,0.0133,-1.7219
0.0500,1.0000,5.5500,0.0000,0.0018,-0.0115,0.0065,-1.3118
0.0600,1.0000,5.5500,0.0000,0.0019,-0.0092,0.0018,-0.9596
0.0700,1.0000,5.5500,0.0000,0.0019,-0.0069,-0.0002,-0.6539
0.0800,1.0000,5.5500,0.0000,0.0019,-0.0048,-0.0019,-0.3984
0.0900,1.0000,5.5500,0.0000,0.0019,-0.0032,-0.0047,-0.1850
0.1000,1.0000,5.5500,0.0000,0.0019,-0.0015,-0.0049,0.0010
0.1100,1.0000,5.5500,0.0000,0.0019,-0.0003,-0.0046,0.1436
0.1200,1.0000,5.5500,0.0000,0.0018,0.0009,-0.0058,0.2718
0.1300,1.0000,5.5500,0.0000,0.0018,0.0018,-0.0060,0.3694
0.1400,1.0000,5.5500,0.0000,0.0017,0.0026,-0.0045,0.4484
0.1500,1.0000,5.5500,0.0000,0.0017,0.0033,-0.0050,0.5121
0.1600,1.0000,5.5500,0.0000,0.0016,0.0039,-0.0056,0.5646
0.1700,1.0000,5.5500,0.0000,0.0015,0.0042,-0.0051,0.5981
0.1800,1.0000,5.5500,0.0000,0.0015,0.0045,-0.0051,0.6196
0.1900,1.0000,5.5500,0.0000,0.0014,0.0048,-0.0043,0.6382
0.2000,1.0000,5.5500,0.0000,0.0013,0.0051,-0.0041,0.6467
0.2100,1.0000,5.5500,0.0000,0.0013,0.0050,-0.0041,0.6464
0.2200,1.0000,5.5500,0.0000,0.0012,0.0050,-0.0039,0.6416
0.2300,1.0000,5.5500,0.0000,0.0012,0.0051,-0.0033,0.6390
0.2400,1.0000,5.5500,0.0000,0.0011,0.0051,-0.0025,0.6255
0.2500,1.0000,5.5500,0.0000,0.0010,0.0050,-0.0037,0.6087
0.2600,1.0000,5.5500,0.0000,0.0010,0.0048,-0.0029,0.5919
0.2700,1.0000,5.5500,0.0000,0.0009,0.0047,-0.0021,0.5741
0.2800,1.0000,5.5500,0.0000,0.0009,0.0046,-0.0025,0.5549
0.2900,1.0000,5.5500,0.0000,0.0008,0.0045,-0.0033,0.5315
0.3000,1.0000,5.5500,0.0000,0.0008,0.0042,-0.0029,0.5093
0.3100,1.0000,5.5500,0.0000,0.0007,0.0040,-0.0018,0.4898
0.3200,1.0000,5.5500,0.0000,0.0007,0.0040,-0.0015,0.4660
0.3300,1.0000,5.5500,0.0000,0.0006,0.0037,-0.0029,0.4437
0.3400,1.0000,5.5500,0.0000,0.0006,0.0035,-0.0016,0.4221
0.3500,1.0000,5.5500,0.0000,0.0006,0.0033,-0.0009,0.3997
0.3600,1.0000,5.5500,0.0000,0.0005,0.0033,-0.0013,0.3829
0.3700,1.0000,5.5500,0.0000,0.0005,0.0029,-0.0011,0.3562
0.3800,1.0000,5.5500,0.0000,0.0005,0.0029,-0.0016,0.3393
0.3900,1.0000,5.5500,0.0000,0.0004,0.0027,-0.0024,0.3217
0.4000,1.0000,5.5500,0.0000,0.0004,0.0024,-0.0007,0.2972
0.4100,1.0000,5.5500,0.0000,0.0004,0.0025,-0.0012,0.2859
0.4200,1.0000,5.5500,0.0000,0.0004,0.0021,-0.0013,0.2677
0.4300,1.0000,5.5500,0.0000,0.0034,-0.3193,-0.0004,0.2536
0.4400,0.9354,5.5500,0.0000,0.2717,-26.8240,-0.1076,0.6192
0.4500,0.9236,5.5500,0.0000,0.3637,-9.2080,-0.0364,0.3602
0.4600,0.8621,5.5500,0.0000,0.6184,-25.4624,-0.1023,0.5662
0.4700,0.8146,5.5500,0.0000,0.8241,-20.5732,-0.0844,0.4908
0.4800,0.8020,5.5500,0.0000,0.9133,-8.9152,-0.0357,0.3090
0.4900,0.7512,5.5500,0.0000,1.1269,-21.3679,-0.0863,0.4734
0.5000,0.7462,5.5500,0.0000,1.1880,-6.1042,-0.0237,0.2491
0.5100,0.6987,5.5500,0.0000,1.3882,-20.0201,-0.0811,0.4373
0.5200,0.6895,5.5500,0.0000,1.4602,-7.2067,-0.0299,0.2432
0.5300,0.6511,5.5500,0.0000,1.6278,-16.7570,-0.0692,0.3639
0.5400,0.6341,5.5500,0.0000,1.7233,-9.5508,-0.0394,0.2591
0.5500,0.6181,5.5500,0.0000,1.8145,-9.1214,-0.0365,0.2426
0.5600,0.5914,5.5500,0.0000,1.9400,-12.5465,-0.0514,0.2808
0.5700,0.5799,5.5500,0.0000,2.0140,-7.3996,-0.0307,0.2080
0.5800,0.5691,5.5500,0.0000,2.0852,-7.1177,-0.0285,0.1906
0.5900,0.5552,5.5500,0.0000,2.1659,-8.0695,-0.0327,0.1969
0.6000,0.5463,5.5500,0.0000,2.2290,-6.3171,-0.0249,0.1702
0.6100,0.5377,5.5500,0.0000,2.2909,-6.1833,-0.0252,0.1595
0.6200,0.5274,5.5500,0.0000,2.3576,-6.6754,-0.0275,0.1623
0.6300,0.5228,5.5500,0.0000,2.4049,-4.7260,-0.0195,0.1314
0.6400,0.5136,5.5500,0.0000,2.4667,-6.1805,-0.0247,0.1441
0.6500,0.5095,5.5500,0.0000,2.5115,-4.4770,-0.0176,0.1174
0.6600,0.5021,5.5500,0.0000,2.5663,-5.4845,-0.0222,0.1327
0.6700,0.4988,5.5500,0.0000,2.6074,-4.1100,-0.0167,0.1031
0.6800,0.4924,5.5500,0.0000,2.6580,-5.0550,-0.0203,0.1150
0.6900,0.4899,5.5500,0.0000,2.6952,-3.7210,-0.0156,0.0904
0.7000,0.4844,5.5500,0.0000,2.7421,-4.6900,-0.0192,0.1084
0.7100,0.4827,5.5500,0.0000,2.7761,-3.4055,-0.0137,0.0829
0.7200,0.4779,5.5500,0.0000,2.8198,-4.3696,-0.0176,0.0937
0.7300,0.4767,5.5500,0.0000,2.8512,-3.1379,-0.0127,0.0761
0.7400,0.4725,5.5500,0.0000,2.8922,-4.0968,-0.0166,0.0838
0.7500,0.4718,5.5500,0.0000,2.9213,-2.9108,-0.0118,0.0653
0.7600,0.4681,5.5500,0.0000,2.9599,-3.8632,-0.0157,0.0791
0.7700,0.4678,5.5500,0.0000,2.9872,-2.7231,-0.0111,0.0616
0.7800,0.4645,5.5500,0.0000,3.0237,-3.6584,-0.0148,0.0708
0.7900,0.4644,5.5500,0.0000,3.0493,-2.5580,-0.0105,0.0522
0.8000,0.4615,5.5500,0.0000,3.0841,-3.4830,-0.0142,0.0676
0.8100,0.4617,5.5500,0.0000,3.1083,-2.4173,-0.0098,0.0542
0.8200,0.4591,5.5500,0.0000,3.1416,-3.3298,-0.0137,0.0599
0.8300,0.4594,5.5500,0.0000,3.1646,-2.3020,-0.0094,0.0463
0.8400,0.4570,5.5500,0.0000,3.1966,-3.1979,-0.0130,0.0571
0.8500,0.4575,5.5500,0.0000,3.2187,-2.2042,-0.0090,0.0410
0.8600,0.4553,5.5500,0.0000,3.2495,-3.0809,-0.0123,0.0556
0.8700,0.4559,5.5500,0.0000,3.2707,-2.1203,-0.0086,0.0407
0.8800,0.4538,5.5500,0.0000,3.3005,-2.9779,-0.0121,0.0532
0.8900,0.4545,5.5500,0.0000,3.3209,-2.0485,-0.0085,0.0374
0.9000,0.4525,5.5500,0.0000,3.3498,-2.8891,-0.0119,0.0496
0.9100,0.4532,5.5500,0.0000,3.3697,-1.9870,-0.0081,0.0367
0.9200,0.4514,5.5500,0.0000,3.3978,-2.8105,-0.0116,0.0445
0.9300,0.4521,5.5500,0.0000,3.4172,-1.9352,-0.0080,0.0323
0.9400,0.4503,5.5500,0.0000,3.4446,-2.7396,-0.0114,0.0432
0.9500,0.4510,5.5500,0.0000,3.4635,-1.8902,-0.0077,0.0309
0.9600,0.4492,5.5500,0.0000,3.4902,-2.6764,-0.0106,0.0463
0.9700,0.4499,5.5500,0.0000,3.5088,-1.8542,-0.0073,0.0298
0.9800,0.4482,5.5500,0.0000,3.5350,-2.6209,-0.0104,0.0432
0.9900,0.4488,5.5500,0.0000,3.5532,-1.8229,-0.0075,0.0266
1.0000,0.4471,5.5500,0.0000,3.5789,-2.5686,-0.0103,0.0446
1.0100,0.4477,5.5500,0.0000,3.5968,-1.7951,-0.0074,0.0272
1.0200,0.4460,5.5500,0.0000,3.6220,-2.5201,-0.0103,0.0420
1.0300,0.4465,5.5500,0.0000,3.6398,-1.7711,-0.0071,0.0259
1.0400,0.4449,5.5500,0.0000,3.6645,-2.4745,-0.0101,0.0360
1.0500,0.4453,5.5500,0.0000,3.6820,-1.7508,-0.0071,0.0285
1.0600,0.4437,5.5500,0.0000,3.7063,-2.4312,-0.0096,0.0353
1.0700,0.4440,5.5500,0.0000,3.7236,-1.7329,-0.0068,0.0260
1.0800,0.4424,5.5500,0.0000,3.7475,-2.3903,-0.0095,0.0368
1.0900,0.4427,5.5500,0.0000,3.7647,-1.7169,-0.0071,0.0266
1.1000,0.4410,5.5500,0.0000,3.7882,-2.3513,-0.0095,0.0371
1.1100,0.4412,5.5500,0.0000,3.8053,-1.7030,-0.0071,0.0256
1.1200,0.4395,5.5500,0.0000,3.8284,-2.3128,-0.0095,0.0362
1.1300,0.4396,5.5500,0.0000,3.8453,-1.6928,-0.0070,0.0247
1.1400,0.4379,5.5500,0.0000,3.8681,-2.2737,-0.0092,0.0343
1.1500,0.4380,5.5500,0.0000,3.8847,-1.6694,-0.0067,0.0253
1.1600,0.4363,5.5500,0.0000,3.9070,-2.2289,-0.0090,0.0316
1.1700,0.4364,5.5500,0.0000,3.9235,-1.6448,-0.0067,0.0269
1.1800,0.4347,5.5500,0.0000,3.9453,-2.1827,-0.0087,0.0296
1.1900,0.4347,5.5500,0.0000,3.9615,-1.6227,-0.0064,0.0239
1.2000,0.4331,5.5500,0.0000,3.9829,-2.1390,-0.0087,0.0337
1.2100,0.4330,5.5500,0.0000,3.9990,-1.6021,-0.0065,0.0234
1.2200,0.4314,5.5500,0.0000,4.0199,-2.0964,-0.0086,0.0295
1.2300,0.4312,5.5500,0.0000,4.0357,-1.5830,-0.0063,0.0222
1.2400,0.4296,5.5500,0.0000,4.0563,-2.0553,-0.0084,0.0322
1.2500,0.4294,5.5500,0.0000,4.0719,-1.5645,-0.0062,0.0218
1.2600,0.4278,5.5500,0.0000,4.0921,-2.0149,-0.0081,0.0278
1.2700,0.4276,5.5500,0.0000,4.1076,-1.5472,-0.0060,0.0227
1.2800,0.4260,5.5500,0.0000,4.1273,-1.9752,-0.0080,0.0275
1.2900,0.4257,5.5500,0.0000,4.1426,-1.5300,-0.0061,0.0209
1.3000,0.4241,5.5500,0.0000,4.1620,-1.9360,-0.0078,0.0298
1.3100,0.4238,5.5500,0.0000,4.1771,-1.5133,-0.0064,0.0211
1.3200,0.4222,5.5500,0.0000,4.1961,-1.8968,-0.0077,0.0281
1.3300,0.4218,5.5500,0.0000,4.2110,-1.4970,-0.0063,0.0214
1.3400,0.4203,5.5500,0.0000,4.2296,-1.8579,-0.0080,0.0267
1.3500,0.4198,5.5500,0.0000,4.2444,-1.4810,-0.0059,0.0225
1.3600,0.4183,5.5500,0.0000,4.2626,-1.8190,-0.0070,0.0274
1.3700,0.4178,5.5500,0.0000,4.2773,-1.4651,-0.0055,0.0227
1.3800,0.4163,5.5500,0.0000,4.2951,-1.7801,-0.0072,0.0235
1.3900,0.4157,5.5500,0.0000,4.3096,-1.4493,-0.0061,0.0230
1.4000,0.4142,5.5500,0.0000,4.3270,-1.7411,-0.0069,0.0233
1.4100,0.4136,5.5500,0.0000,4.3413,-1.4338,-0.0058,0.0197
1.4200,0.4121,5.5500,0.0000,4.3583,-1.7020,-0.0072,0.0239
1.4300,0.4115,5.5500,0.0000,4.3725,-1.4184,-0.0055,0.0205
1.4400,0.4100,5.5500,0.0000,4.3891,-1.6622,-0.0064,0.0244
1.4500,0.4093,5.5500,0.0000,4.4032,-1.4043,-0.0055,0.0203
1.4600,0.4079,5.5500,0.0000,4.4194,-1.6219,-0.0064,0.0214
1.4700,0.4071,5.5500,0.0000,4.4333,-1.3917,-0.0059,0.0202
1.4800,0.4057,5.5500,0.0000,4.4491,-1.5775,-0.0063,0.0250
1.4900,0.4049,5.5500,0.0000,4.4629,-1.3798,-0.0057,0.0205
1.5000,0.4036,5.5500,0.0000,4.4782,-1.5315,-0.0060,0.0220
1.5100,0.4027,5.5500,0.0000,4.4919,-1.3699,-0.0055,0.0180
1.5200,0.4014,5.5500,0.0000,4.5068,-1.4845,-0.0060,0.0209
1.5300,0.4005,5.5500,0.0000,4.5203,-1.3577,-0.0055,0.0205
1.5400,0.3993,5.5500,0.0000,4.5347,-1.4385,-0.0061,0.0204
1.5500,0.3983,5.5500,0.0000,4.5482,-1.3433,-0.0055,0.0205
1.5600,0.3971,5.5500,0.0000,4.5621,-1.3954,-0.0055,0.0192
1.5700,0.3961,5.5500,0.0000,4.5754,-1.3257,-0.0051,0.0181
1.5800,0.3950,5.5500,0.0000,4.5889,-1.3558,-0.0053,0.0197
1.5900,0.3940,5.5500,0.0000,4.6020,-1.3057,-0.0054,0.0203
1.6000,0.3929,5.5500,0.0000,4.6152,-1.3196,-0.0054,0.0182
1.6100,0.3918,5.5500,0.0000,4.6280,-1.2835,-0.0052,0.0183
1.6200,0.3907,5.5500,0.0000,4.6409,-1.2869,-0.0053,0.0187
1.6300,0.3897,5.5500,0.0000,4.6535,-1.2607,-0.0052,0.0168
1.6400,0.3886,5.5500,0.0000,4.6661,-1.2565,-0.0050,0.0197
1.6500,0.3876,5.5500,0.0000,4.6784,-1.2357,-0.0049,0.0166
1.6600,0.3865,5.5500,0.0000,4.6907,-1.2274,-0.0050,0.0193
1.6700,0.3854,5.5500,0.0000,4.7028,-1.2102,-0.0047,0.0149
1.6800,0.3844,5.5500,0.0000,4.7148,-1.2001,-0.0047,0.0197
1.6900,0.3833,5.5500,0.0000,4.7266,-1.1856,-0.0044,0.0152
1.7000,0.3823,5.5500,0.0000,4.7384,-1.1742,-0.0047,0.0144
1.7100,0.3812,5.5500,0.0000,4.7500,-1.1611,-0.0044,0.0186
1.7200,0.3802,5.5500,0.0000,4.7615,-1.1497,-0.0047,0.0145
1.7300,0.3792,5.5500,0.0000,4.7729,-1.1367,-0.0047,0.0165
1.7400,0.3781,5.5500,0.0000,4.7841,-1.1239,-0.0044,0.0173
1.7500,0.3771,5.5500,0.0000,4.7952,-1.1108,-0.0044,0.0159
1.7600,0.3761,5.5500,0.0000,4.8062,-1.0986,-0.0042,0.0163
1.7700,0.3750,5.5500,0.0000,4.8171,-1.0864,-0.0046,0.0143
1.7800,0.3740,5.5500,0.0000,4.8278,-1.0737,-0.0040,0.0179
1.7900,0.3730,5.5500,0.0000,4.8384,-1.0611,-0.0044,0.0135
1.8000,0.3720,5.5500,0.0000,4.8489,-1.0487,-0.0041,0.0148
1.8100,0.3710,5.5500,0.0000,4.8593,-1.0362,-0.0043,0.0164
1.8200,0.3700,5.5500,0.0000,4.8695,-1.0244,-0.0041,0.0146
1.8300,0.3690,5.5500,0.0000,4.8796,-1.0131,-0.0040,0.0129
1.8400,0.3680,5.5500,0.0000,4.8896,-1.0015,-0.0040,0.0143
1.8500,0.3670,5.5500,0.0000,4.8995,-0.9892,-0.0039,0.0129
1.8600,0.3660,5.5500,0.0000,4.9093,-0.9775,-0.0036,0.0174
1.8700,0.3651,5.5500,0.0000,4.9190,-0.9661,-0.0037,0.0139
1.8800,0.3641,5.5500,0.0000,4.9285,-0.9545,-0.0039,0.0116
1.8900,0.3631,5.5500,0.0000,4.9380,-0.9431,-0.0038,0.0168
1.9000,0.3622,5.5500,0.0000,4.9473,-0.9312,-0.0040,0.0138
1.9100,0.3612,5.5500,0.0000,4.9565,-0.9196,-0.0038,0.0128
1.9200,0.3603,5.5500,0.0000,4.9655,-0.9079,-0.0036,0.0130
1.9300,0.3593,5.5500,0.0000,4.9745,-0.8968,-0.0035,0.0125
1.9400,0.3584,5.5500,0.0000,4.9834,-0.8859,-0.0036,0.0140
1.9500,0.3575,5.5500,0.0000,4.9921,-0.8745,-0.0035,0.0112
1.9600,0.3566,5.5500,0.0000,5.0007,-0.8631,-0.0033,0.0130
1.9700,0.3557,5.5500,0.0000,5.0093,-0.8567,-0.0033,0.7211
1.9800,0.3548,5.5500,0.0000,5.0174,-0.8102,-0.0038,-0.1149
1.9900,0.3538,5.5500,0.0000,5.0264,-0.8949,-0.0038,-0.0932
2.0000,0.3532,5.5500,0.0000,5.0333,-0.6946,-0.0035,-0.0827
2.0100,0.3516,5.5500,0.0000,5.0440,-1.0703,-0.0045,-0.0606
2.0200,0.3526,5.5500,0.0000,5.0458,-0.1789,-0.0010,-0.0642
2.0300,0.3488,5.5500,0.0000,5.0633,-1.7485,-0.0060,-0.0274
2.0400,0.3607,5.5500,0.0000,5.0291,3.4188,0.0135,-0.0947
2.0500,0.3617,5.5500,0.0000,5.0310,-0.1879,-0.0037,-0.0385
2.0600,0.3787,5.5500,0.0000,4.9805,5.0509,0.0271,-0.1035
2.0700,0.3680,5.5500,0.0000,5.0213,-4.0874,-0.0143,-0.5981
2.0800,0.3707,5.5500,0.0000,5.0178,0.3504,-0.0033,0.6531
2.0900,0.3583,5.5500,0.0000,5.0637,-4.5914,-0.0339,-0.3062
2.1000,0.3713,5.5500,0.0000,5.0262,3.7598,-0.0913,-0.6181
2.1100,0.3687,5.5500,0.0000,5.0399,-1.3710,-0.0207,-0.6266
2.1200,0.3822,5.5500,0.0000,5.0004,3.9419,0.0040,-0.3465
2.1300,0.3822,5.5500,0.0000,5.0060,-0.5580,0.0084,-0.5393
2.1400,0.3947,5.5500,0.0000,4.9705,3.5506,0.0265,-0.2030
2.1500,0.3820,5.5500,0.0000,5.0180,-4.7504,-0.0005,-1.0097
2.1600,0.3823,5.5500,0.0000,5.0224,-0.4396,0.0236,0.6045
2.1700,0.3686,5.5500,0.0000,5.0728,-5.0375,-0.0004,-0.1754
2.1800,0.3815,5.5500,0.0000,5.0352,3.7632,0.0308,-0.1265
2.1900,0.3795,5.5500,0.0000,5.0469,-1.1775,0.0056,-0.2601
2.2000,0.3965,5.5500,0.0000,4.9961,5.0820,0.0306,0.0164
2.2100,0.3825,5.5500,0.0000,5.0479,-5.1743,-0.0110,-0.7282
2.2200,0.3818,5.5500,0.0000,5.0552,-0.7368,0.0076,0.6477
2.2300,0.3682,5.5500,0.0000,5.1048,-4.9597,-0.0119,-0.0403
2.2400,0.3798,5.5500,0.0000,5.0712,3.3607,0.0194,-0.0115
2.2500,0.3775,5.5500,0.0000,5.0834,-1.2181,0.0001,-0.1610
2.2600,0.3946,5.5500,0.0000,5.0319,5.1490,0.0247,0.0970
2.2700,0.3928,5.5500,0.0000,5.0433,-1.1363,-0.0007,-0.1672
2.2800,0.4040,5.5500,0.0000,5.0113,3.1976,0.0158,0.1139
2.2900,0.4021,5.5500,0.0000,5.0231,-1.1823,-0.0019,-0.1491
2.3000,0.4145,5.5500,0.0000,4.9876,3.5498,0.0164,0.1290
2.3100,0.3978,5.5500,0.0000,5.0483,-6.0676,-0.0239,-0.6014
2.3200,0.3931,5.5500,0.0000,5.0686,-2.0290,-0.0099,0.7037
2.3300,0.3799,5.5500,0.0000,5.1169,-4.8326,-0.0197,0.0206
2.3400,0.3867,5.5500,0.0000,5.0990,1.7916,0.0069,0.0491
2.3500,0.3843,5.5500,0.0000,5.1113,-1.2295,-0.0036,-0.1201
2.3600,0.4011,5.5500,0.0000,5.0606,5.0692,0.0222,0.1314
2.3700,0.3986,5.5500,0.0000,5.0738,-1.3230,-0.0036,-0.1373
2.3800,0.4090,5.5500,0.0000,5.0442,2.9600,0.0126,0.1330
2.3900,0.4064,5.5500,0.0000,5.0579,-1.3628,-0.0045,-0.1321
2.4000,0.4179,5.5500,0.0000,5.0250,3.2813,0.0138,0.1370
2.4100,0.4147,5.5500,0.0000,5.0410,-1.5974,-0.0063,-0.1299
2.4200,0.4257,5.5500,0.0000,5.0099,3.1105,0.0128,0.1449
2.4300,0.4221,5.5500,0.0000,5.0271,-1.7193,-0.0068,-0.1280
2.4400,0.4327,5.5500,0.0000,4.9975,2.9584,0.0116,0.1399
2.4500,0.4126,5.5500,0.0000,5.0692,-7.1676,-0.0308,-0.6036
2.4600,0.4027,5.5500,0.0000,5.1065,-3.7343,-0.0192,0.7482
2.4700,0.3902,5.5500,0.0000,5.1521,-4.5528,-0.0213,0.0278
2.4800,0.3884,5.5500,0.0000,5.1620,-0.9953,-0.0055,0.0496
2.4900,0.3828,5.5500,0.0000,5.1845,-2.2480,-0.0094,-0.0869
2.5000,0.3992,5.5500,0.0000,5.1341,5.0400,0.0217,0.1191
2.5100,0.3958,5.5500,0.0000,5.1496,-1.5523,-0.0049,-0.1395
2.5200,0.4062,5.5500,0.0000,5.1193,3.0286,0.0129,0.1271
2.5300,0.4026,5.5500,0.0000,5.1356,-1.6224,-0.0060,-0.1414
2.5400,0.4129,5.5500,0.0000,5.1060,2.9585,0.0121,0.1315
2.5500,0.4089,5.5500,0.0000,5.1235,-1.7556,-0.0069,-0.1352
2.5600,0.4189,5.5500,0.0000,5.0951,2.8435,0.0117,0.1325
2.5700,0.4145,5.5500,0.0000,5.1139,-1.8757,-0.0075,-0.1350
2.5800,0.4242,5.5500,0.0000,5.0866,2.7239,0.0108,0.1330
2.5900,0.4195,5.5500,0.0000,5.1067,-2.0050,-0.0085,-0.0953
2.6000,0.4290,5.5500,0.0000,5.0798,2.6847,0.0050,0.1477
2.6100,0.4239,5.5500,0.0000,5.1013,-2.1496,-0.0178,-0.0383
2.6200,0.4332,5.5500,0.0000,5.0751,2.6205,0.0067,0.1732
2.6300,0.4279,5.5500,0.0000,5.0975,-2.2357,-0.0102,-0.0592
2.6400,0.4367,5.5500,0.0000,5.0731,2.4378,0.0096,0.1546
2.6500,0.4312,5.5500,0.0000,5.0961,-2.3034,-0.0089,-0.0711
2.6600,0.4396,5.5500,0.0000,5.0729,2.3228,0.0103,0.1461
2.6700,0.4338,5.5500,0.0000,5.0967,-2.3805,-0.0085,-0.0835
2.6800,0.4426,5.5500,0.0000,5.0724,2.4259,0.0102,-0.1297
2.6900,0.4344,5.5500,0.0000,5.1042,-3.1807,-0.0528,-0.3204
2.7000,0.4440,5.5500,0.0000,5.0772,2.7039,-0.0262,-0.4269
2.7100,0.4353,5.5500,0.0000,5.1104,-3.3191,-0.0279,-0.3112
2.7200,0.4441,5.5500,0.0000,5.0861,2.4331,0.0087,-0.3103
2.7300,0.4364,5.5500,0.0000,5.1160,-2.9960,-0.0089,-0.2116
2.7400,0.4441,5.5500,0.0000,5.0950,2.1038,0.0144,-0.2233
2.7500,0.4367,5.5500,0.0000,5.1239,-2.8916,-0.0032,-0.1395
2.7600,0.4440,5.5500,0.0000,5.1042,1.9736,0.0164,-0.1613
2.7700,0.4367,5.5500,0.0000,5.1328,-2.8659,-0.0038,-0.0872
2.7800,0.4436,5.5500,0.0000,5.1143,1.8499,0.0147,-0.1130
2.7900,0.4363,5.5500,0.0000,5.1428,-2.8490,-0.0047,-0.0488
2.8000,0.4429,5.5500,0.0000,5.1252,1.7654,0.0131,-0.0826
2.8100,0.4355,5.5500,0.0000,5.1538,-2.8672,-0.0067,-0.0185
2.8200,0.4418,5.5500,0.0000,5.1368,1.6996,0.0109,-0.0601
2.8300,0.4343,5.5500,0.0000,5.1658,-2.8959,-0.0077,0.0017
2.8400,0.4405,5.5500,0.0000,5.1493,1.6509,0.0099,-0.0413
2.8500,0.4328,5.5500,0.0000,5.1785,-2.9191,-0.0090,0.0146
2.8600,0.4388,5.5500,0.0000,5.1625,1.6010,0.0087,-0.0289
2.8700,0.4311,5.5500,0.0000,5.1919,-2.9432,-0.0097,0.0265
2.8800,0.4370,5.5500,0.0000,5.1762,1.5703,0.0082,-0.0206
2.8900,0.4291,5.5500,0.0000,5.2059,-2.9652,-0.0106,0.0280
2.9000,0.4348,5.5500,0.0000,5.1905,1.5328,0.0075,-0.0155
2.9100,0.4268,5.5500,0.0000,5.2203,-2.9825,-0.0112,0.0339
2.9200,0.4324,5.5500,0.0000,5.2052,1.5142,0.0070,-0.0119
2.9300,0.4244,5.5500,0.0000,5.2352,-2.9968,-0.0118,0.0337
2.9400,0.4299,5.5500,0.0000,5.2202,1.4927,0.0065,-0.0097
2.9500,0.4218,5.5500,0.0000,5.2503,-3.0069,-0.0119,0.0396
2.9600,0.4272,5.5500,0.0000,5.2354,1.4870,0.0062,-0.0108
2.9700,0.4190,5.5500,0.0000,5.2656,-3.0156,-0.0121,0.0376
2.9800,0.4243,5.5500,0.0000,5.2509,1.4751,0.0060,-0.0113
2.9900,0.4161,5.5500,0.0000,5.2810,-3.0119,-0.0122,0.0403
3.0000,0.4214,5.5500,0.0000,5.2662,1.4785,0.0061,-0.0106
3.0100,0.4131,5.5500,0.0000,5.2963,-3.0147,-0.0122,0.0405
3.0200,0.4184,5.5500,0.0000,5.2817,1.4665,0.0058,-0.0141
3.0300,0.4100,5.5500,0.0000,5.3118,-3.0148,-0.0122,0.0370
3.0400,0.4152,5.5500,0.0000,5.2971,1.4698,0.0056,-0.0114
3.0500,0.4069,5.5500,0.0000,5.3272,-3.0046,-0.0122,0.0367
3.0600,0.4120,5.5500,0.0000,5.3124,1.4750,0.0059,-0.0133
3.0700,0.4037,5.5500,0.0000,5.3423,-2.9932,-0.0122,0.0374
3.0800,0.4088,5.5500,0.0000,5.3275,1.4875,0.0058,-0.0133
3.0900,0.4005,5.5500,0.0000,5.3572,-2.9730,-0.0122,0.0307
3.1000,0.4056,5.5500,0.0000,5.3423,1.4923,0.0059,-0.0106
3.1100,0.3972,5.5500,0.0000,5.3718,-2.9548,-0.0121,0.0343
3.1200,0.4024,5.5500,0.0000,5.3567,1.5143,0.0062,-0.0140
3.1300,0.3940,5.5500,0.0000,5.3861,-2.9395,-0.0122,0.0318
3.1400,0.3992,5.5500,0.0000,5.3709,1.5200,0.0060,-0.0142
3.1500,0.3908,5.5500,0.0000,5.4000,-2.9172,-0.0120,0.0332
3.1600,0.3960,5.5500,0.0000,5.3846,1.5469,0.0061,-0.0151
3.1700,0.3878,5.5500,0.0000,5.4132,-2.8669,-0.0122,0.0507
3.1800,0.3929,5.5500,0.0000,5.3979,1.5319,0.0027,0.0359
3.1900,0.3849,5.5500,0.0000,5.4257,-2.7754,-0.0160,0.0678
3.2000,0.3899,5.5500,0.0000,5.4104,1.5309,0.0037,0.0426
3.2100,0.3819,5.5500,0.0000,5.4382,-2.7835,-0.0117,0.0529
3.2200,0.3870,5.5500,0.0000,5.4224,1.5796,0.0062,0.0284
3.2300,0.3790,5.5500,0.0000,5.4503,-2.7869,-0.0109,0.0387
3.2400,0.3842,5.5500,0.0000,5.4342,1.6097,0.0074,0.0196
3.2500,0.3761,5.5500,0.0000,5.4619,-2.7718,-0.0108,0.0322
3.2600,0.3814,5.5500,0.0000,5.4454,1.6515,0.0073,0.0110
3.2700,0.3733,5.5500,0.0000,5.4730,-2.7575,-0.0107,0.0250
3.2800,0.3786,5.5500,0.0000,5.4563,1.6695,0.0074,0.0051
3.2900,0.3706,5.5500,0.0000,5.4836,-2.7355,-0.0102,0.0206
3.3000,0.3760,5.5500,0.0000,5.4666,1.7054,0.0073,0.0023
3.3100,0.3680,5.5500,0.0000,5.4936,-2.7066,-0.0108,0.0180
3.3200,0.3734,5.5500,0.0000,5.4763,1.7311,0.0072,-0.0026
