time_s,throttle,throttle_delta,brake,speed,accel_x
10.2200,0.2635,-0.0118,0.0000,5.4630,0.0684
10.2300,0.2635,-0.0118,0.0000,5.4623,0.0678
10.2400,0.2635,-0.0118,0.0000,5.4616,0.0678
10.2500,0.2635,-0.0118,0.0000,5.4609,0.0676
10.2600,0.2635,-0.0118,0.0000,5.4602,0.0671
10.2700,0.2635,-0.0118,0.0000,5.4596,0.0671
10.2800,0.2635,-0.0118,0.0000,5.4589,0.0670
10.2900,0.2635,-0.0118,0.0000,5.4582,0.0665
10.3000,0.2635,-0.0118,0.0000,5.4576,0.0665
10.3100,0.2635,-0.0118,0.0000,5.4569,0.0662
10.3200,0.2635,-0.0118,0.0000,5.4563,0.0659
10.3300,0.2635,-0.0118,0.0000,5.4556,0.0659
10.3400,0.2635,-0.0118,0.0000,5.4549,0.0655
10.3500,0.2635,-0.0118,0.0000,5.4543,0.0653
10.3600,0.2635,-0.0118,0.0000,5.4536,0.0653
10.3700,0.2635,-0.0118,0.0000,5.4530,0.0648
10.3800,0.2635,-0.0118,0.0000,5.4523,0.0647
10.3900,0.2635,-0.0118,0.0000,5.4517,0.0647
10.4000,0.2635,-0.0118,0.0000,5.4511,0.0641
10.4100,0.2635,-0.0118,0.0000,5.4504,0.0641
10.4200,0.2635,-0.0118,0.0000,5.4498,0.0640
10.4300,0.2635,-0.0118,0.0000,5.4491,0.0636
10.4400,0.2635,-0.0118,0.0000,5.4485,0.0635
10.4500,0.2635,-0.0118,0.0000,5.4479,0.0634
10.4600,0.2635,-0.0118,0.0000,5.4472,0.0629
10.4700,0.2635,-0.0118,0.0000,5.4466,0.0629
10.4800,0.2635,-0.0118,0.0000,5.4460,0.0628
10.4900,0.2635,-0.0118,0.0000,5.4454,0.0623
10.5000,0.2635,-0.0118,0.0000,5.4447,0.0622
10.5100,0.2635,-0.0118,0.0000,5.4441,0.0623
10.5200,0.2635,-0.0118,0.0000,5.4435,0.0617
10.5300,0.2635,-0.0118,0.0000,5.4429,0.0617
10.5400,0.2635,-0.0118,0.0000,5.4423,0.0615
10.5500,0.2635,-0.0118,0.0000,5.4417,0.0610
10.5600,0.2635,-0.0118,0.0000,5.4410,0.0610
10.5700,0.2635,-0.0118,0.0000,5.4404,0.0610
10.5800,0.2635,-0.0118,0.0000,5.4398,0.0605
10.5900,0.2635,-0.0118,0.0000,5.4392,0.0605
10.6000,0.2635,-0.0118,0.0000,5.4386,0.0604
10.6100,0.2635,-0.0118,0.0000,5.4380,0.0598
10.6200,0.2635,-0.0118,0.0000,5.4374,0.0598
10.6300,0.2635,-0.0118,0.0000,5.4368,0.0598
10.6400,0.2635,-0.0118,0.0000,5.4362,0.0594
10.6500,0.2635,-0.0118,0.0000,5.4356,0.0592
10.6600,0.2635,-0.0118,0.0000,5.4350,0.0592
10.6700,0.2635,-0.0118,0.0000,5.4345,0.0587
10.6800,0.2635,-0.0118,0.0000,5.4339,0.0586
10.6900,0.2635,-0.0118,0.0000,5.4333,0.0586
10.7000,0.2635,-0.0118,0.0000,5.4327,0.0584
10.7100,0.2635,-0.0118,0.0000,5.4321,0.0580
10.7200,0.2635,-0.0118,0.0000,5.4315,0.0580
10.7300,0.2635,-0.0118,0.0000,5.4310,0.0578
10.7400,0.2635,-0.0118,0.0000,5.4304,0.0575
10.7500,0.2635,-0.0118,0.0000,5.4298,0.0574
10.7600,0.2635,-0.0118,0.0000,5.4292,0.0573
10.7700,0.2635,-0.0118,0.0000,5.4287,0.0568
10.7800,0.2635,-0.0118,0.0000,5.4281,0.0568
10.7900,0.2635,-0.0118,0.0000,5.4275,0.0567
10.8000,0.2635,-0.0118,0.0000,5.4270,0.0564
10.8100,0.2635,-0.0118,0.0000,5.4264,0.0562
10.8200,0.2635,-0.0118,0.0000,5.4259,0.0561
10.8300,0.2635,-0.0118,0.0000,5.4253,0.0559
10.8400,0.2635,-0.0118,0.0000,5.4247,0.0555
10.8500,0.2635,-0.0118,0.0000,5.4242,0.0556
10.8600,0.2635,-0.0118,0.0000,5.4236,0.0555
10.8700,0.2635,-0.0118,0.0000,5.4231,0.0549
10.8800,0.2635,-0.0118,0.0000,5.4225,0.0549
10.8900,0.2635,-0.0118,0.0000,5.4220,0.0549
10.9000,0.2635,-0.0118,0.0000,5.4214,0.0546
10.9100,0.2635,-0.0118,0.0000,5.4209,0.0544
10.9200,0.2635,-0.0118,0.0000,5.4203,0.0543
10.9300,0.2635,-0.0118,0.0000,5.4198,0.0542
10.9400,0.2635,-0.0118,0.0000,5.4193,0.0537
10.9500,0.2635,-0.0118,0.0000,5.4187,0.0537
10.9600,0.2635,-0.0118,0.0000,5.4182,0.0537
10.9700,0.2635,-0.0118,0.0000,5.4177,0.0533
10.9800,0.2635,-0.0118,0.0000,5.4171,0.0531
10.9900,0.2635,-0.0118,0.0000,5.4166,0.0531
11.0000,0.2635,-0.0118,0.0000,5.4161,0.0530
11.0100,0.2635,-0.0118,0.0000,5.4155,0.0525
11.0200,0.2635,-0.0118,0.0000,5.4150,0.0525
11.0300,0.2635,-0.0118,0.0000,5.4145,0.0525
11.0400,0.2635,-0.0118,0.0000,5.4140,0.0522
11.0500,0.2635,-0.0118,0.0000,5.4135,0.0519
11.0600,0.2635,-0.0118,0.0000,5.4129,0.0519
11.0700,0.2635,-0.0118,0.0000,5.4124,0.0519
11.0800,0.2635,-0.0118,0.0000,5.4119,0.0513
11.0900,0.2635,-0.0118,0.0000,5.4114,0.0513
11.1000,0.2635,-0.0118,0.0000,5.4109,0.0513
11.1100,0.2635,-0.0118,0.0000,5.4104,0.0512
11.1200,0.2635,-0.0118,0.0000,5.4099,0.0506
11.1300,0.2635,-0.0118,0.0000,5.4094,0.0507
11.1400,0.2635,-0.0118,0.0000,5.4088,0.0506
11.1500,0.2635,-0.0118,0.0000,5.4083,0.0503
11.1600,0.2635,-0.0118,0.0000,5.4078,0.0500
11.1700,0.2635,-0.0118,0.0000,5.4073,0.0501
11.1800,0.2635,-0.0118,0.0000,5.4068,0.0501
11.1900,0.2635,-0.0118,0.0000,5.4063,0.0494
11.2000,0.2635,-0.0118,0.0000,5.4059,0.0494
11.2100,0.2635,-0.0118,0.0000,5.4054,0.0494
11.2200,0.2635,-0.0118,0.0000,5.4049,0.0494
11.2300,0.2635,-0.0118,0.0000,5.4044,0.0488
11.2400,0.2635,-0.0118,0.0000,5.4039,0.0488
11.2500,0.2635,-0.0118,0.0000,5.4034,0.0488
11.2600,0.2635,-0.0118,0.0000,5.4029,0.0486
11.2700,0.2635,-0.0118,0.0000,5.4024,0.0482
11.2800,0.2635,-0.0118,0.0000,5.4019,0.0482
11.2900,0.2635,-0.0118,0.0000,5.4015,0.0482
11.3000,0.2635,-0.0118,0.0000,5.4010,0.0480
11.3100,0.2635,-0.0118,0.0000,5.4005,0.0476
11.3200,0.2635,-0.0118,0.0000,5.4000,0.0476
11.3300,0.2635,-0.0118,0.0000,5.3996,0.0475
11.3400,0.2635,-0.0118,0.0000,5.3991,0.0472
11.3500,0.2635,-0.0118,0.0000,5.3986,0.0470
11.3600,0.2635,-0.0118,0.0000,5.3981,0.0470
11.3700,0.2635,-0.0118,0.0000,5.3977,0.0470
11.3800,0.2635,-0.0118,0.0000,5.3972,0.0466
11.3900,0.2635,-0.0118,0.0000,5.3967,0.0464
11.4000,0.2635,-0.0118,0.0000,5.3963,0.0464
11.4100,0.2635,-0.0118,0.0000,5.3958,0.0464
11.4200,0.2635,-0.0118,0.0000,5.3954,0.0461
11.4300,0.2635,-0.0118,0.0000,5.3949,0.0458
11.4400,0.2635,-0.0118,0.0000,5.3944,0.0458
11.4500,0.2635,-0.0118,0.0000,5.3940,0.0458
11.4600,0.2635,-0.0118,0.0000,5.3935,0.0455
11.4700,0.2635,-0.0118,0.0000,5.3931,0.0452
11.4800,0.2635,-0.0118,0.0000,5.3926,0.0452
11.4900,0.2635,-0.0118,0.0000,5.3922,0.0452
11.5000,0.2635,-0.0118,0.0000,5.3917,0.0450
11.5100,0.2635,-0.0118,0.0000,5.3913,0.0446
11.5200,0.2635,-0.0118,0.0000,5.3908,0.0445
11.5300,0.2635,-0.0118,0.0000,5.3904,0.0445
11.5400,0.2635,-0.0118,0.0000,5.3899,0.0445
11.5500,0.2635,-0.0118,0.0000,5.3895,0.0440
11.5600,0.2635,-0.0118,0.0000,5.3891,0.0440
11.5700,0.2635,-0.0118,0.0000,5.3886,0.0439
11.5800,0.2635,-0.0118,0.0000,5.3882,0.0438
11.5900,0.2635,-0.0118,0.0000,5.3878,0.0435
11.6000,0.2635,-0.0118,0.0000,5.3873,0.0433
11.6100,0.2635,-0.0118,0.0000,5.3869,0.0433
11.6200,0.2635,-0.0118,0.0000,5.3865,0.0433
11.6300,0.2635,-0.0118,0.0000,5.3860,0.0429
11.6400,0.2635,-0.0118,0.0000,5.3856,0.0427
11.6500,0.2635,-0.0118,0.0000,5.3852,0.0427
11.6600,0.2635,-0.0118,0.0000,5.3847,0.0427
11.6700,0.2635,-0.0118,0.0000,5.3843,0.0426
11.6800,0.2635,-0.0118,0.0000,5.3839,0.0421
11.6900,0.2635,-0.0118,0.0000,5.3835,0.0421
11.7000,0.2635,-0.0118,0.0000,5.3831,0.0422
11.7100,0.2635,-0.0118,0.0000,5.3826,0.0421
11.7200,0.2635,-0.0118,0.0000,5.3822,0.0416
11.7300,0.2635,-0.0118,0.0000,5.3818,0.0415
11.7400,0.2635,-0.0118,0.0000,5.3814,0.0415
11.7500,0.2635,-0.0118,0.0000,5.3810,0.0415
11.7600,0.2635,-0.0118,0.0000,5.3806,0.0412
11.7700,0.2635,-0.0118,0.0000,5.3801,0.0409
11.7800,0.2635,-0.0118,0.0000,5.3797,0.0409
11.7900,0.2635,-0.0118,0.0000,5.3793,0.0409
11.8000,0.2635,-0.0118,0.0000,5.3789,0.0408
11.8100,0.2635,-0.0118,0.0000,5.3785,0.0405
11.8200,0.2635,-0.0118,0.0000,5.3781,0.0403
11.8300,0.2635,-0.0118,0.0000,5.3777,0.0402
11.8400,0.2635,-0.0118,0.0000,5.3773,0.0403
11.8500,0.2635,-0.0118,0.0000,5.3769,0.0401
11.8600,0.2635,-0.0118,0.0000,5.3765,0.0398
11.8700,0.2635,-0.0118,0.0000,5.3761,0.0397
11.8800,0.2635,-0.0118,0.0000,5.3757,0.0397
11.8900,0.2635,-0.0118,0.0000,5.3753,0.0397
11.9000,0.2635,-0.0118,0.0000,5.3749,0.0393
11.9100,0.2635,-0.0118,0.0000,5.3745,0.0391
11.9200,0.2635,-0.0118,0.0000,5.3741,0.0391
11.9300,0.2635,-0.0118,0.0000,5.3738,0.0391
11.9400,0.2635,-0.0118,0.0000,5.3734,0.0391
11.9500,0.2635,-0.0118,0.0000,5.3730,0.0386
11.9600,0.2635,-0.0118,0.0000,5.3726,0.0385
11.9700,0.2635,-0.0118,0.0000,5.3722,0.0384
11.9800,0.2635,-0.0118,0.0000,5.3718,0.0385
11.9900,0.2635,-0.0118,0.0000,5.3714,0.0384
12.0000,0.2635,-0.0118,0.0000,5.3711,0.0380
12.0100,0.2635,-0.0118,0.0000,5.3707,0.0379
12.0200,0.2635,-0.0118,0.0000,5.3703,0.0378
12.0300,0.2635,-0.0118,0.0000,5.3699,0.0379
12.0400,0.2635,-0.0118,0.0000,5.3695,0.0378
12.0500,0.2635,-0.0118,0.0000,5.3692,0.0374
12.0600,0.2635,-0.0118,0.0000,5.3688,0.0372
12.0700,0.2635,-0.0118,0.0000,5.3684,0.0372
12.0800,0.2635,-0.0118,0.0000,5.3681,0.0372
12.0900,0.2635,-0.0118,0.0000,5.3677,0.0372
12.1000,0.2635,-0.0118,0.0000,5.3673,0.0367
12.1100,0.2635,-0.0118,0.0000,5.3670,0.0366
12.1200,0.2635,-0.0118,0.0000,5.3666,0.0366
12.1300,0.2635,-0.0118,0.0000,5.3662,0.0366
12.1400,0.2635,-0.0118,0.0000,5.3659,0.0366
12.1500,0.2635,-0.0118,0.0000,5.3655,0.0362
12.1600,0.2635,-0.0118,0.0000,5.3651,0.0360
12.1700,0.2635,-0.0118,0.0000,5.3648,0.0360
12.1800,0.2635,-0.0118,0.0000,5.3644,0.0360
12.1900,0.2635,-0.0118,0.0000,5.3641,0.0360
12.2000,0.2635,-0.0118,0.0000,5.3637,0.0356
12.2100,0.2635,-0.0118,0.0000,5.3633,0.0354
12.2200,0.2635,-0.0118,0.0000,5.3630,0.0354
12.2300,0.2635,-0.0118,0.0000,5.3626,0.0354
12.2400,0.2635,-0.0118,0.0000,5.3623,0.0354
12.2500,0.2635,-0.0118,0.0000,5.3619,0.0353
12.2600,0.2635,-0.0118,0.0000,5.3616,0.0348
12.2700,0.2635,-0.0118,0.0000,5.3612,0.0348
12.2800,0.2635,-0.0118,0.0000,5.3609,0.0348
12.2900,0.2635,-0.0118,0.0000,5.3605,0.0348
12.3000,0.2635,-0.0118,0.0000,5.3602,0.0347
12.3100,0.2635,-0.0118,0.0000,5.3598,0.0342
12.3200,0.2635,-0.0118,0.0000,5.3595,0.0342
12.3300,0.2635,-0.0118,0.0000,5.3592,0.0342
12.3400,0.2635,-0.0118,0.0000,5.3588,0.0341
12.3500,0.2635,-0.0118,0.0000,5.3585,0.0342
12.3600,0.2635,-0.0118,0.0000,5.3581,0.0339
12.3700,0.2635,-0.0118,0.0000,5.3711,-1.3009
12.3800,0.2635,-0.0118,0.0000,5.3702,0.0950
12.3900,0.2635,-0.0118,0.0000,5.3695,0.0680
12.4000,0.2635,-0.0118,0.0000,5.3688,0.0729
12.4100,0.2635,-0.0118,0.0000,5.3680,0.0751
12.4200,0.2635,-0.0118,0.0000,5.3673,0.0760
12.4300,0.2635,-0.0118,0.0000,5.3665,0.0754
12.4400,0.2635,-0.0118,0.0000,5.3658,0.0741
12.4500,0.2635,-0.0118,0.0000,5.3651,0.0721
12.4600,0.2635,-0.0118,0.0000,5.3644,0.0699
12.4700,0.2635,-0.0118,0.0000,5.3637,0.0673
12.4800,0.2635,-0.0118,0.0000,5.3630,0.0648
12.4900,0.2635,-0.0118,0.0000,5.3624,0.0622
12.5000,0.2635,-0.0118,0.0000,5.3618,0.0596
12.5100,0.2635,-0.0118,0.0000,5.3613,0.0556
12.5200,0.2635,-0.0118,0.0000,5.3607,0.0525
12.5300,0.2635,-0.0118,0.0000,5.3602,0.0503
12.5400,0.2635,-0.0118,0.0000,5.3598,0.0482
12.5500,0.2635,-0.0118,0.0000,5.3593,0.0463
12.5600,0.2635,-0.0118,0.0000,5.3588,0.0446
12.5700,0.2635,-0.0118,0.0000,5.3584,0.0429
12.5800,0.2635,-0.0118,0.0000,5.3580,0.0415
12.5900,0.2635,-0.0118,0.0000,5.3576,0.0401
12.6000,0.2635,-0.0118,0.0000,5.3572,0.0390
12.6100,0.2635,-0.0118,0.0000,5.3568,0.0380
12.6200,0.2635,-0.0118,0.0000,5.3565,0.0370
12.6300,0.2635,-0.0118,0.0000,5.3561,0.0361
12.6400,0.2635,-0.0118,0.0000,5.3557,0.0353
12.6500,0.2635,-0.0118,0.0000,5.3554,0.0346
12.6600,0.2635,-0.0118,0.0000,5.3551,0.0340
12.6700,0.2635,-0.0118,0.0000,5.3547,0.0334
12.6800,0.2635,-0.0118,0.0000,5.3544,0.0329
12.6900,0.2635,-0.0118,0.0000,5.3541,0.0323
12.7000,0.2635,-0.0118,0.0000,5.3538,0.0320
12.7100,0.2635,-0.0118,0.0000,5.3534,0.0318
12.7200,0.2635,-0.0118,0.0000,5.3531,0.0312
12.7300,0.2635,-0.0118,0.0000,5.3528,0.0311
12.7400,0.2635,-0.0118,0.0000,5.3525,0.0306
12.7500,0.2635,-0.0118,0.0000,5.3522,0.0305
12.7600,0.2635,-0.0118,0.0000,5.3519,0.0304
12.7700,0.2635,-0.0118,0.0000,5.3516,0.0299
12.7800,0.2635,-0.0118,0.0000,5.3513,0.0299
12.7900,0.2635,-0.0118,0.0000,5.3510,0.0299
12.8000,0.2635,-0.0118,0.0000,5.3507,0.0294
12.8100,0.2635,-0.0118,0.0000,5.3504,0.0293
12.8200,0.2635,-0.0118,0.0000,5.3501,0.0293
12.8300,0.2635,-0.0118,0.0000,5.3498,0.0293
12.8400,0.2635,-0.0118,0.0000,5.3495,0.0290
12.8500,0.2635,-0.0118,0.0000,5.3493,0.0287
12.8600,0.2635,-0.0118,0.0000,5.3490,0.0287
12.8700,0.2635,-0.0118,0.0000,5.3487,0.0287
12.8800,0.2635,-0.0118,0.0000,5.3484,0.0287
12.8900,0.2635,-0.0118,0.0000,5.3481,0.0287
12.9000,0.2635,-0.0118,0.0000,5.3478,0.0285
12.9100,0.2635,-0.0118,0.0000,5.3475,0.0280
12.9200,0.2635,-0.0118,0.0000,5.3473,0.0281
12.9300,0.2635,-0.0118,0.0000,5.3537,-0.6451
12.9400,0.2635,-0.0118,0.0000,5.3518,0.1935
12.9500,0.2635,-0.0118,0.0000,5.3508,0.0969
12.9600,0.2635,-0.0118,0.0000,5.3500,0.0815
12.9700,0.2635,-0.0118,0.0000,5.3493,0.0693
12.9800,0.2635,-0.0118,0.0000,5.3487,0.0598
12.9900,0.2635,-0.0118,0.0000,5.3482,0.0525
13.0000,0.2635,-0.0118,0.0000,5.3477,0.0467
13.0100,0.2635,-0.0118,0.0000,5.3473,0.0423
13.0200,0.2635,-0.0118,0.0000,5.3469,0.0390
13.0300,0.2635,-0.0118,0.0000,5.3465,0.0363
13.0400,0.2635,-0.0118,0.0000,5.3462,0.0344
13.0500,0.2635,-0.0118,0.0000,5.3459,0.0328
13.0600,0.2635,-0.0118,0.0000,5.3455,0.0318
13.0700,0.2635,-0.0118,0.0000,5.3452,0.0300
13.0800,0.2635,-0.0118,0.0000,5.3450,0.0290
13.0900,0.2635,-0.0118,0.0000,5.3447,0.0287
13.1000,0.2635,-0.0118,0.0000,5.3444,0.0284
13.1100,0.2635,-0.0118,0.0000,5.3441,0.0281
13.1200,0.2635,-0.0118,0.0000,5.3438,0.0281
13.1300,0.2635,-0.0118,0.0000,5.3435,0.0281
13.1400,0.2635,-0.0118,0.0000,5.3433,0.0277
13.1500,0.2635,-0.0118,0.0000,5.3430,0.0275
13.1600,0.2635,-0.0118,0.0000,5.3427,0.0275
13.1700,0.2635,-0.0118,0.0000,5.3424,0.0275
13.1800,0.2635,-0.0118,0.0000,5.3422,0.0275
13.1900,0.2635,-0.0118,0.0000,5.3419,0.0275
13.2000,0.2635,-0.0118,0.0000,5.3416,0.0273
13.2100,0.2635,-0.0118,0.0000,5.3413,0.0268
13.2200,0.2635,-0.0118,0.0000,5.3411,0.0268
13.2300,0.2635,-0.0118,0.0000,5.3408,0.0268
13.2400,0.2635,-0.0118,0.0000,5.3405,0.0269
13.2500,0.2635,-0.0118,0.0000,5.3403,0.0268
13.2600,0.2635,-0.0118,0.0000,5.3400,0.0265
13.2700,0.2635,-0.0118,0.0000,5.3397,0.0263
13.2800,0.2635,-0.0118,0.0000,5.3395,0.0262
13.2900,0.2635,-0.0118,0.0000,5.3392,0.0262
13.3000,0.2635,-0.0118,0.0000,5.3390,0.0263
13.3100,0.2635,-0.0118,0.0000,5.3387,0.0259
13.3200,0.2635,-0.0118,0.0000,5.3384,0.0256
13.3300,0.2635,-0.0118,0.0000,5.3382,0.0257
13.3400,0.2635,-0.0118,0.0000,5.3379,0.0257
13.3500,0.2635,-0.0118,0.0000,5.3377,0.0256
13.3600,0.2635,-0.0118,0.0000,5.3374,0.0253
13.3700,0.2635,-0.0118,0.0000,5.3372,0.0250
13.3800,0.2635,-0.0118,0.0000,5.3369,0.0250
13.3900,0.2635,-0.0118,0.0000,5.3367,0.0250
13.4000,0.2635,-0.0118,0.0000,5.3364,0.0250
13.4100,0.2635,-0.0118,0.0000,5.3362,0.0247
13.4200,0.2635,-0.0118,0.0000,5.3359,0.0244
13.4300,0.2635,-0.0118,0.0000,5.3357,0.0244
13.4400,0.2635,-0.0118,0.0000,5.3354,0.0244
13.4500,0.2635,-0.0118,0.0000,5.3352,0.0244
13.4600,0.2635,-0.0118,0.0000,5.3350,0.0243
13.4700,0.2635,-0.0118,0.0000,5.3347,0.0238
13.4800,0.2635,-0.0118,0.0000,5.3345,0.0238
13.4900,0.2635,-0.0118,0.0000,5.3342,0.0238
13.5000,0.2635,-0.0118,0.0000,5.3340,0.0238
13.5100,0.2635,-0.0118,0.0000,5.3338,0.0238
13.5200,0.2635,-0.0118,0.0000,5.3335,0.0235
13.5300,0.2635,-0.0118,0.0000,5.3333,0.0232
13.5400,0.2635,-0.0118,0.0000,5.3331,0.0232
13.5500,0.2635,-0.0118,0.0000,5.3328,0.0232
13.5600,0.2635,-0.0118,0.0000,5.3326,0.0232
13.5700,0.2635,-0.0118,0.0000,5.3324,0.0232
13.5800,0.2635,-0.0118,0.0000,5.3321,0.0231
13.5900,0.2635,-0.0118,0.0000,5.3319,0.0226
13.6000,0.2635,-0.0118,0.0000,5.3317,0.0226
13.6100,0.2635,-0.0118,0.0000,5.3315,0.0226
13.6200,0.2635,-0.0118,0.0000,5.3312,0.0226
13.6300,0.2635,-0.0118,0.0000,5.3310,0.0226
13.6400,0.2635,-0.0118,0.0000,5.3308,0.0226
13.6500,0.2635,-0.0118,0.0000,5.3306,0.0224
13.6600,0.2635,-0.0118,0.0000,5.3303,0.0220
13.6700,0.2635,-0.0118,0.0000,5.3301,0.0220
13.6800,0.2635,-0.0118,0.0000,5.3299,0.0219
13.6900,0.2635,-0.0118,0.0000,5.3297,0.0220
13.7000,0.2635,-0.0118,0.0000,5.3295,0.0220
13.7100,0.2635,-0.0118,0.0000,5.3292,0.0220
