time_s,throttle,setpoint,brake,speed_m_s,accel_x_m_s2,accel_y_m_s2,accel_z_m_s2
4.8200,0.0400,0.0000,0.0000,0.8326,-3.7762,-0.0284,0.0810
4.8300,0.0400,0.0000,0.0000,0.7806,5.1935,0.0277,-0.1083
4.8400,0.0400,0.0000,0.0000,0.8163,-3.5622,-0.0084,0.0730
4.8500,0.0400,0.0000,0.0000,0.7738,4.2480,0.0965,-0.0887
4.8600,0.0400,0.0000,0.0000,0.8206,-4.6857,-0.0679,0.0956
4.8700,0.0400,0.0000,0.0000,0.7672,5.3421,-0.0203,-0.1091
4.8800,0.0400,0.0000,0.0000,0.7952,-2.7981,0.0225,0.0577
4.8900,0.0400,0.0000,0.0000,0.7518,4.3398,0.1546,-0.0900
4.9000,0.0526,0.0000,0.0000,0.8093,-5.7473,-0.0971,0.1186
4.9100,0.0526,0.0000,0.0000,0.7140,9.5216,-0.0056,-0.1961
4.9200,0.0526,0.0000,0.0000,0.7945,-8.0413,-0.1219,0.1705
4.9300,0.0526,0.0000,0.0000,0.7022,9.2288,0.0319,-0.1926
4.9400,0.0526,0.0000,0.0000,0.7822,-8.0012,-0.0899,0.1660
4.9500,0.0526,0.0000,0.0000,0.7138,6.8374,0.0376,-0.1433
4.9600,0.0526,0.0000,0.0000,0.7430,-2.9202,0.0319,0.0643
4.9700,0.0526,0.0000,0.0000,0.7017,4.1302,0.1434,-0.0888
4.9800,0.0526,0.0000,0.0000,0.7628,-6.1079,-0.0854,0.1308
4.9900,0.0526,0.0000,0.0000,0.6705,9.2321,0.0062,-0.1934
5.0000,0.0526,0.0000,0.0000,0.7510,-8.0540,-0.1032,0.1671
5.0100,0.0526,33.0000,0.0000,0.7554,0.0001,0.0000,-9.8000
5.0200,0.0526,33.0000,0.0000,0.7722,0.0001,0.0000,-9.8000
5.0300,0.0526,33.0000,0.0000,0.8008,0.0001,0.0000,-9.8000
5.0400,0.0526,33.0000,0.0000,0.8399,0.0001,0.0000,-9.8000
5.0500,0.0526,33.0000,0.0000,0.8882,0.0001,0.0000,-9.8000
5.0600,0.0526,33.0000,0.0000,0.9441,0.0001,0.0000,-9.8000
5.0700,0.0594,33.0000,0.0000,1.0066,0.0001,0.0000,-9.8000
5.0800,0.0594,33.0000,0.0000,1.0743,0.0001,0.0000,-9.8000
5.0900,0.0594,33.0000,0.0000,1.1465,0.0001,0.0000,-9.8000
5.1000,0.0594,33.0000,0.0000,1.2222,0.0001,0.0000,-9.8000
5.1100,0.0594,33.0000,0.0000,1.3009,0.0001,0.0000,-9.8000
5.1200,0.0594,33.0000,0.0000,1.3821,0.0001,0.0000,-9.8000
5.1300,0.0594,33.0000,0.0000,1.4654,0.0001,0.0000,-9.8000
5.1400,0.0594,33.0000,0.0000,1.5503,0.0001,0.0000,-9.8000
5.1500,0.0594,33.0000,0.0000,1.6368,0.0001,0.0000,-9.8000
5.1600,0.0594,33.0000,0.0000,1.7244,0.0001,0.0000,-9.8000
5.1700,0.0594,33.0000,0.0000,1.8131,0.0001,0.0000,-9.8000
5.1800,0.0594,33.0000,0.0000,1.9028,0.0001,0.0000,-9.8000
5.1900,0.0594,33.0000,0.0000,1.9932,0.0001,0.0000,-9.8000
5.2000,0.0594,33.0000,0.0000,2.0843,0.0001,0.0000,-9.8000
5.2100,0.0594,33.0000,0.0000,2.1760,0.0001,0.0000,-9.8000
5.2200,0.0594,33.0000,0.0000,2.2683,0.0001,0.0000,-9.8000
5.2300,1.0000,33.0000,0.0000,2.3609,0.0001,0.0000,-9.8000
5.2400,1.0000,33.0000,0.0000,2.4541,0.0001,0.0000,-9.8000
5.2500,1.0000,33.0000,0.0000,2.5475,0.0001,0.0000,-9.8000
5.2600,1.0000,33.0000,0.0000,2.6413,0.0001,0.0000,-9.8000
5.2700,1.0000,33.0000,0.0000,2.7354,0.0001,0.0000,-9.8000
5.2800,1.0000,33.0000,0.0000,2.8298,0.0001,0.0000,-9.8000
5.2900,1.0000,33.0000,0.0000,2.9244,0.0001,0.0000,-9.8000
5.3000,1.0000,33.0000,0.0000,2.9753,-3.7501,-0.1848,-4.2611
5.3100,1.0000,33.0000,0.0000,2.7428,11.2123,0.7985,21.0840
5.3200,1.0000,33.0000,0.0000,2.4351,2.7456,0.9631,31.1047
5.3300,1.0000,33.0000,0.0000,2.0852,-3.6237,0.3987,37.7657
5.3400,1.0000,33.0000,0.0000,1.7594,5.7598,-0.4207,32.5736
5.3500,1.0000,33.0000,0.0000,1.4943,0.6806,-0.3399,28.4355
5.3600,1.0000,33.0000,0.0000,1.2621,2.5134,-0.1677,24.6588
5.3700,1.0000,33.0000,0.0000,1.0909,-2.3605,-0.2518,21.4497
5.3800,1.0000,33.0000,0.0000,0.9882,-6.6322,-0.2223,18.6336
5.3900,1.0000,33.0000,0.0000,0.9157,-4.5421,-0.0817,16.0228
5.4000,1.0000,33.0000,0.0000,0.8150,2.9728,-0.0073,13.6133
5.4100,1.0000,33.0000,0.0000,0.8148,-5.7459,-0.1584,11.8134
5.4200,1.0000,33.0000,0.0000,0.8190,-3.6378,-0.0843,10.0384
5.4300,1.0000,33.0000,0.0000,0.8584,-5.6247,-0.0296,8.5523
5.4400,1.0000,33.0000,0.0000,0.9006,-4.8626,-0.0251,7.2136
5.4500,1.0000,33.0000,0.0000,0.9573,-5.7240,-0.0145,6.0650
5.4600,1.0000,33.0000,0.0000,1.0156,-5.6073,-0.0200,5.0548
5.4700,1.0000,33.0000,0.0000,1.0781,-5.8961,-0.0047,4.1855
5.4800,1.0000,33.0000,0.0000,1.1436,-6.1967,0.0067,3.4298
5.4900,1.0000,33.0000,0.0000,1.1994,-5.2495,0.0396,2.7505
5.5000,1.0000,33.0000,0.0000,1.3021,-10.0392,0.0215,2.2790
5.5100,1.0000,33.0000,0.0000,1.3630,-5.8987,-0.1010,1.7100
5.5200,1.0000,33.0000,0.0000,1.4487,-8.4641,0.1157,1.3472
5.5300,1.0000,33.0000,0.0000,1.5128,-6.3435,-0.0291,0.9443
5.5400,1.0000,33.0000,0.0000,1.5984,-8.5498,0.0024,0.6880
5.5500,1.0000,33.0000,0.0000,1.6592,-6.0950,-0.0706,0.3864
5.5600,1.0000,33.0000,0.0000,1.7425,-8.3912,-0.0169,0.2166
5.5700,1.0000,33.0000,0.0000,1.7967,-5.4756,-0.0345,-0.0221
5.5800,1.0000,33.0000,0.0000,1.8977,-10.2004,-0.0479,-0.0690
5.5900,1.0000,33.0000,0.0000,1.9491,-5.2248,-0.0213,-0.2923
5.6000,1.0000,33.0000,0.0000,2.0462,-9.8188,-0.0356,-0.2917
5.6100,1.0000,33.0000,0.0000,2.1007,-5.5395,-0.0181,-0.4525
5.6200,1.0000,33.0000,0.0000,2.1875,-8.7914,-0.0313,-0.4491
5.6300,1.0000,33.0000,0.0000,2.2527,-6.6098,-0.0185,-0.5359
5.6400,1.0000,33.0000,0.0000,2.3297,-7.7931,-0.0286,-0.5445
5.6500,1.0000,33.0000,0.0000,2.4005,-7.1622,-0.0201,-0.5770
5.6600,1.0000,33.0000,0.0000,2.4722,-7.2520,-0.0213,-0.5842
5.6700,1.0000,33.0000,0.0000,2.5496,-7.8192,-0.0274,-0.5731
5.6800,1.0000,33.0000,0.0000,2.6191,-7.0161,-0.0234,-0.5917
5.6900,1.0000,33.0000,0.0000,2.6988,-8.0366,-0.0226,-0.5580
5.7000,1.0000,33.0000,0.0000,2.7680,-6.9704,-0.0243,-0.5716
5.7100,1.0000,33.0000,0.0000,2.8501,-8.2688,-0.0268,-0.5275
5.7200,1.0000,33.0000,0.0000,2.9217,-7.2026,-0.0232,-0.5292
5.7300,1.0000,33.0000,0.0000,3.0059,-8.4678,-0.0268,-0.4800
5.7400,1.0000,33.0000,0.0000,3.0787,-7.3203,-0.0235,-0.4822
5.7500,1.0000,33.0000,0.0000,3.1579,-7.9563,-0.0251,-0.4495
5.7600,1.0000,33.0000,0.0000,3.2312,-7.3545,-0.0233,-0.4342
5.7700,1.0000,33.0000,0.0000,3.3067,-7.5870,-0.0238,-0.4023
5.7800,1.0000,33.0000,0.0000,3.3797,-7.3212,-0.0228,-0.3841
5.7900,1.0000,33.0000,0.0000,3.4529,-7.3466,-0.0228,-0.3607
5.8000,1.0000,33.0000,0.0000,3.5251,-7.2342,-0.0224,-0.3345
5.8100,1.0000,33.0000,0.0000,3.5968,-7.1959,-0.0221,-0.3090
5.8200,1.0000,33.0000,0.0000,3.6680,-7.1352,-0.0223,-0.2889
5.8300,1.0000,33.0000,0.0000,3.7388,-7.0904,-0.0215,-0.2677
5.8400,1.0000,33.0000,0.0000,3.8091,-7.0468,-0.0214,-0.2448
5.8500,1.0000,33.0000,0.0000,3.8791,-7.0082,-0.0212,-0.2236
5.8600,1.0000,33.0000,0.0000,3.9487,-6.9731,-0.0213,-0.2040
5.8700,1.0000,33.0000,0.0000,4.0180,-6.9415,-0.0208,-0.1825
5.8800,1.0000,33.0000,0.0000,4.0871,-6.9129,-0.0208,-0.1633
5.8900,1.0000,33.0000,0.0000,4.1558,-6.8867,-0.0205,-0.1458
5.9000,1.0000,33.0000,0.0000,4.2244,-6.8631,-0.0204,-0.1252
5.9100,1.0000,33.0000,0.0000,4.2928,-6.8416,-0.0205,-0.1135
5.9200,1.0000,33.0000,0.0000,4.3609,-6.8219,-0.0204,-0.0980
5.9300,1.0000,33.0000,0.0000,4.4289,-6.8038,-0.0203,-0.0844
5.9400,1.0000,33.0000,0.0000,4.4968,-6.7877,-0.0202,-0.0654
5.9500,1.0000,33.0000,0.0000,4.5644,-6.7725,-0.0199,-0.0566
5.9600,1.0000,33.0000,0.0000,4.6320,-6.7585,-0.0201,-0.0444
5.9700,1.0000,33.0000,0.0000,4.6994,-6.7459,-0.0198,-0.0280
5.9800,1.0000,33.0000,0.0000,4.7667,-6.7341,-0.0197,-0.0196
5.9900,1.0000,33.0000,0.0000,4.8339,-6.7234,-0.0199,-0.0076
6.0000,1.0000,33.0000,0.0000,4.9011,-6.7133,-0.0198,-0.0002
6.0100,1.0000,33.0000,0.0000,4.9681,-6.7039,-0.0198,0.0083
6.0200,1.0000,33.0000,0.0000,5.0350,-6.6952,-0.0196,0.0190
6.0300,1.0000,33.0000,0.0000,5.1032,-6.7955,-0.0212,0.9284
6.0400,1.0000,33.0000,0.0000,5.1684,-6.5252,-0.0213,-0.1406
6.0500,1.0000,33.0000,0.0000,5.2365,-6.8151,-0.0220,-0.1021
6.0600,1.0000,33.0000,0.0000,5.3022,-6.5786,-0.0206,-0.0762
6.0700,1.0000,33.0000,0.0000,5.3677,-6.5485,-0.0196,-0.0489
6.0800,1.0000,33.0000,0.0000,5.4373,-6.9609,-0.0213,-0.0197
6.0900,1.0000,33.0000,0.0000,5.4776,-4.0376,-0.0117,-0.0606
6.1000,1.0000,33.0000,0.0000,5.5260,-4.8342,-0.0112,-0.0227
6.1100,1.0000,33.0000,0.0000,5.4911,3.4786,0.0237,-0.1883
6.1200,1.0000,33.0000,0.0000,5.5166,-2.5451,0.0023,-0.0441
6.1300,1.0000,33.0000,0.0000,5.5347,-1.8145,-0.0007,-0.0466
6.1400,1.0000,33.0000,0.0000,5.5848,-5.0106,-0.0113,0.0275
6.1500,1.0000,33.0000,0.0000,5.5780,0.6730,0.0080,-0.0823
6.1600,1.0000,33.0000,0.0000,5.6287,-5.0652,-0.0125,0.0484
6.1700,1.0000,33.0000,0.0000,5.6466,-1.7872,-0.0030,-0.0158
6.1800,1.0000,33.0000,0.0000,5.7083,-6.1726,-0.0182,0.0867
6.1900,1.0000,33.0000,0.0000,5.7190,-1.0663,-0.0008,-0.0211
6.2000,1.0000,33.0000,0.0000,5.7818,-6.2839,-0.0183,0.0965
6.2100,1.0000,33.0000,0.0000,5.8060,-2.4234,-0.0056,0.0186
6.2200,1.0000,33.0000,0.0000,5.8784,-7.2326,-0.0232,0.1211
6.2300,1.0000,33.0000,0.0000,5.9012,-2.2804,-0.0061,0.0228
6.2400,1.0000,33.0000,0.0000,5.9732,-7.2063,-0.0212,0.1299
6.2500,1.0000,33.0000,0.0000,6.0036,-3.0334,-0.0068,0.0442
6.2600,1.0000,33.0000,0.0000,6.0837,-8.0106,-0.0270,0.1477
6.2700,1.0000,33.0000,0.0000,6.1156,-3.1853,-0.0126,0.0534
6.2800,1.0000,33.0000,0.0000,6.1953,-7.9710,-0.0207,0.1513
6.2900,1.0000,33.0000,0.0000,6.2307,-3.5400,-0.0032,0.0594
6.3000,1.0000,33.0000,0.0000,6.3161,-8.5410,-0.0341,0.1677
6.3100,1.0000,33.0000,0.0000,6.3543,-3.8137,-0.0241,0.0726
6.3200,1.0000,33.0000,0.0000,6.4412,-8.6914,-0.0122,0.1694
6.3300,1.0000,33.0000,0.0000,6.4806,-3.9440,0.0128,0.0743
6.3400,1.0000,33.0000,0.0000,6.5733,-9.2630,-0.0537,0.1852
6.3500,1.0000,33.0000,0.0000,6.6137,-4.0455,-0.0538,0.0794
6.3600,1.0000,33.0000,0.0000,6.7120,-9.8219,0.0079,0.1979
6.3700,1.0000,33.0000,0.0000,6.7457,-3.3700,0.0414,0.0660
6.3800,1.0000,33.0000,0.0000,6.8573,-11.1596,-0.0621,0.2277
6.3900,1.0000,33.0000,0.0000,6.8902,-3.2868,-0.0621,0.0680
6.4000,1.0000,33.0000,0.0000,7.0136,-12.3347,-0.0148,0.2493
6.4100,1.0000,33.0000,0.0000,7.0621,-4.8513,0.0260,0.0930
6.4200,1.0000,33.0000,0.0000,7.1559,-9.3811,-0.0350,0.1925
6.4300,1.0000,33.0000,0.0000,7.1937,-3.7802,-0.0331,0.0811
6.4400,1.0000,33.0000,0.0000,7.2840,-9.0272,-0.0165,0.1830
6.4500,1.0000,33.0000,0.0000,7.3301,-4.6093,0.0264,0.0927
6.4600,1.0000,33.0000,0.0000,7.4294,-9.9267,-0.0472,0.2039
6.4700,1.0000,33.0000,0.0000,7.4741,-4.4650,-0.0546,0.0919
6.4800,1.0000,33.0000,0.0000,7.5766,-10.2465,-0.0243,0.2107
6.4900,1.0000,33.0000,0.0000,7.6246,-4.8079,0.0218,0.0978
6.5000,1.0000,33.0000,0.0000,7.7233,-9.8685,-0.0326,0.2059
6.5100,1.0000,33.0000,0.0000,7.7720,-4.8602,-0.0448,0.0978
6.5200,1.0000,33.0000,0.0000,7.8682,-9.6229,-0.0332,0.1975
6.5300,1.0000,33.0000,0.0000,7.9174,-4.9205,0.0127,0.1037
6.5400,1.0000,33.0000,0.0000,8.0140,-9.6509,-0.0311,0.1993
6.5500,1.0000,33.0000,0.0000,8.0645,-5.0506,-0.0423,0.1025
6.5600,1.0000,33.0000,0.0000,8.1611,-9.6639,-0.0328,0.2014
6.5700,1.0000,33.0000,0.0000,8.2128,-5.1629,0.0051,0.1091
6.5800,1.0000,33.0000,0.0000,8.3089,-9.6081,-0.0298,0.1987
6.5900,1.0000,33.0000,0.0000,8.3614,-5.2509,-0.0340,0.1048
6.6000,1.0000,33.0000,0.0000,8.4567,-9.5263,-0.0320,0.1971
6.6100,1.0000,33.0000,0.0000,8.5104,-5.3833,-0.0419,-0.3583
6.6200,1.0000,33.0000,0.0000,8.6028,-9.2445,-0.1162,-0.5236
6.6300,1.0000,33.0000,0.0000,8.6626,-5.9910,-0.1352,-0.2442
6.6400,1.0000,33.0000,0.0000,8.7617,-9.8824,-0.1270,1.3674
6.6500,1.0000,33.0000,0.0000,8.8130,-5.1130,0.1032,0.9994
6.6600,1.0000,33.0000,0.0000,8.9047,-9.1773,0.0723,-0.3321
6.6700,1.0000,33.0000,0.0000,8.9678,-6.3232,-0.0220,-0.6432
6.6800,1.0000,33.0000,0.0000,9.0612,-9.3506,-0.1236,-0.5209
6.6900,1.0000,33.0000,0.0000,9.1294,-6.8331,-0.1989,-0.4181
6.7000,1.0000,33.0000,0.0000,9.2238,-9.4485,-0.2182,-0.3262
6.7100,1.0000,33.0000,0.0000,9.2945,-7.0737,-0.2296,-0.2759
6.7200,1.0000,33.0000,0.0000,9.3847,-9.0247,-0.2197,-0.1962
6.7300,1.0000,33.0000,0.0000,9.4564,-7.1671,-0.2111,-0.1518
6.7400,1.0000,33.0000,0.0000,9.5420,-8.5608,-0.1938,-0.0980
6.7500,1.0000,33.0000,0.0000,9.6133,-7.1033,-0.1087,1.7194
6.7600,1.0000,33.0000,0.0000,9.6941,-8.0653,0.1150,1.0450
6.7700,1.0000,33.0000,0.0000,9.7661,-7.2226,0.2154,-0.9001
6.7800,1.0000,33.0000,0.0000,9.8438,-7.7893,0.2193,-1.0903
6.7900,1.0000,33.0000,0.0000,9.9156,-7.1666,0.1676,0.8564
6.8000,1.0000,33.0000,0.0000,9.9920,-7.6309,-0.2341,0.6374
6.8100,1.0000,33.0000,0.0000,10.0625,-7.0367,-0.2630,0.3089
6.8200,1.0000,33.0000,0.0000,10.1355,-7.2883,0.1005,0.7122
6.8300,1.0000,33.0000,0.0000,10.2064,-7.1098,0.2356,-0.6705
6.8400,1.0000,33.0000,0.0000,10.2786,-7.2392,0.1943,-1.2528
6.8500,1.0000,33.0000,0.0000,10.3492,-7.0837,0.0838,-1.0528
6.8600,1.0000,33.0000,0.0000,10.4205,-7.1423,0.0174,-0.8850
6.8700,1.0000,33.0000,0.0000,10.4900,-6.9306,0.0735,1.0876
6.8800,1.0000,33.0000,0.0000,10.5587,-6.8546,0.2773,1.2104
6.8900,1.0000,33.0000,0.0000,10.6264,-6.7486,0.4668,1.2470
6.9000,1.0000,33.0000,0.0000,10.6935,-6.6587,0.5185,2.9922
6.9100,1.0000,33.0000,0.0000,10.7571,-6.3986,0.0454,-1.7608
6.9200,1.0000,33.0000,0.0000,10.8292,-7.2274,-0.4186,-1.1258
6.9300,1.0000,33.0000,0.0000,10.8944,-6.5405,-0.2709,-1.3272
6.9400,1.0000,33.0000,0.0000,10.9638,-6.9491,-0.1910,-0.4072
6.9500,1.0000,33.0000,0.0000,11.0296,-6.5674,-0.0091,0.7830
6.9600,1.0000,33.0000,0.0000,11.0969,-6.7070,0.0907,1.6666
6.9700,1.0000,33.0000,0.0000,11.1627,-6.5796,-0.2814,0.1119
6.9800,1.0000,33.0000,0.0000,11.2296,-6.7092,-0.3647,-1.4320
6.9900,1.0000,33.0000,0.0000,11.2959,-6.6465,-0.2574,-1.2041
7.0000,1.0000,33.0000,0.0000,11.3625,-6.6764,-0.1876,-1.0143
7.0100,1.0000,33.0000,0.0000,11.4280,-6.5567,-0.0791,-0.0400
7.0200,1.0000,33.0000,0.0000,11.4933,-6.5092,-0.1279,1.4494
7.0300,1.0000,33.0000,0.0000,11.5580,-6.4366,-0.3005,1.8704
7.0400,1.0000,33.0000,0.0000,11.6228,-6.4345,-0.3162,2.5135
7.0500,1.0000,33.0000,0.0000,11.6838,-6.1639,-0.2309,-3.6300
7.0600,1.0000,33.0000,0.0000,11.7520,-6.8339,0.2288,-0.9749
7.0700,1.0000,33.0000,0.0000,11.8156,-6.3542,0.1624,0.5926
7.0800,1.0000,33.0000,0.0000,11.8819,-6.6296,-0.0944,0.1665
7.0900,1.0000,33.0000,0.0000,11.9461,-6.4083,-0.0421,0.5680
7.1000,1.0000,33.0000,0.0000,12.0118,-6.5741,0.1259,-0.3184
7.1100,1.0000,33.0000,0.0000,12.0758,-6.4240,0.1705,-1.2112
7.1200,1.0000,33.0000,0.0000,12.1408,-6.5164,0.0917,-1.0180
7.1300,1.0000,33.0000,0.0000,12.2054,-6.4606,0.0965,-0.3722
7.1400,1.0000,33.0000,0.0000,12.2701,-6.4615,0.1476,1.0576
7.1500,1.0000,33.0000,0.0000,12.3344,-6.4195,0.2967,0.8419
7.1600,1.0000,33.0000,0.0000,12.3989,-6.4083,0.4476,2.4457
7.1700,1.0000,33.0000,0.0000,12.4591,-6.0463,0.1163,-1.1230
7.1800,1.0000,33.0000,0.0000,12.5244,-6.5425,-0.1986,-0.6902
7.1900,1.0000,33.0000,0.0000,12.5894,-6.5016,-0.1032,-0.5695
7.2000,1.0000,33.0000,0.0000,12.6535,-6.4164,-0.0421,-0.4680
7.2100,0.9716,33.0000,0.0000,12.7182,-6.4614,0.0576,0.9054
7.2200,0.9716,33.0000,0.0000,12.7832,-6.4865,-0.1518,1.1461
7.2300,0.9716,33.0000,0.0000,12.8465,-6.3392,-0.2137,-0.6752
7.2400,0.9716,33.0000,0.0000,12.9100,-6.3540,-0.0957,-0.5625
7.2500,0.9716,33.0000,0.0000,12.9734,-6.3503,-0.0244,-0.4588
7.2600,0.9716,33.0000,0.0000,13.0365,-6.2973,0.0863,0.9141
7.2700,0.9716,33.0000,0.0000,13.0991,-6.2408,-0.0254,1.3325
7.2800,0.9716,33.0000,0.0000,13.1614,-6.2132,-0.1500,1.3314
7.2900,0.9716,33.0000,0.0000,13.2199,-5.8697,-0.2447,-1.7785
7.3000,0.9716,33.0000,0.0000,13.2833,-6.3480,-0.0234,-0.0312
7.3100,0.9716,33.0000,0.0000,13.3459,-6.2526,-0.0231,-0.0135
7.3200,0.9716,33.0000,0.0000,13.4075,-6.1700,-0.0227,0.0097
7.3300,0.9716,33.0000,0.0000,13.4695,-6.1924,-0.0231,0.0189
7.3400,0.9716,33.0000,0.0000,13.5310,-6.1527,-0.0231,0.0355
7.3500,0.9716,33.0000,0.0000,13.5925,-6.1471,-0.0233,0.0479
7.3600,0.9716,33.0000,0.0000,13.6537,-6.1257,-0.0233,0.0514
7.3700,0.9716,33.0000,0.0000,13.7149,-6.1136,-0.0237,0.0627
7.3800,0.8982,33.0000,0.0000,13.7759,-6.0984,-0.0234,0.0685
7.3900,0.8982,33.0000,0.0000,13.8367,-6.0856,-0.0237,0.0726
7.4000,0.8982,33.0000,0.0000,13.8966,-5.9923,-0.0233,0.0750
7.4100,0.8982,33.0000,0.0000,13.9559,-5.9214,-0.0233,0.0791
7.4200,0.8982,33.0000,0.0000,14.0144,-5.8509,-0.0227,0.0782
7.4300,0.8982,33.0000,0.0000,14.0722,-5.7859,-0.0224,0.0816
7.4400,0.8982,33.0000,0.0000,14.1295,-5.7246,-0.0220,0.0830
7.4500,0.8982,33.0000,0.0000,14.1862,-5.6675,-0.0217,0.0828
7.4600,0.8982,33.0000,0.0000,14.2423,-5.6136,-0.0215,0.0852
7.4700,0.8982,33.0000,0.0000,14.2980,-5.5633,-0.0211,0.0866
7.4800,0.8982,33.0000,0.0000,14.3531,-5.5161,-0.0207,0.0888
7.4900,0.8982,33.0000,0.0000,14.4078,-5.4714,-0.0206,0.0831
7.5000,0.8982,33.0000,0.0000,14.4622,-5.4299,-0.0204,0.0869
7.5100,0.8982,33.0000,0.0000,14.5161,-5.3907,-0.0200,0.0832
7.5200,0.8982,33.0000,0.0000,14.5696,-5.3540,-0.0197,0.0854
7.5300,0.8982,33.0000,0.0000,14.6228,-5.3192,-0.0193,0.0863
7.5400,0.8835,33.0000,0.0000,14.6757,-5.2867,-0.0192,0.0830
7.5500,0.8835,33.0000,0.0000,14.7283,-5.2563,-0.0191,0.0843
7.5600,0.8835,33.0000,0.0000,14.7804,-5.2111,-0.0186,0.0822
7.5700,0.8835,33.0000,0.0000,14.8321,-5.1719,-0.0185,0.0796
7.5800,0.8835,33.0000,0.0000,14.8834,-5.1344,-0.0184,0.0836
7.5900,0.8835,33.0000,0.0000,14.9344,-5.0992,-0.0179,0.0796
7.6000,0.8835,33.0000,0.0000,14.9851,-5.0662,-0.0180,0.0796
7.6100,0.8835,33.0000,0.0000,15.0355,-5.0350,-0.0178,0.0789
7.6200,0.8835,33.0000,0.0000,15.0855,-5.0057,-0.0175,0.0763
7.6300,0.8835,33.0000,0.0000,15.1353,-4.9780,-0.0175,0.0769
7.6400,0.8835,33.0000,0.0000,15.1849,-4.9520,-0.0172,0.0777
7.6500,0.8835,33.0000,0.0000,15.2341,-4.9273,-0.0169,0.0718
7.6600,0.8835,33.0000,0.0000,15.2832,-4.9043,-0.0169,0.0764
7.6700,0.8835,33.0000,0.0000,15.3320,-4.8821,-0.0167,0.0748
7.6800,0.8835,33.0000,0.0000,15.3806,-4.8613,-0.0168,0.0714
7.6900,0.8835,33.0000,0.0000,15.4290,-4.8418,-0.0164,0.0749
7.7000,0.8835,33.0000,0.0000,15.4773,-4.8231,-0.0163,0.0746
7.7100,0.8583,33.0000,0.0000,15.5253,-4.8055,-0.0163,0.0732
7.7200,0.8583,33.0000,0.0000,15.5732,-4.7887,-0.0161,0.0756
7.7300,0.8583,33.0000,0.0000,15.6207,-4.7451,-0.0160,0.0687
7.7400,0.8583,33.0000,0.0000,15.6678,-4.7090,-0.0158,0.0714
7.7500,0.8583,33.0000,0.0000,15.7145,-4.6741,-0.0157,0.0704
7.7600,0.8583,33.0000,0.0000,15.7610,-4.6413,-0.0155,0.0689
7.7700,0.8583,33.0000,0.0000,15.8071,-4.6103,-0.0154,0.0695
7.7800,0.8583,33.0000,0.0000,15.8529,-4.5813,-0.0153,0.0671
7.7900,0.8583,33.0000,0.0000,15.8984,-4.5539,-0.0151,0.0691
7.8000,0.8583,33.0000,0.0000,15.9437,-4.5280,-0.0150,0.0675
7.8100,0.8583,33.0000,0.0000,15.9887,-4.5033,-0.0149,0.0616
7.8200,0.8583,33.0000,0.0000,16.0336,-4.4805,-0.0148,0.0703
7.8300,0.8583,33.0000,0.0000,16.0781,-4.4584,-0.0147,0.0675
7.8400,0.8583,33.0000,0.0000,16.1225,-4.4378,-0.0149,0.0651
7.8500,0.8583,33.0000,0.0000,16.1667,-4.4180,-0.0146,0.0616
7.8600,0.8583,33.0000,0.0000,16.2107,-4.3997,-0.0144,0.0659
7.8700,0.8533,33.0000,0.0000,16.2545,-4.3818,-0.0146,0.0656
7.8800,0.8533,33.0000,0.0000,16.2982,-4.3653,-0.0142,0.0656
7.8900,0.8533,33.0000,0.0000,16.3416,-4.3438,-0.0143,0.0625
7.9000,0.8533,33.0000,0.0000,16.3849,-4.3245,-0.0143,0.0645
7.9100,0.8533,33.0000,0.0000,16.4280,-4.3060,-0.0141,0.0599
7.9200,0.8533,33.0000,0.0000,16.4708,-4.2887,-0.0139,0.0637
7.9300,0.8533,33.0000,0.0000,16.5136,-4.2719,-0.0140,0.0598
7.9400,0.8533,33.0000,0.0000,16.5561,-4.2562,-0.0140,0.0618
7.9500,0.8533,33.0000,0.0000,16.5986,-4.2412,-0.0139,0.0629
7.9600,0.8533,33.0000,0.0000,16.6408,-4.2267,-0.0140,0.0602
7.9700,0.8533,33.0000,0.0000,16.6830,-4.2133,-0.0138,0.0629
7.9800,0.8533,33.0000,0.0000,16.7250,-4.2000,-0.0134,0.0609
7.9900,0.8533,33.0000,0.0000,16.7669,-4.1878,-0.0136,0.0616
8.0000,0.8533,33.0000,0.0000,16.8086,-4.1758,-0.0138,0.0577
8.0100,0.8533,33.0000,0.0000,16.8503,-4.1645,-0.0136,0.0609
8.0200,0.8533,33.0000,0.0000,16.8918,-4.1534,-0.0137,0.0625
8.0300,0.8533,33.0000,0.0000,16.9332,-4.1430,-0.0134,0.0563
8.0400,0.8597,33.0000,0.0000,16.9746,-4.1328,-0.0134,0.0558
8.0500,0.8597,33.0000,0.0000,17.0158,-4.1235,-0.0134,0.0656
8.0600,0.8597,33.0000,0.0000,17.0570,-4.1208,-0.0135,0.0580
8.0700,0.8597,33.0000,0.0000,17.0982,-4.1172,-0.0135,0.0603
8.0800,0.8597,33.0000,0.0000,17.1393,-4.1136,-0.0135,0.0610
8.0900,0.8597,33.0000,0.0000,17.1804,-4.1103,-0.0133,0.0589
8.1000,0.8597,33.0000,0.0000,17.2215,-4.1067,-0.0133,0.0618
8.1100,0.8597,33.0000,0.0000,17.2626,-4.1029,-0.0133,0.0570
8.1200,0.8597,33.0000,0.0000,17.3036,-4.0997,-0.0133,0.0588
