time_s,throttle,brake,speed,accel
351.8000,0.5500,0.0000,17.0114,0.0610
351.8100,0.6500,0.0000,17.0108,0.0610
351.8200,0.6500,0.0000,17.0102,0.0559
351.8300,0.6500,0.0000,17.0101,0.0097
351.8400,0.6500,0.0000,17.0109,-0.0767
351.8500,0.6500,0.0000,17.0126,-0.1657
351.8600,0.6500,0.0000,17.0151,-0.2483
351.8700,0.6500,0.0000,17.0183,-0.3246
351.8800,0.6500,0.0000,17.0222,-0.3946
351.8900,0.6500,0.0000,17.0268,-0.4591
351.9000,0.6500,0.0000,17.0320,-0.5182
351.9100,0.6500,0.0000,17.0378,-0.5733
351.9200,0.6500,0.0000,17.0440,-0.6237
351.9300,0.6500,0.0000,17.0507,-0.6712
351.9400,0.6500,0.0000,17.0578,-0.7135
351.9500,0.6500,0.0000,17.0654,-0.7534
351.9600,0.6500,0.0000,17.0733,-0.7900
351.9700,0.6500,0.0000,17.0815,-0.8244
351.9800,0.6500,0.0000,17.0901,-0.8558
351.9900,0.6500,0.0000,17.0989,-0.8846
352.0000,0.6500,0.0000,17.1080,-0.9113
352.0100,0.6500,0.0000,17.1174,-0.9359
352.0200,0.6500,0.0000,17.1270,-0.9584
352.0300,0.6500,0.0000,17.1368,-0.9792
352.0400,0.6500,0.0000,17.1468,-0.9985
352.0500,0.6500,0.0000,17.1569,-1.0159
352.0600,0.6500,0.0000,17.1672,-1.0321
352.0700,0.6500,0.0000,17.1777,-1.0464
352.0800,0.6500,0.0000,17.1883,-1.0603
352.0900,0.6500,0.0000,17.1990,-1.0723
352.1000,0.6500,0.0000,17.2099,-1.0843
352.1100,0.6500,0.0000,17.2208,-1.0946
352.1200,0.6500,0.0000,17.2319,-1.1042
352.1300,0.6500,0.0000,17.2430,-1.1129
352.1400,0.6500,0.0000,17.2542,-1.1208
352.1500,0.6500,0.0000,17.2655,-1.1278
352.1600,0.6500,0.0000,17.2768,-1.1345
352.1700,0.6500,0.0000,17.2882,-1.1404
352.1800,0.6500,0.0000,17.2997,-1.1454
352.1900,0.6500,0.0000,17.3112,-1.1503
352.2000,0.6500,0.0000,17.3227,-1.1545
352.2100,0.6500,0.0000,17.3343,-1.1580
352.2200,0.6500,0.0000,17.3459,-1.1604
352.2300,0.6500,0.0000,17.3575,-1.1633
352.2400,0.6500,0.0000,17.3692,-1.1662
352.2500,0.6500,0.0000,17.3809,-1.1683
352.2600,0.6500,0.0000,17.3926,-1.1702
352.2700,0.6500,0.0000,17.4043,-1.1719
352.2800,0.6500,0.0000,17.4160,-1.1732
352.2900,0.6500,0.0000,17.4278,-1.1744
352.3000,0.6500,0.0000,17.4395,-1.1755
352.3100,0.6500,0.0000,17.4513,-1.1759
352.3200,0.6500,0.0000,17.4631,-1.1766
352.3300,0.6500,0.0000,17.4748,-1.1768
352.3400,0.6500,0.0000,17.4866,-1.1766
352.3500,0.6500,0.0000,17.4984,-1.1768
352.3600,0.6500,0.0000,17.5101,-1.1768
352.3700,0.6500,0.0000,17.5219,-1.1766
352.3800,0.6500,0.0000,17.5337,-1.1755
352.3900,0.6500,0.0000,17.5454,-1.1757
352.4000,0.6500,0.0000,17.5572,-1.1744
352.4100,0.6500,0.0000,17.5689,-1.1740
352.4200,0.6500,0.0000,17.5806,-1.1730
352.4300,0.6500,0.0000,17.5924,-1.1721
352.4400,0.6500,0.0000,17.6041,-1.1709
352.4500,0.6500,0.0000,17.6157,-1.1688
352.4600,0.6500,0.0000,17.6274,-1.1675
352.4700,0.6500,0.0000,17.6391,-1.1665
352.4800,0.6500,0.0000,17.6507,-1.1650
352.4900,0.6500,0.0000,17.6624,-1.1639
352.5000,0.6500,0.0000,17.6740,-1.1625
352.5100,0.6500,0.0000,17.6856,-1.1612
352.5200,0.6500,0.0000,17.6972,-1.1593
352.5300,0.6500,0.0000,17.7088,-1.1580
352.5400,0.6500,0.0000,17.7204,-1.1566
352.5500,0.6500,0.0000,17.7319,-1.1549
352.5600,0.6500,0.0000,17.7434,-1.1532
352.5700,0.6500,0.0000,17.7550,-1.1517
352.5800,0.6500,0.0000,17.7665,-1.1499
352.5900,0.6500,0.0000,17.7779,-1.1482
352.6000,0.6500,0.0000,17.7894,-1.1465
352.6100,0.6500,0.0000,17.8008,-1.1448
352.6200,0.6500,0.0000,17.8123,-1.1431
352.6300,0.6500,0.0000,17.8237,-1.1412
352.6400,0.6500,0.0000,17.8351,-1.1395
352.6500,0.6500,0.0000,17.8465,-1.1377
352.6600,0.6500,0.0000,17.8578,-1.1358
352.6700,0.6500,0.0000,17.8692,-1.1341
352.6800,0.6500,0.0000,17.8805,-1.1312
352.6900,0.6500,0.0000,17.8918,-1.1292
352.7000,0.6500,0.0000,17.9030,-1.1272
352.7100,0.6500,0.0000,17.9143,-1.1257
352.7200,0.6500,0.0000,17.9255,-1.1236
352.7300,0.6500,0.0000,17.9367,-1.1217
352.7400,0.6500,0.0000,17.9479,-1.1200
352.7500,0.6500,0.0000,17.9591,-1.1179
352.7600,0.6500,0.0000,17.9703,-1.1162
352.7700,0.6500,0.0000,17.9814,-1.1141
352.7800,0.6500,0.0000,17.9926,-1.1126
352.7900,0.6500,0.0000,18.0037,-1.1103
352.8000,0.6500,0.0000,18.0147,-1.1087
352.8100,0.6500,0.0000,18.0258,-1.1066
352.8200,0.6500,0.0000,18.0369,-1.1047
352.8300,0.6500,0.0000,18.0479,-1.1028
352.8400,0.6500,0.0000,18.0589,-1.1009
352.8500,0.6500,0.0000,18.0699,-1.0992
352.8600,0.6500,0.0000,18.0809,-1.0971
352.8700,0.6500,0.0000,18.0918,-1.0954
352.8800,0.6500,0.0000,18.1027,-1.0933
352.8900,0.6500,0.0000,18.1137,-1.0916
352.9000,0.6500,0.0000,18.1246,-1.0895
352.9100,0.6500,0.0000,18.1354,-1.0876
352.9200,0.6500,0.0000,18.1463,-1.0847
352.9300,0.6500,0.0000,18.1571,-1.0826
352.9400,0.6500,0.0000,18.1679,-1.0807
352.9500,0.6500,0.0000,18.1787,-1.0788
352.9600,0.6500,0.0000,18.1895,-1.0771
352.9700,0.6500,0.0000,18.2002,-1.0750
352.9800,0.6500,0.0000,18.2110,-1.0735
352.9900,0.6500,0.0000,18.2217,-1.0712
353.0000,0.6500,0.0000,18.2324,-1.0695
353.0100,0.6500,0.0000,18.2430,-1.0677
353.0200,0.6500,0.0000,18.2537,-1.0656
353.0300,0.6500,0.0000,18.2643,-1.0639
353.0400,0.6500,0.0000,18.2750,-1.0618
353.0500,0.6500,0.0000,18.2856,-1.0601
353.0600,0.6500,0.0000,18.2961,-1.0582
353.0700,0.6500,0.0000,18.3067,-1.0563
353.0800,0.6500,0.0000,18.3172,-1.0544
353.0900,0.6500,0.0000,18.3278,-1.0527
353.1000,0.6500,0.0000,18.3383,-1.0508
353.1100,0.6500,0.0000,18.3488,-1.0489
353.1200,0.6500,0.0000,18.3592,-1.0471
