time_s,throttle,brake,speed,accel
310.4400,0.3500,0.0000,7.7904,0.1062
310.4500,0.4500,0.0000,7.7893,0.1061
310.4600,0.4500,0.0000,7.7883,0.1060
310.4700,0.4500,0.0000,7.7873,0.0987
310.4800,0.4500,0.0000,7.7868,0.0482
310.4900,0.4500,0.0000,7.7872,-0.0367
310.5000,0.4500,0.0000,7.7883,-0.1180
310.5100,0.4500,0.0000,7.7903,-0.1909
310.5200,0.4500,0.0000,7.7928,-0.2566
310.5300,0.4500,0.0000,7.7960,-0.3155
310.5400,0.4500,0.0000,7.7997,-0.3684
310.5500,0.4500,0.0000,7.8038,-0.4159
310.5600,0.4500,0.0000,7.8084,-0.4585
310.5700,0.4500,0.0000,7.8134,-0.4967
310.5800,0.4500,0.0000,7.8187,-0.5311
310.5900,0.4500,0.0000,7.8243,-0.5616
310.6000,0.4500,0.0000,7.8302,-0.5891
310.6100,0.4500,0.0000,7.8363,-0.6137
310.6200,0.4500,0.0000,7.8427,-0.6357
310.6300,0.4500,0.0000,7.8492,-0.6554
310.6400,0.4500,0.0000,7.8560,-0.6730
310.6500,0.4500,0.0000,7.8629,-0.6883
310.6600,0.4500,0.0000,7.8699,-0.7023
310.6700,0.4500,0.0000,7.8770,-0.7148
310.6800,0.4500,0.0000,7.8843,-0.7256
310.6900,0.4500,0.0000,7.8916,-0.7350
310.7000,0.4500,0.0000,7.8991,-0.7436
310.7100,0.4500,0.0000,7.9066,-0.7511
310.7200,0.4500,0.0000,7.9142,-0.7578
310.7300,0.4500,0.0000,7.9218,-0.7635
310.7400,0.4500,0.0000,7.9295,-0.7686
310.7500,0.4500,0.0000,7.9372,-0.7726
310.7600,0.4500,0.0000,7.9450,-0.7761
310.7700,0.4500,0.0000,7.9528,-0.7793
310.7800,0.4500,0.0000,7.9606,-0.7817
310.7900,0.4500,0.0000,7.9684,-0.7841
310.8000,0.4500,0.0000,7.9764,-0.8001
310.8100,0.4500,0.0000,7.9849,-0.8505
310.8200,0.4500,0.0000,7.9936,-0.8662
310.8300,0.4500,0.0000,8.0023,-0.8694
310.8400,0.4500,0.0000,8.0110,-0.8707
310.8500,0.4500,0.0000,8.0197,-0.8710
310.8600,0.4500,0.0000,8.0284,-0.8700
310.8700,0.4500,0.0000,8.0371,-0.8685
310.8800,0.4500,0.0000,8.0457,-0.8668
310.8900,0.4500,0.0000,8.0544,-0.8646
310.9000,0.4500,0.0000,8.0630,-0.8625
310.9100,0.4500,0.0000,8.0716,-0.8598
310.9200,0.4500,0.0000,8.0802,-0.8572
310.9300,0.4500,0.0000,8.0887,-0.8545
310.9400,0.4500,0.0000,8.0973,-0.8516
310.9500,0.4500,0.0000,8.1057,-0.8489
310.9600,0.4500,0.0000,8.1142,-0.8462
310.9700,0.4500,0.0000,8.1226,-0.8434
