time_s,throttle,brake,speed,accel
32.6400,0.7000,0.0000,29.2409,-0.0097
32.6500,0.7500,0.0000,29.2410,-0.0097
32.6600,0.7500,0.0000,29.2412,-0.0151
32.6700,0.7500,0.0000,29.2417,-0.0494
32.6800,0.7500,0.0000,29.2428,-0.1097
32.6900,0.7500,0.0000,29.2445,-0.1671
32.7000,0.7500,0.0000,29.2466,-0.2151
32.7100,0.7500,0.0000,29.2492,-0.2596
32.7200,0.7500,0.0000,29.2522,-0.3004
32.7300,0.7500,0.0000,29.2556,-0.3389
32.7400,0.7500,0.0000,29.2593,-0.3740
32.7500,0.7500,0.0000,29.2634,-0.4070
32.7600,0.7500,0.0000,29.2678,-0.4377
32.7700,0.7500,0.0000,29.2724,-0.4665
32.7800,0.7500,0.0000,29.2774,-0.4986
32.7900,0.7500,0.0000,29.2827,-0.5239
32.8000,0.7500,0.0000,29.2881,-0.5436
32.8100,0.7500,0.0000,29.2937,-0.5634
32.8200,0.7500,0.0000,29.2996,-0.5829
32.8300,0.7500,0.0000,29.3056,-0.6012
32.8400,0.7500,0.0000,29.3118,-0.6189
32.8500,0.7500,0.0000,29.3181,-0.6355
32.8600,0.7500,0.0000,29.3246,-0.6519
32.8700,0.7500,0.0000,29.3313,-0.6672
32.8800,0.7500,0.0000,29.3381,-0.6819
32.8900,0.7500,0.0000,29.3451,-0.6956
32.9000,0.7500,0.0000,29.3522,-0.7090
32.9100,0.7500,0.0000,29.3594,-0.7214
32.9200,0.7500,0.0000,29.3669,-0.7462
32.9300,0.7500,0.0000,29.3745,-0.7641
32.9400,0.7500,0.0000,29.3823,-0.7795
32.9500,0.7500,0.0000,29.3902,-0.7927
32.9600,0.7500,0.0000,29.3983,-0.8043
32.9700,0.7500,0.0000,29.4064,-0.8152
32.9800,0.7500,0.0000,29.4147,-0.8244
32.9900,0.7500,0.0000,29.4230,-0.8331
33.0000,0.7500,0.0000,29.4314,-0.8400
33.0100,0.7500,0.0000,29.4399,-0.8472
33.0200,0.7500,0.0000,29.4484,-0.8562
33.0300,0.7500,0.0000,29.4570,-0.8572
33.0400,0.7500,0.0000,29.4656,-0.8583
33.0500,0.7500,0.0000,29.4742,-0.8619
33.0600,0.7500,0.0000,29.4829,-0.8654
33.0700,0.7500,0.0000,29.4915,-0.8686
33.0800,0.7500,0.0000,29.5003,-0.8726
33.0900,0.7500,0.0000,29.5090,-0.8755
33.1000,0.7500,0.0000,29.5178,-0.8789
33.1100,0.7500,0.0000,29.5266,-0.8823
33.1200,0.7500,0.0000,29.5355,-0.8852
33.1300,0.7500,0.0000,29.5444,-0.8881
33.1400,0.7500,0.0000,29.5533,-0.8905
33.1500,0.7500,0.0000,29.5622,-0.8976
33.1600,0.7500,0.0000,29.5713,-0.9069
33.1700,0.7500,0.0000,29.5805,-0.9157
33.1800,0.7500,0.0000,29.5897,-0.9228
33.1900,0.7500,0.0000,29.5990,-0.9285
33.2000,0.7500,0.0000,29.6083,-0.9331
33.2100,0.7500,0.0000,29.6177,-0.9363
33.2200,0.7500,0.0000,29.6271,-0.9396
33.2300,0.7500,0.0000,29.6365,-0.9418
33.2400,0.7500,0.0000,29.6459,-0.9432
33.2500,0.7500,0.0000,29.6554,-0.9453
33.2600,0.7500,0.0000,29.6648,-0.9430
33.2700,0.7500,0.0000,29.6742,-0.9405
33.2800,0.7500,0.0000,29.6836,-0.9399
33.2900,0.7500,0.0000,29.6930,-0.9399
33.3000,0.7500,0.0000,29.7024,-0.9398
33.3100,0.7500,0.0000,29.7118,-0.9392
33.3200,0.7500,0.0000,29.7212,-0.9396
33.3300,0.7500,0.0000,29.7306,-0.9399
33.3400,0.7500,0.0000,29.7400,-0.9399
33.3500,0.7500,0.0000,29.7494,-0.9399
33.3600,0.7500,0.0000,29.7588,-0.9399
33.3700,0.7500,0.0000,29.7682,-0.9399
33.3800,0.7500,0.0000,29.7776,-0.9399
33.3900,0.7500,0.0000,29.7870,-0.9403
33.4000,0.7500,0.0000,29.7964,-0.9441
33.4100,0.7500,0.0000,29.8059,-0.9470
33.4200,0.7500,0.0000,29.8154,-0.9495
33.4300,0.7500,0.0000,29.8249,-0.9506
33.4400,0.7500,0.0000,29.8344,-0.9521
33.4500,0.7500,0.0000,29.8440,-0.9521
33.4600,0.7500,0.0000,29.8535,-0.9521
33.4700,0.7500,0.0000,29.8630,-0.9521
33.4800,0.7500,0.0000,29.8725,-0.9521
33.4900,0.7500,0.0000,29.8820,-0.9512
33.5000,0.7500,0.0000,29.8915,-0.9480
33.5100,0.7500,0.0000,29.9010,-0.9472
33.5200,0.7500,0.0000,29.9104,-0.9457
33.5300,0.7500,0.0000,29.9199,-0.9447
33.5400,0.7500,0.0000,29.9293,-0.9443
33.5500,0.7500,0.0000,29.9388,-0.9428
33.5600,0.7500,0.0000,29.9482,-0.9422
33.5700,0.7500,0.0000,29.9576,-0.9422
33.5800,0.7500,0.0000,29.9670,-0.9409
33.5900,0.7500,0.0000,29.9764,-0.9401
33.6000,0.7500,0.0000,29.9858,-0.9399
33.6100,0.7500,0.0000,29.9952,-0.9396
33.6200,0.7500,0.0000,30.0046,-0.9378
33.6300,0.7500,0.0000,30.0140,-0.9377
33.6400,0.7500,0.0000,30.0233,-0.9359
33.6500,0.7500,0.0000,30.0327,-0.9354
33.6600,0.7500,0.0000,30.0420,-0.9350
33.6700,0.7500,0.0000,30.0514,-0.9338
33.6800,0.7500,0.0000,30.0607,-0.9327
33.6900,0.7500,0.0000,30.0700,-0.9319
33.7000,0.7500,0.0000,30.0793,-0.9304
33.7100,0.7500,0.0000,30.0886,-0.9302
33.7200,0.7500,0.0000,30.0979,-0.9266
33.7300,0.7500,0.0000,30.1071,-0.9254
33.7400,0.7500,0.0000,30.1164,-0.9243
33.7500,0.7500,0.0000,30.1256,-0.9230
33.7600,0.7500,0.0000,30.1348,-0.9226
33.7700,0.7500,0.0000,30.1440,-0.9205
