time_s,throttle,brake,speed,accel
668.8600,0.3500,0.0000,7.7950,-0.0012
668.8700,0.4500,0.0000,7.7950,-0.0012
668.8800,0.4500,0.0000,7.7951,-0.0083
668.8900,0.4500,0.0000,7.7957,-0.0588
668.9000,0.4500,0.0000,7.7971,-0.1436
668.9100,0.4500,0.0000,7.7994,-0.2247
668.9200,0.4500,0.0000,7.8024,-0.2976
668.9300,0.4500,0.0000,7.8060,-0.3629
668.9400,0.4500,0.0000,7.8102,-0.4218
668.9500,0.4500,0.0000,7.8150,-0.4744
668.9600,0.4500,0.0000,7.8202,-0.5216
668.9700,0.4500,0.0000,7.8258,-0.5634
668.9800,0.4500,0.0000,7.8318,-0.6016
668.9900,0.4500,0.0000,7.8382,-0.6357
669.0000,0.4500,0.0000,7.8448,-0.6662
669.0100,0.4500,0.0000,7.8518,-0.6935
669.0200,0.4500,0.0000,7.8590,-0.7179
669.0300,0.4500,0.0000,7.8664,-0.7396
669.0400,0.4500,0.0000,7.8739,-0.7589
669.0500,0.4500,0.0000,7.8817,-0.7762
669.0600,0.4500,0.0000,7.8896,-0.7916
669.0700,0.4500,0.0000,7.8977,-0.8052
669.0800,0.4500,0.0000,7.9059,-0.8172
669.0900,0.4500,0.0000,7.9141,-0.8279
669.1000,0.4500,0.0000,7.9225,-0.8373
669.1100,0.4500,0.0000,7.9310,-0.8456
669.1200,0.4500,0.0000,7.9395,-0.8521
669.1300,0.4500,0.0000,7.9481,-0.8579
669.1400,0.4500,0.0000,7.9567,-0.8633
669.1500,0.4500,0.0000,7.9654,-0.8680
669.1600,0.4500,0.0000,7.9741,-0.8720
669.1700,0.4500,0.0000,7.9828,-0.8753
669.1800,0.4500,0.0000,7.9916,-0.8782
669.1900,0.4500,0.0000,8.0004,-0.8806
669.2000,0.4500,0.0000,8.0093,-0.8825
669.2100,0.4500,0.0000,8.0181,-0.8840
669.2200,0.4500,0.0000,8.0269,-0.8848
669.2300,0.4500,0.0000,8.0358,-0.8853
669.2400,0.4500,0.0000,8.0447,-0.8858
669.2500,0.4500,0.0000,8.0535,-0.8862
669.2600,0.4500,0.0000,8.0624,-0.8862
669.2700,0.4500,0.0000,8.0712,-0.8857
669.2800,0.4500,0.0000,8.0801,-0.8854
669.2900,0.4500,0.0000,8.0889,-0.8848
669.3000,0.4500,0.0000,8.0978,-0.8842
669.3100,0.4500,0.0000,8.1066,-0.8831
669.3200,0.4500,0.0000,8.1154,-0.8821
669.3300,0.4500,0.0000,8.1242,-0.8810
669.3400,0.4500,0.0000,8.1330,-0.8797
669.3500,0.4500,0.0000,8.1418,-0.8784
669.3600,0.4500,0.0000,8.1506,-0.8770
669.3700,0.4500,0.0000,8.1594,-0.8754
669.3800,0.4500,0.0000,8.1681,-0.8738
669.3900,0.4500,0.0000,8.1768,-0.8722
669.4000,0.4500,0.0000,8.1855,-0.8705
669.4100,0.4500,0.0000,8.1942,-0.8687
669.4200,0.4500,0.0000,8.2029,-0.8670
669.4300,0.4500,0.0000,8.2115,-0.8652
669.4400,0.4500,0.0000,8.2202,-0.8633
