time_s,throttle,brake,speed,accel
357.4900,0.5500,0.0000,16.9474,0.0631
357.5000,0.5300,0.0000,16.9467,0.0652
357.5100,0.5300,0.0000,16.9460,0.0727
357.5200,0.5300,0.0000,16.9451,0.0923
357.5300,0.5300,0.0000,16.9439,0.1133
357.5400,0.5300,0.0000,16.9426,0.1394
357.5500,0.5300,0.0000,16.9410,0.1591
357.5600,0.5300,0.0000,16.9394,0.1556
357.5700,0.5300,0.0000,16.9379,0.1514
357.5800,0.5300,0.0000,16.9361,0.1753
357.5900,0.5300,0.0000,16.9342,0.1947
357.6000,0.5300,0.0000,16.9321,0.2110
357.6100,0.5300,0.0000,16.9298,0.2251
357.6200,0.5300,0.0000,16.9275,0.2363
357.6300,0.5300,0.0000,16.9250,0.2462
357.6400,0.5300,0.0000,16.9225,0.2548
357.6500,0.5300,0.0000,16.9198,0.2623
357.6600,0.5300,0.0000,16.9172,0.2686
357.6700,0.5300,0.0000,16.9144,0.2737
357.6800,0.5300,0.0000,16.9116,0.2787
357.6900,0.5300,0.0000,16.9088,0.2825
357.7000,0.5300,0.0000,16.9059,0.2863
357.7100,0.5300,0.0000,16.9030,0.2907
357.7200,0.5300,0.0000,16.9001,0.2968
357.7300,0.5300,0.0000,16.8971,0.2981
357.7400,0.5300,0.0000,16.8941,0.2991
357.7500,0.5300,0.0000,16.8911,0.3006
357.7600,0.5300,0.0000,16.8881,0.3017
357.7700,0.5300,0.0000,16.8850,0.3027
357.7800,0.5300,0.0000,16.8820,0.3040
357.7900,0.5300,0.0000,16.8790,0.3048
357.8000,0.5300,0.0000,16.8759,0.3056
357.8100,0.5300,0.0000,16.8728,0.3063
357.8200,0.5300,0.0000,16.8698,0.3075
357.8300,0.5300,0.0000,16.8667,0.3077
357.8400,0.5300,0.0000,16.8636,0.3086
357.8500,0.5300,0.0000,16.8605,0.3088
357.8600,0.5300,0.0000,16.8574,0.3092
357.8700,0.5300,0.0000,16.8543,0.3101
357.8800,0.5300,0.0000,16.8512,0.3101
357.8900,0.5300,0.0000,16.8481,0.3099
357.9000,0.5300,0.0000,16.8450,0.3101
357.9100,0.5300,0.0000,16.8419,0.3099
357.9200,0.5300,0.0000,16.8388,0.3101
357.9300,0.5300,0.0000,16.8357,0.3101
357.9400,0.5300,0.0000,16.8326,0.3099
357.9500,0.5300,0.0000,16.8295,0.3101
357.9600,0.5300,0.0000,16.8264,0.3111
357.9700,0.5300,0.0000,16.8233,0.3149
357.9800,0.5300,0.0000,16.8201,0.3151
357.9900,0.5300,0.0000,16.8169,0.3166
358.0000,0.5300,0.0000,16.8137,0.3208
358.0100,0.5300,0.0000,16.8107,0.3014
358.0200,0.5300,0.0000,16.8078,0.2935
358.0300,0.5300,0.0000,16.8049,0.2916
358.0400,0.5300,0.0000,16.8020,0.2901
