time_s,ego_throttle,ego_setpoint_speed,ego_brake,ego_speed,ego_accel_abs,lead_throttle,lead_setpoint_speed,lead_brake,lead_speed,lead_accel_abs,lead_dist,desired_dist
0.4700,0.0000,-1.7997,0.5928,0.0008,0.0954,0.0000,0.0000,0.0130,0.0258,0.1932,4.9996,8.0000
0.4800,0.0000,-1.7997,0.5949,0.0002,0.0745,0.0000,0.0000,0.0126,0.0239,0.1818,4.9996,8.0000
0.4900,0.0000,-1.7997,0.5974,0.0006,0.0660,0.0000,0.0000,0.0122,0.0222,0.1704,4.9996,8.0000
0.5000,0.0000,-1.7997,0.5998,0.0012,0.0575,0.0000,0.0000,0.0118,0.0207,0.1537,4.9997,8.0000
0.5100,0.0000,-1.7997,0.6023,0.0016,0.0415,0.0000,0.0000,0.0114,0.0192,0.1492,4.9997,8.0000
0.5200,0.0000,-1.7997,0.6047,0.0019,0.0363,0.0000,0.0000,0.0111,0.0178,0.1404,4.9997,8.0000
0.5300,0.0000,-1.7997,0.6071,0.0022,0.0253,0.0000,0.0000,0.0108,0.0165,0.1273,4.9997,8.0000
0.5400,0.0000,-1.7997,0.6095,0.0024,0.0219,0.0000,0.0000,0.0105,0.0154,0.1179,4.9998,8.0000
0.5500,0.0000,-1.7997,0.6118,0.0026,0.0153,0.0000,0.0000,0.0102,0.0142,0.1113,4.9998,8.0000
0.5600,0.0000,-1.7997,0.6142,0.0027,0.0103,0.0000,0.0000,0.0100,0.0132,0.1057,4.9998,8.0000
0.5700,0.0000,-1.7997,0.6165,0.0027,0.0057,0.0000,0.0000,0.0098,0.0122,0.0991,4.9998,8.0000
0.5800,0.0000,-1.7997,0.6188,0.0028,0.0063,0.0000,0.0000,0.0095,0.0113,0.0881,4.9999,8.0000
0.5900,0.0000,-1.7997,0.6211,0.0028,0.0008,0.0000,0.0000,0.0093,0.0105,0.0865,4.9999,8.0000
0.6000,0.0000,-1.7997,0.6234,0.0028,0.0023,0.0000,0.0000,0.0092,0.0097,0.0796,4.9999,8.0000
0.6100,0.0000,-1.7997,0.6257,0.0027,0.0056,0.0000,0.0000,0.0090,0.0090,0.0700,4.9999,8.0000
0.6200,0.0000,-1.7997,0.6280,0.0027,0.0043,0.0000,0.0000,0.0088,0.0083,0.0656,4.9999,8.0000
0.6300,0.0000,-1.7997,0.6303,0.0026,0.0069,0.0000,0.0000,0.0087,0.0077,0.0597,4.9999,8.0000
0.6400,0.0000,-1.7996,0.6320,0.0000,0.2583,0.0000,0.0000,0.0086,0.0071,0.0564,4.9999,8.0000
0.6500,0.0000,-1.7996,0.6343,0.0000,0.0000,0.0000,0.0000,0.0084,0.0066,0.0550,4.9999,8.0000
0.6600,0.0000,-1.7996,0.6366,0.0000,0.0000,0.0000,0.0000,0.0083,0.0061,0.0496,5.0000,8.0000
0.6700,0.0000,-1.7996,0.6389,0.0000,0.0000,0.0000,0.0000,0.0082,0.0056,0.0479,5.0000,8.0000
0.6800,0.0000,-1.7996,0.6412,0.0000,0.0000,0.0000,0.0000,0.0081,0.0052,0.0431,5.0000,8.0000
0.6900,0.0000,-1.7996,0.6435,0.0000,0.0000,0.0000,0.0000,0.0080,0.0048,0.0410,5.0000,8.0000
0.7000,0.0000,-1.7996,0.6458,0.0000,0.0000,0.0000,0.0000,0.0079,0.0044,0.0364,5.0000,8.0000
0.7100,0.0000,-1.7996,0.6481,0.0000,0.0000,0.0000,0.0000,0.0079,0.0041,0.0331,5.0000,8.0000
0.7200,0.0000,-1.7996,0.6504,0.0000,0.0000,0.0000,0.0000,0.0078,0.0038,0.0296,5.0000,8.0000
0.7300,0.0000,-1.7996,0.6527,0.0000,0.0000,0.0000,0.0000,0.0077,0.0035,0.0295,5.0000,8.0000
0.7400,0.0000,-1.7996,0.6550,0.0000,0.0000,0.0000,0.0000,0.0077,0.0032,0.0254,5.0000,8.0000
0.7500,0.0000,-1.7996,0.6573,0.0000,0.0000,0.0000,0.0000,0.0076,0.0030,0.0258,5.0000,8.0000
0.7600,0.0000,-1.7996,0.6596,0.0000,0.0000,0.0000,0.0000,0.0076,0.0027,0.0240,5.0000,8.0000
0.7700,0.0000,-1.7996,0.6619,0.0000,0.0000,0.0000,0.0000,0.0075,0.0025,0.0200,5.0000,8.0000
0.7800,0.0000,-1.7996,0.6642,0.0000,0.0000,0.0000,0.0000,0.0068,0.0000,0.2543,5.0000,8.0000
0.7900,0.0000,-1.7996,0.6665,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,5.0000,8.0000
0.8000,0.0000,-1.7996,0.6688,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,5.0000,8.0000
0.8100,0.0000,-1.7996,0.6711,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,5.0000,8.0000
0.8200,0.0000,-1.7996,0.6734,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,5.0000,8.0000
0.8300,0.0000,-1.7996,0.6757,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,5.0000,8.0000
0.8400,0.0000,-1.7996,0.6780,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,5.0000,8.0000
0.8500,0.0000,-1.7996,0.6803,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,5.0000,8.0000
0.8600,0.0000,-1.7996,0.6826,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,5.0000,8.0000
0.8700,0.0000,-1.7996,0.6849,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,5.0000,8.0000
0.8800,0.0000,-1.7996,0.6872,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,5.0000,8.0000
0.8900,0.0000,-1.7996,0.6895,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,5.0000,8.0000
0.9000,0.0000,-1.7996,0.6918,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,5.0000,8.0000
0.9100,0.0000,-1.7996,0.6941,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,5.0000,8.0000
0.9200,0.0000,-1.7996,0.6964,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,5.0000,8.0000
0.9300,0.0000,-1.7996,0.6987,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,5.0000,8.0000
0.9400,0.0000,-1.7996,0.7010,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,5.0000,8.0000
0.9500,0.0000,-1.7996,0.7033,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,5.0000,8.0000
0.9600,0.0000,-1.7996,0.7056,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,5.0000,8.0000
0.9700,0.0000,-1.7996,0.7079,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,5.0000,8.0000
0.9800,0.0000,-1.7996,0.7102,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,5.0000,8.0000
0.9900,0.0000,-1.7996,0.7125,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,5.0000,8.0000
1.0000,0.0000,-1.7996,0.7148,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,5.0000,8.0000
1.0100,0.0000,-1.7996,0.7171,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,5.0000,8.0000
1.0200,0.0000,-1.7996,0.7194,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,5.0000,8.0000
1.0300,0.0000,-1.7996,0.7217,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,5.0000,8.0000
1.0400,0.0000,-1.7996,0.7240,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,5.0000,8.0000
1.0500,0.0000,-1.7996,0.7263,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,5.0000,8.0000
1.0600,0.0000,-1.7996,0.7285,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,5.0000,8.0000
1.0700,0.0000,-1.7996,0.7308,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,5.0000,8.0000
1.0800,0.0000,-1.7996,0.7331,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,5.0000,8.0000
1.0900,0.0000,-1.7996,0.7354,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000,0.0000,5.0000,8.0000
1.1000,0.0000,-1.7996,0.7377,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.1100,0.0000,-1.7996,0.7400,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.1200,0.0000,-1.7996,0.7423,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.1300,0.0000,-1.7996,0.7446,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.1400,0.0000,-1.7996,0.7469,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.1500,0.0000,-1.7996,0.7492,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.1600,0.0000,-1.7996,0.7515,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.1700,0.0000,-1.7996,0.7538,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.1800,0.0000,-1.7996,0.7561,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
