time_s,throttle,throttle_delta,brake,speed,accel_x
22.6500,0.3205,-0.0119,0.0000,5.0300,-0.0860
22.6600,0.3205,-0.0119,0.0000,5.0498,-0.0984
22.6700,0.3205,-0.0119,0.0000,5.0225,-0.1099
22.6800,0.3205,-0.0119,0.0000,5.0425,-0.1205
22.6900,0.3205,-0.0119,0.0000,5.0153,-0.1301
22.7000,0.3205,-0.0119,0.0000,5.0356,-0.1390
22.7100,0.3205,-0.0119,0.0000,5.0087,-0.1472
22.7200,0.3205,-0.0119,0.0000,5.0292,-0.1546
22.7300,0.3205,-0.0119,0.0000,5.0025,-0.1613
22.7400,0.3205,-0.0119,0.0000,5.0232,-0.1674
22.7500,0.3205,-0.0119,0.0000,4.9967,-0.1729
22.7600,0.3205,-0.0119,0.0000,5.0718,-0.1598
22.7700,0.3205,-0.0119,0.0000,5.1134,-0.1242
22.7800,0.3205,-0.0119,0.0000,5.1563,-0.0821
22.7900,0.3205,-0.0119,0.0000,5.1737,-0.0266
22.8000,0.3205,-0.0119,0.0000,5.1973,0.0282
22.8100,0.3205,-0.0119,0.0000,5.1482,0.0737
22.8200,0.3205,-0.0119,0.0000,5.1617,0.1154
22.8300,0.3205,-0.0119,0.0000,5.1328,0.1550
22.8400,0.3205,-0.0119,0.0000,5.1478,0.1914
22.8500,0.3205,-0.0119,0.0000,5.1167,0.2250
22.8600,0.3205,-0.0119,0.0000,5.1331,0.2379
22.8700,0.3205,-0.0119,0.0000,5.1026,0.2264
22.8800,0.3205,-0.0119,0.0000,5.1196,0.2066
22.8900,0.3205,-0.0119,0.0000,5.0896,0.1717
22.9000,0.3205,-0.0119,0.0000,5.1072,0.1359
22.9100,0.3205,-0.0119,0.0000,5.0776,0.1078
22.9200,0.3205,-0.0119,0.0000,5.0957,0.0823
22.9300,0.3205,-0.0119,0.0000,5.0665,0.0574
22.9400,0.3205,-0.0119,0.0000,5.0850,0.0346
22.9500,0.3205,-0.0119,0.0000,5.0563,0.0133
22.9600,0.3205,-0.0119,0.0000,5.0752,-0.0065
22.9700,0.3205,-0.0119,0.0000,5.0468,-0.0248
22.9800,0.3205,-0.0119,0.0000,5.0660,-0.0419
22.9900,0.3205,-0.0119,0.0000,5.0380,-0.0576
23.0000,0.3205,-0.0119,0.0000,5.0576,-0.0723
23.0100,0.3205,-0.0119,0.0000,5.0299,-0.0857
23.0200,0.3205,-0.0119,0.0000,5.0497,-0.0982
23.0300,0.3205,-0.0119,0.0000,5.0223,-0.1097
23.0400,0.3205,-0.0119,0.0000,5.0423,-0.1203
23.0500,0.3205,-0.0119,0.0000,5.0152,-0.1300
23.0600,0.3205,-0.0119,0.0000,5.0355,-0.1389
23.0700,0.3205,-0.0119,0.0000,5.0086,-0.1470
23.0800,0.3205,-0.0119,0.0000,5.0290,-0.1544
23.0900,0.3205,-0.0119,0.0000,5.0024,-0.1612
23.1000,0.3205,-0.0119,0.0000,5.0231,-0.1673
23.1100,0.3205,-0.0119,0.0000,4.9966,-0.1728
23.1200,0.3205,-0.0119,0.0000,5.0716,-0.1597
23.1300,0.3205,-0.0119,0.0000,5.1133,-0.1241
23.1400,0.3205,-0.0119,0.0000,5.1562,-0.0820
23.1500,0.3205,-0.0119,0.0000,5.1736,-0.0265
23.1600,0.3205,-0.0119,0.0000,5.1972,0.0283
23.1700,0.3205,-0.0119,0.0000,5.1481,0.0739
23.1800,0.3205,-0.0119,0.0000,5.1615,0.1156
23.1900,0.3205,-0.0119,0.0000,5.1327,0.1552
23.2000,0.3205,-0.0119,0.0000,5.1477,0.1916
23.2100,0.3205,-0.0119,0.0000,5.1166,0.2252
23.2200,0.3205,-0.0119,0.0000,5.1330,0.2382
23.2300,0.3205,-0.0119,0.0000,5.1025,0.2266
23.2400,0.3205,-0.0119,0.0000,5.1195,0.2069
23.2500,0.3205,-0.0119,0.0000,5.0894,0.1719
23.2600,0.3205,-0.0119,0.0000,5.1070,0.1361
23.2700,0.3205,-0.0119,0.0000,5.0774,0.1080
23.2800,0.3205,-0.0119,0.0000,5.0955,0.0824
23.2900,0.3205,-0.0119,0.0000,5.0663,0.0575
23.3000,0.3205,-0.0119,0.0000,5.0848,0.0346
23.3100,0.3205,-0.0119,0.0000,5.0561,0.0133
23.3200,0.3205,-0.0119,0.0000,5.0750,-0.0065
23.3300,0.3205,-0.0119,0.0000,5.0466,-0.0249
23.3400,0.3205,-0.0119,0.0000,5.0658,-0.0420
23.3500,0.3205,-0.0119,0.0000,5.0378,-0.0578
23.3600,0.3205,-0.0119,0.0000,5.0574,-0.0724
23.3700,0.3205,-0.0119,0.0000,5.0297,-0.0859
23.3800,0.3205,-0.0119,0.0000,5.0495,-0.0984
23.3900,0.3205,-0.0119,0.0000,5.0220,-0.1098
23.4000,0.3205,-0.0119,0.0000,5.0421,-0.1204
23.4100,0.3205,-0.0119,0.0000,5.0150,-0.1301
23.4200,0.3205,-0.0119,0.0000,5.0353,-0.1390
23.4300,0.3205,-0.0119,0.0000,5.0084,-0.1471
23.4400,0.3205,-0.0119,0.0000,5.0288,-0.1546
23.4500,0.3205,-0.0119,0.0000,5.0022,-0.1613
23.4600,0.3205,-0.0119,0.0000,5.0228,-0.1674
23.4700,0.3205,-0.0119,0.0000,4.9964,-0.1730
23.4800,0.3205,-0.0119,0.0000,5.0714,-0.1599
23.4900,0.3205,-0.0119,0.0000,5.1131,-0.1242
23.5000,0.3205,-0.0119,0.0000,5.1560,-0.0821
23.5100,0.3205,-0.0119,0.0000,5.1734,-0.0265
23.5200,0.3205,-0.0119,0.0000,5.1968,0.0282
23.5300,0.3205,-0.0119,0.0000,5.1477,0.0737
23.5400,0.3205,-0.0119,0.0000,5.1612,0.1154
23.5500,0.3205,-0.0119,0.0000,5.1323,0.1549
23.5600,0.3205,-0.0119,0.0000,5.1473,0.1912
23.5700,0.3205,-0.0119,0.0000,5.1162,0.2248
23.5800,0.3205,-0.0119,0.0000,5.1326,0.2377
23.5900,0.3205,-0.0119,0.0000,5.1021,0.2261
23.6000,0.3205,-0.0119,0.0000,5.1191,0.2063
23.6100,0.3205,-0.0119,0.0000,5.0891,0.1713
23.6200,0.3205,-0.0119,0.0000,5.1067,0.1355
23.6300,0.3205,-0.0119,0.0000,5.0771,0.1075
23.6400,0.3205,-0.0119,0.0000,5.0952,0.0819
23.6500,0.3205,-0.0119,0.0000,5.0660,0.0571
23.6600,0.3205,-0.0119,0.0000,5.0845,0.0343
23.6700,0.3205,-0.0119,0.0000,5.0558,0.0130
23.6800,0.3205,-0.0119,0.0000,5.0747,-0.0068
23.6900,0.3205,-0.0119,0.0000,5.0463,-0.0251
23.7000,0.3205,-0.0119,0.0000,5.0655,-0.0422
23.7100,0.3205,-0.0119,0.0000,5.0375,-0.0579
23.7200,0.3205,-0.0119,0.0000,5.0571,-0.0725
23.7300,0.3205,-0.0119,0.0000,5.0294,-0.0860
23.7400,0.3205,-0.0119,0.0000,5.0492,-0.0985
23.7500,0.3205,-0.0119,0.0000,5.0218,-0.1100
23.7600,0.3205,-0.0119,0.0000,5.0418,-0.1205
23.7700,0.3205,-0.0119,0.0000,5.0147,-0.1302
23.7800,0.3205,-0.0119,0.0000,5.0350,-0.1391
23.7900,0.3205,-0.0119,0.0000,5.0081,-0.1472
23.8000,0.3205,-0.0119,0.0000,5.0286,-0.1546
23.8100,0.3205,-0.0119,0.0000,5.0019,-0.1613
23.8200,0.3205,-0.0119,0.0000,5.0226,-0.1674
23.8300,0.3205,-0.0119,0.0000,4.9961,-0.1730
23.8400,0.3205,-0.0119,0.0000,5.0711,-0.1599
23.8500,0.3205,-0.0119,0.0000,5.1129,-0.1242
23.8600,0.3205,-0.0119,0.0000,5.1557,-0.0821
23.8700,0.3205,-0.0119,0.0000,5.1731,-0.0266
23.8800,0.3205,-0.0119,0.0000,5.1966,0.0282
23.8900,0.3205,-0.0119,0.0000,5.1474,0.0737
23.9000,0.3205,-0.0119,0.0000,5.1609,0.1153
23.9100,0.3205,-0.0119,0.0000,5.1320,0.1549
23.9200,0.3205,-0.0119,0.0000,5.1470,0.1912
23.9300,0.3205,-0.0119,0.0000,5.1159,0.2248
23.9400,0.3205,-0.0119,0.0000,5.1323,0.2377
23.9500,0.3205,-0.0119,0.0000,5.1018,0.2261
23.9600,0.3205,-0.0119,0.0000,5.1189,0.2062
23.9700,0.3205,-0.0119,0.0000,5.0888,0.1713
23.9800,0.3205,-0.0119,0.0000,5.1064,0.1355
23.9900,0.3205,-0.0119,0.0000,5.0768,0.1075
24.0000,0.3205,-0.0119,0.0000,5.0949,0.0819
24.0100,0.3205,-0.0119,0.0000,5.0658,0.0571
24.0200,0.3205,-0.0119,0.0000,5.0843,0.0343
24.0300,0.3205,-0.0119,0.0000,5.0555,0.0130
24.0400,0.3205,-0.0119,0.0000,5.0744,-0.0068
24.0500,0.3205,-0.0119,0.0000,5.0461,-0.0251
24.0600,0.3205,-0.0119,0.0000,5.0653,-0.0421
24.0700,0.3205,-0.0119,0.0000,5.0373,-0.0579
24.0800,0.3205,-0.0119,0.0000,5.0568,-0.0725
24.0900,0.3205,-0.0119,0.0000,5.0292,-0.0860
24.1000,0.3205,-0.0119,0.0000,5.0490,-0.0984
24.1100,0.3205,-0.0119,0.0000,5.0216,-0.1099
24.1200,0.3205,-0.0119,0.0000,5.0416,-0.1204
24.1300,0.3205,-0.0119,0.0000,5.0145,-0.1301
24.1400,0.3205,-0.0119,0.0000,5.0348,-0.1390
24.1500,0.3205,-0.0119,0.0000,5.0079,-0.1471
24.1600,0.3205,-0.0119,0.0000,5.0284,-0.1545
24.1700,0.3205,-0.0119,0.0000,5.0017,-0.1612
24.1800,0.3205,-0.0119,0.0000,5.0224,-0.1673
24.1900,0.3205,-0.0119,0.0000,4.9959,-0.1728
24.2000,0.3205,-0.0119,0.0000,5.0710,-0.1597
24.2100,0.3205,-0.0119,0.0000,5.1127,-0.1240
24.2200,0.3205,-0.0119,0.0000,5.1556,-0.0819
24.2300,0.3205,-0.0119,0.0000,5.1730,-0.0263
24.2400,0.3205,-0.0119,0.0000,5.1965,0.0284
24.2500,0.3205,-0.0119,0.0000,5.1473,0.0740
24.2600,0.3205,-0.0119,0.0000,5.1608,0.1157
24.2700,0.3205,-0.0119,0.0000,5.1320,0.1552
24.2800,0.3205,-0.0119,0.0000,5.1469,0.1916
24.2900,0.3205,-0.0119,0.0000,5.1159,0.2252
24.3000,0.3205,-0.0119,0.0000,5.1323,0.2381
24.3100,0.3205,-0.0119,0.0000,5.1017,0.2265
24.3200,0.3205,-0.0119,0.0000,5.1188,0.2067
24.3300,0.3205,-0.0119,0.0000,5.0887,0.1717
24.3400,0.3205,-0.0119,0.0000,5.1063,0.1360
24.3500,0.3205,-0.0119,0.0000,5.0767,0.1079
24.3600,0.3205,-0.0119,0.0000,5.0948,0.0823
24.3700,0.3205,-0.0119,0.0000,5.0657,0.0575
24.3800,0.3205,-0.0119,0.0000,5.0842,0.0346
24.3900,0.3205,-0.0119,0.0000,5.0554,0.0133
24.4000,0.3205,-0.0119,0.0000,5.0743,-0.0065
24.4100,0.3205,-0.0119,0.0000,5.0460,-0.0248
24.4200,0.3205,-0.0119,0.0000,5.0652,-0.0419
24.4300,0.3205,-0.0119,0.0000,5.0372,-0.0577
24.4400,0.3205,-0.0119,0.0000,5.0567,-0.0723
24.4500,0.3205,-0.0119,0.0000,5.0290,-0.0858
24.4600,0.3205,-0.0119,0.0000,5.0488,-0.0983
24.4700,0.3205,-0.0119,0.0000,5.0215,-0.1097
24.4800,0.3205,-0.0119,0.0000,5.0415,-0.1203
24.4900,0.3205,-0.0119,0.0000,5.0144,-0.1299
24.5000,0.3205,-0.0119,0.0000,5.0346,-0.1388
24.5100,0.3205,-0.0119,0.0000,5.0078,-0.1469
24.5200,0.3205,-0.0119,0.0000,5.0283,-0.1543
24.5300,0.3205,-0.0119,0.0000,5.0016,-0.1611
24.5400,0.3205,-0.0119,0.0000,5.0222,-0.1672
24.5500,0.3205,-0.0119,0.0000,4.9958,-0.1727
24.5600,0.3205,-0.0119,0.0000,5.0708,-0.1596
24.5700,0.3205,-0.0119,0.0000,5.1125,-0.1239
24.5800,0.3205,-0.0119,0.0000,5.1554,-0.0818
24.5900,0.3205,-0.0119,0.0000,5.1728,-0.0263
24.6000,0.3205,-0.0119,0.0000,5.1964,0.0285
24.6100,0.3205,-0.0119,0.0000,5.1473,0.0741
24.6200,0.3205,-0.0119,0.0000,5.1607,0.1158
24.6300,0.3205,-0.0119,0.0000,5.1318,0.1553
24.6400,0.3205,-0.0119,0.0000,5.1468,0.1917
24.6500,0.3205,-0.0119,0.0000,5.1157,0.2253
24.6600,0.3205,-0.0119,0.0000,5.1321,0.2382
24.6700,0.3205,-0.0119,0.0000,5.1016,0.2266
24.6800,0.3205,-0.0119,0.0000,5.1187,0.2068
24.6900,0.3205,-0.0119,0.0000,5.0886,0.1718
24.7000,0.3205,-0.0119,0.0000,5.1062,0.1361
24.7100,0.3205,-0.0119,0.0000,5.0766,0.1080
24.7200,0.3205,-0.0119,0.0000,5.0947,0.0824
24.7300,0.3205,-0.0119,0.0000,5.0655,0.0575
24.7400,0.3205,-0.0119,0.0000,5.0840,0.0347
24.7500,0.3205,-0.0119,0.0000,5.0553,0.0134
24.7600,0.3205,-0.0119,0.0000,5.0742,-0.0064
24.7700,0.3205,-0.0119,0.0000,5.0458,-0.0248
24.7800,0.3205,-0.0119,0.0000,5.0651,-0.0418
24.7900,0.3205,-0.0119,0.0000,5.0371,-0.0576
24.8000,0.3205,-0.0119,0.0000,5.0566,-0.0723
24.8100,0.3205,-0.0119,0.0000,5.0289,-0.0858
24.8200,0.3205,-0.0119,0.0000,5.0487,-0.0982
24.8300,0.3205,-0.0119,0.0000,5.0213,-0.1097
24.8400,0.3205,-0.0119,0.0000,5.0413,-0.1203
24.8500,0.3205,-0.0119,0.0000,5.0142,-0.1300
24.8600,0.3205,-0.0119,0.0000,5.0345,-0.1389
24.8700,0.3205,-0.0119,0.0000,5.0076,-0.1470
24.8800,0.3205,-0.0119,0.0000,5.0281,-0.1544
24.8900,0.3205,-0.0119,0.0000,5.0014,-0.1612
24.9000,0.3205,-0.0119,0.0000,5.0220,-0.1673
24.9100,0.3205,-0.0119,0.0000,4.9956,-0.1728
24.9200,0.3205,-0.0119,0.0000,5.0706,-0.1598
24.9300,0.3205,-0.0119,0.0000,5.1123,-0.1241
24.9400,0.3205,-0.0119,0.0000,5.1552,-0.0820
24.9500,0.3205,-0.0119,0.0000,5.1725,-0.0265
24.9600,0.3205,-0.0119,0.0000,5.1959,0.0282
24.9700,0.3205,-0.0119,0.0000,5.1467,0.0737
24.9800,0.3205,-0.0119,0.0000,5.1603,0.1153
24.9900,0.3205,-0.0119,0.0000,5.1313,0.1548
25.0000,0.3205,-0.0119,0.0000,5.1463,0.1910
25.0100,0.3205,-0.0119,0.0000,5.1152,0.2245
25.0200,0.3205,-0.0119,0.0000,5.1317,0.2374
25.0300,0.3205,-0.0119,0.0000,5.1012,0.2257
25.0400,0.3205,-0.0119,0.0000,5.1182,0.2059
25.0500,0.3518,0.0193,0.0000,5.0881,0.1709
25.0600,0.3518,0.0193,0.0000,5.1057,0.1351
25.0700,0.3518,0.0193,0.0000,5.0763,0.1071
25.0800,0.3518,0.0193,0.0000,5.0946,0.0817
25.0900,0.3518,0.0193,0.0000,5.0658,0.0571
25.1000,0.3518,0.0193,0.0000,5.0848,0.0347
25.1100,0.3518,0.0193,0.0000,5.0567,0.0141
25.1200,0.3518,0.0193,0.0000,5.0763,-0.0049
25.1300,0.3518,0.0193,0.0000,5.0489,-0.0221
25.1400,0.3518,0.0193,0.0000,5.0690,-0.0378
25.1500,0.3518,0.0193,0.0000,5.0421,-0.0519
25.1600,0.3518,0.0193,0.0000,5.0627,-0.0645
25.1700,0.3518,0.0193,0.0000,5.0363,-0.0757
25.1800,0.3518,0.0193,0.0000,5.0573,-0.0856
25.1900,0.3518,0.0193,0.0000,5.0315,-0.0942
25.2000,0.3518,0.0193,0.0000,5.0529,-0.1017
25.2100,0.3518,0.0193,0.0000,5.0274,-0.1081
25.2200,0.3518,0.0193,0.0000,5.0492,-0.1135
25.2300,0.3518,0.0193,0.0000,5.0242,-0.1180
25.2400,0.3518,0.0193,0.0000,5.0462,-0.1216
25.2500,0.3518,0.0193,0.0000,5.0216,-0.1244
25.2600,0.3518,0.0193,0.0000,5.0439,-0.1265
25.2700,0.3518,0.0193,0.0000,5.0196,-0.1279
25.2800,0.3518,0.0193,0.0000,5.0422,-0.1287
25.2900,0.3518,0.0193,0.0000,5.0181,-0.1288
25.3000,0.3518,0.0193,0.0000,5.0409,-0.1285
25.3100,0.3518,0.0193,0.0000,5.0172,-0.1276
25.3200,0.3518,0.0193,0.0000,5.0402,-0.1263
25.3300,0.3518,0.0193,0.0000,5.0167,-0.1246
25.3400,0.3518,0.0193,0.0000,5.0399,-0.1226
25.3500,0.3518,0.0193,0.0000,5.0166,-0.1201
25.3600,0.3518,0.0193,0.0000,5.0400,-0.1174
25.3700,0.3518,0.0193,0.0000,5.0168,-0.1145
25.3800,0.3518,0.0193,0.0000,5.0403,-0.1113
25.3900,0.3518,0.0193,0.0000,5.0173,-0.1078
25.4000,0.3518,0.0193,0.0000,5.0410,-0.1042
25.4100,0.3518,0.0193,0.0000,5.0182,-0.1004
25.4200,0.3518,0.0193,0.0000,5.0420,-0.0964
25.4300,0.3518,0.0193,0.0000,5.0193,-0.0924
25.4400,0.3518,0.0193,0.0000,5.0432,-0.0882
25.4500,0.3518,0.0193,0.0000,5.0206,-0.0839
25.4600,0.3518,0.0193,0.0000,5.0446,-0.0795
25.4700,0.3518,0.0193,0.0000,5.0222,-0.0751
25.4800,0.3518,0.0193,0.0000,5.0463,-0.0706
25.4900,0.3518,0.0193,0.0000,5.0239,-0.0661
25.5000,0.3518,0.0193,0.0000,5.0480,-0.0615
25.5100,0.3518,0.0193,0.0000,5.0257,-0.0570
25.5200,0.3518,0.0193,0.0000,5.0500,-0.0524
25.5300,0.3518,0.0193,0.0000,5.0278,-0.0479
25.5400,0.3518,0.0193,0.0000,5.0521,-0.0433
25.5500,0.3518,0.0193,0.0000,5.0299,-0.0388
25.5600,0.3518,0.0193,0.0000,5.0542,-0.0343
25.5700,0.3518,0.0193,0.0000,5.0322,-0.0298
25.5800,0.3518,0.0193,0.0000,5.0566,-0.0254
25.5900,0.3518,0.0193,0.0000,5.0346,-0.0210
25.6000,0.3518,0.0193,0.0000,5.0590,-0.0166
25.6100,0.3518,0.0193,0.0000,5.0370,-0.0123
25.6200,0.3518,0.0193,0.0000,5.0615,-0.0081
25.6300,0.3518,0.0193,0.0000,5.0396,-0.0039
25.6400,0.3518,0.0193,0.0000,5.0641,0.0003
25.6500,0.3518,0.0193,0.0000,5.0422,0.0043
25.6600,0.3518,0.0193,0.0000,5.0667,0.0084
25.6700,0.3518,0.0193,0.0000,5.0448,0.0123
25.6800,0.3518,0.0193,0.0000,5.0694,0.0161
25.6900,0.3518,0.0193,0.0000,5.0475,0.0199
25.7000,0.3518,0.0193,0.0000,5.0721,0.0236
25.7100,0.3518,0.0193,0.0000,5.0503,0.0273
25.7200,0.3518,0.0193,0.0000,5.0749,0.0308
25.7300,0.3518,0.0193,0.0000,5.0531,0.0343
25.7400,0.3518,0.0193,0.0000,5.0777,0.0377
25.7500,0.3518,0.0193,0.0000,5.0559,0.0411
25.7600,0.3518,0.0193,0.0000,5.0805,0.0443
25.7700,0.3518,0.0193,0.0000,5.0588,0.0475
25.7800,0.3518,0.0193,0.0000,5.0834,0.0506
25.7900,0.3518,0.0193,0.0000,5.0617,0.0536
25.8000,0.3518,0.0193,0.0000,5.0863,0.0566
25.8100,0.3518,0.0193,0.0000,5.0647,0.0595
25.8200,0.3518,0.0193,0.0000,5.0893,0.0623
25.8300,0.3518,0.0193,0.0000,5.0676,0.0651
25.8400,0.3518,0.0193,0.0000,5.0922,0.0677
25.8500,0.3518,0.0193,0.0000,5.0706,0.0704
25.8600,0.3518,0.0193,0.0000,5.0952,0.0729
25.8700,0.3518,0.0193,0.0000,5.0736,0.0754
25.8800,0.3518,0.0193,0.0000,5.0982,0.0778
25.8900,0.3518,0.0193,0.0000,5.0766,0.0802
25.9000,0.3518,0.0193,0.0000,5.1012,0.0825
25.9100,0.3518,0.0193,0.0000,5.0796,0.0847
25.9200,0.3518,0.0193,0.0000,5.1042,0.0868
25.9300,0.3518,0.0193,0.0000,5.0826,0.0889
25.9400,0.3518,0.0193,0.0000,5.1072,0.0909
25.9500,0.3518,0.0193,0.0000,5.0856,0.0929
25.9600,0.3518,0.0193,0.0000,5.1102,0.0948
25.9700,0.3518,0.0193,0.0000,5.0886,0.0966
25.9800,0.3518,0.0193,0.0000,5.1132,0.0984
25.9900,0.3518,0.0193,0.0000,5.0916,0.1001
26.0000,0.3518,0.0193,0.0000,5.1162,0.1018
26.0100,0.3518,0.0193,0.0000,5.0946,0.1034
26.0200,0.3518,0.0193,0.0000,5.1192,0.1050
26.0300,0.3518,0.0193,0.0000,5.0977,0.1065
26.0400,0.3518,0.0193,0.0000,5.1222,0.1080
26.0500,0.3518,0.0193,0.0000,5.1007,0.1095
26.0600,0.3518,0.0193,0.0000,5.1253,0.1108
26.0700,0.3518,0.0193,0.0000,5.1037,0.1122
26.0800,0.3518,0.0193,0.0000,5.1283,0.1135
26.0900,0.3518,0.0193,0.0000,5.1067,0.1147
26.1000,0.3518,0.0193,0.0000,5.1313,0.1159
26.1100,0.3518,0.0193,0.0000,5.1098,0.1171
26.1200,0.3518,0.0193,0.0000,5.1343,0.1182
26.1300,0.3518,0.0193,0.0000,5.1128,0.1193
26.1400,0.3518,0.0193,0.0000,5.1373,0.1204
26.1500,0.3518,0.0193,0.0000,5.1158,0.1214
26.1600,0.3518,0.0193,0.0000,5.1403,0.1224
26.1700,0.3518,0.0193,0.0000,5.1188,0.1233
26.1800,0.3518,0.0193,0.0000,5.1433,0.1242
26.1900,0.3518,0.0193,0.0000,5.1218,0.1251
26.2000,0.3518,0.0193,0.0000,5.1463,0.1259
26.2100,0.3518,0.0193,0.0000,5.1248,0.1267
26.2200,0.3518,0.0193,0.0000,5.1493,0.1275
26.2300,0.3518,0.0193,0.0000,5.1278,0.1283
26.2400,0.3518,0.0193,0.0000,5.1523,0.1290
26.2500,0.3518,0.0193,0.0000,5.1308,0.1297
26.2600,0.3518,0.0193,0.0000,5.1553,0.1303
26.2700,0.3518,0.0193,0.0000,5.1338,0.1310
26.2800,0.3518,0.0193,0.0000,5.1582,0.1316
26.2900,0.3518,0.0193,0.0000,5.1367,0.1322
26.3000,0.3518,0.0193,0.0000,5.1612,0.1327
26.3100,0.3518,0.0193,0.0000,5.1397,0.1333
26.3200,0.3518,0.0193,0.0000,5.1641,0.1338
26.3300,0.3518,0.0193,0.0000,5.1426,0.1343
26.3400,0.3518,0.0193,0.0000,5.1671,0.1347
26.3500,0.3518,0.0193,0.0000,5.1456,0.1352
26.3600,0.3518,0.0193,0.0000,5.1700,0.1356
26.3700,0.3518,0.0193,0.0000,5.1485,0.1360
26.3800,0.3518,0.0193,0.0000,5.1730,0.1364
26.3900,0.3518,0.0193,0.0000,5.1515,0.1367
26.4000,0.3518,0.0193,0.0000,5.1759,0.1371
26.4100,0.3518,0.0193,0.0000,5.1544,0.1374
26.4200,0.3518,0.0193,0.0000,5.1788,0.1378
26.4300,0.3518,0.0193,0.0000,5.1573,0.1381
26.4400,0.3518,0.0193,0.0000,5.1817,0.1383
26.4500,0.3518,0.0193,0.0000,5.1602,0.1386
26.4600,0.3518,0.0193,0.0000,5.1846,0.1389
26.4700,0.3518,0.0193,0.0000,5.1632,0.1391
26.4800,0.3518,0.0193,0.0000,5.1875,0.1393
26.4900,0.3518,0.0193,0.0000,5.1660,0.1395
26.5000,0.3518,0.0193,0.0000,5.1904,0.1397
26.5100,0.3518,0.0193,0.0000,5.1689,0.1399
26.5200,0.3518,0.0193,0.0000,5.1933,0.1400
26.5300,0.3518,0.0193,0.0000,5.1718,0.1402
26.5400,0.3518,0.0193,0.0000,5.1961,0.1403
26.5500,0.3518,0.0193,0.0000,5.1747,0.1404
26.5600,0.3518,0.0193,0.0000,5.1990,0.1406
26.5700,0.3518,0.0193,0.0000,5.1775,0.1407
26.5800,0.3518,0.0193,0.0000,5.2018,0.1407
26.5900,0.3518,0.0193,0.0000,5.1804,0.1408
26.6000,0.3518,0.0193,0.0000,5.2047,0.1409
26.6100,0.3518,0.0193,0.0000,5.1832,0.1410
26.6200,0.3518,0.0193,0.0000,5.2075,0.1410
26.6300,0.3518,0.0193,0.0000,5.1861,0.1411
26.6400,0.3518,0.0193,0.0000,5.2104,0.1412
26.6500,0.3518,0.0193,0.0000,5.1889,0.1412
26.6600,0.3518,0.0193,0.0000,5.2132,0.1412
26.6700,0.3518,0.0193,0.0000,5.1918,0.1413
26.6800,0.3518,0.0193,0.0000,5.2160,0.1413
26.6900,0.3518,0.0193,0.0000,5.1946,0.1413
26.7000,0.3518,0.0193,0.0000,5.2188,0.1413
26.7100,0.3518,0.0193,0.0000,5.1974,0.1413
26.7200,0.3518,0.0193,0.0000,5.2216,0.1413
26.7300,0.3518,0.0193,0.0000,5.2002,0.1413
26.7400,0.3518,0.0193,0.0000,5.2244,0.1413
26.7500,0.3518,0.0193,0.0000,5.2030,0.1413
26.7600,0.3518,0.0193,0.0000,5.2272,0.1412
26.7700,0.3518,0.0193,0.0000,5.2057,0.1412
26.7800,0.3518,0.0193,0.0000,5.2300,0.1411
26.7900,0.3518,0.0193,0.0000,5.2085,0.1411
26.8000,0.3518,0.0193,0.0000,5.2328,0.1410
26.8100,0.3518,0.0193,0.0000,5.2113,0.1409
26.8200,0.3518,0.0193,0.0000,5.2355,0.1409
26.8300,0.3518,0.0193,0.0000,5.2141,0.1408
26.8400,0.3518,0.0193,0.0000,5.2383,0.1407
26.8500,0.3518,0.0193,0.0000,5.2169,0.1406
26.8600,0.3518,0.0193,0.0000,5.2410,0.1406
26.8700,0.3518,0.0193,0.0000,5.2196,0.1405
26.8800,0.3518,0.0193,0.0000,5.2438,0.1404
26.8900,0.3518,0.0193,0.0000,5.2224,0.1403
26.9000,0.3518,0.0193,0.0000,5.2465,0.1402
26.9100,0.3518,0.0193,0.0000,5.2251,0.1402
26.9200,0.3518,0.0193,0.0000,5.2492,0.1401
26.9300,0.3518,0.0193,0.0000,5.2278,0.1400
26.9400,0.3518,0.0193,0.0000,5.2520,0.1399
26.9500,0.3518,0.0193,0.0000,5.2306,0.1398
26.9600,0.3518,0.0193,0.0000,5.2547,0.1397
26.9700,0.3518,0.0193,0.0000,5.2332,0.1396
26.9800,0.3518,0.0193,0.0000,5.2574,0.1394
26.9900,0.3518,0.0193,0.0000,5.2360,0.1394
27.0000,0.3518,0.0193,0.0000,5.2600,0.1392
27.0100,0.3518,0.0193,0.0000,5.2390,0.1392
27.0200,0.3518,0.0193,0.0000,5.2629,0.1391
27.0300,0.3518,0.0193,0.0000,5.2417,0.1391
27.0400,0.3518,0.0193,0.0000,5.2657,0.1390
27.0500,0.3518,0.0193,0.0000,5.2444,0.1390
27.0600,0.3518,0.0193,0.0000,5.2685,0.1390
27.0700,0.3518,0.0193,0.0000,5.2471,0.1390
27.0800,0.3518,0.0193,0.0000,5.2712,0.1389
27.0900,0.3518,0.0193,0.0000,5.2498,0.1389
27.1000,0.3518,0.0193,0.0000,5.2739,0.1389
27.1100,0.3518,0.0193,0.0000,5.2525,0.1388
27.1200,0.3518,0.0193,0.0000,5.2766,0.1387
27.1300,0.3518,0.0193,0.0000,5.2552,0.1386
27.1400,0.3518,0.0193,0.0000,5.2792,0.1384
27.1500,0.3518,0.0193,0.0000,5.2578,0.1383
