time_s,throttle,brake,speed,accel
31.0900,0.7000,0.0000,29.3294,-0.0586
31.1000,0.6800,0.0000,29.3300,-0.0586
31.1100,0.6800,0.0000,29.3305,-0.0547
31.1200,0.6800,0.0000,29.3309,-0.0378
31.1300,0.6800,0.0000,29.3311,-0.0189
31.1400,0.6800,0.0000,29.3311,-0.0031
31.1500,0.6800,0.0000,29.3310,0.0061
31.1600,0.6800,0.0000,29.3309,0.0149
31.1700,0.6800,0.0000,29.3306,0.0246
31.1800,0.6800,0.0000,29.3303,0.0343
31.1900,0.6800,0.0000,29.3298,0.0452
31.2000,0.6800,0.0000,29.3293,0.0555
31.2100,0.6800,0.0000,29.3286,0.0654
31.2200,0.6800,0.0000,29.3279,0.0753
31.2300,0.6800,0.0000,29.3270,0.0853
31.2400,0.6800,0.0000,29.3261,0.0944
31.2500,0.6800,0.0000,29.3250,0.1036
31.2600,0.6800,0.0000,29.3239,0.1160
31.2700,0.6800,0.0000,29.3226,0.1265
31.2800,0.6800,0.0000,29.3213,0.1358
31.2900,0.6800,0.0000,29.3198,0.1434
31.3000,0.6800,0.0000,29.3183,0.1513
31.3100,0.6800,0.0000,29.3167,0.1579
31.3200,0.6800,0.0000,29.3151,0.1637
31.3300,0.6800,0.0000,29.3134,0.1694
31.3400,0.6800,0.0000,29.3117,0.1745
31.3500,0.6800,0.0000,29.3099,0.1793
31.3600,0.6800,0.0000,29.3080,0.1837
31.3700,0.6800,0.0000,29.3062,0.1875
31.3800,0.6800,0.0000,29.3043,0.1904
31.3900,0.6800,0.0000,29.3024,0.1904
31.4000,0.6800,0.0000,29.3004,0.1904
31.4100,0.6800,0.0000,29.2985,0.1905
31.4200,0.6800,0.0000,29.2966,0.1919
31.4300,0.6800,0.0000,29.2947,0.1928
31.4400,0.6800,0.0000,29.2927,0.1947
31.4500,0.6800,0.0000,29.2908,0.1966
31.4600,0.6800,0.0000,29.2888,0.1978
31.4700,0.6800,0.0000,29.2868,0.1999
31.4800,0.6800,0.0000,29.2848,0.2012
31.4900,0.6800,0.0000,29.2827,0.2045
31.5000,0.6800,0.0000,29.2807,0.2081
31.5100,0.6800,0.0000,29.2786,0.2102
31.5200,0.6800,0.0000,29.2764,0.2125
31.5300,0.6800,0.0000,29.2743,0.2142
31.5400,0.6800,0.0000,29.2721,0.2153
31.5500,0.6800,0.0000,29.2700,0.2171
31.5600,0.6800,0.0000,29.2678,0.2176
31.5700,0.6800,0.0000,29.2656,0.2192
31.5800,0.6800,0.0000,29.2634,0.2197
31.5900,0.6800,0.0000,29.2612,0.2197
31.6000,0.6800,0.0000,29.2590,0.2207
31.6100,0.6800,0.0000,29.2568,0.2222
31.6200,0.6800,0.0000,29.2546,0.2222
31.6300,0.6800,0.0000,29.2523,0.2222
31.6400,0.6800,0.0000,29.2501,0.2226
31.6500,0.6800,0.0000,29.2479,0.2232
31.6600,0.6800,0.0000,29.2456,0.2241
31.6700,0.6800,0.0000,29.2434,0.2247
31.6800,0.6800,0.0000,29.2412,0.2245
31.6900,0.6800,0.0000,29.2389,0.2247
31.7000,0.6800,0.0000,29.2367,0.2245
31.7100,0.6800,0.0000,29.2344,0.2247
31.7200,0.6800,0.0000,29.2322,0.2247
31.7300,0.6800,0.0000,29.2299,0.2245
31.7400,0.6800,0.0000,29.2277,0.2247
31.7500,0.6800,0.0000,29.2254,0.2251
31.7600,0.6800,0.0000,29.2232,0.2253
31.7700,0.6800,0.0000,29.2209,0.2254
31.7800,0.6800,0.0000,29.2187,0.2258
31.7900,0.6800,0.0000,29.2164,0.2258
31.8000,0.6800,0.0000,29.2141,0.2256
31.8100,0.6800,0.0000,29.2119,0.2260
31.8200,0.6800,0.0000,29.2096,0.2253
31.8300,0.6800,0.0000,29.2074,0.2256
31.8400,0.6800,0.0000,29.2051,0.2254
31.8500,0.6800,0.0000,29.2029,0.2245
31.8600,0.6800,0.0000,29.2006,0.2251
31.8700,0.6800,0.0000,29.1984,0.2249
31.8800,0.6800,0.0000,29.1961,0.2249
31.8900,0.6800,0.0000,29.1939,0.2247
31.9000,0.6800,0.0000,29.1916,0.2245
31.9100,0.6800,0.0000,29.1894,0.2247
31.9200,0.6800,0.0000,29.1871,0.2245
31.9300,0.6800,0.0000,29.1849,0.2247
31.9400,0.6800,0.0000,29.1826,0.2247
31.9500,0.6800,0.0000,29.1804,0.2245
31.9600,0.6800,0.0000,29.1782,0.2247
31.9700,0.6800,0.0000,29.1759,0.2243
31.9800,0.6800,0.0000,29.1737,0.2237
31.9900,0.6800,0.0000,29.1714,0.2228
32.0000,0.6800,0.0000,29.1692,0.2224
32.0100,0.6800,0.0000,29.1670,0.2222
32.0200,0.6800,0.0000,29.1648,0.2222
32.0300,0.6800,0.0000,29.1626,0.2222
32.0400,0.6800,0.0000,29.1603,0.2222
32.0500,0.6800,0.0000,29.1581,0.2220
32.0600,0.6800,0.0000,29.1559,0.2222
32.0700,0.6800,0.0000,29.1537,0.2222
32.0800,0.6800,0.0000,29.1515,0.2209
32.0900,0.6800,0.0000,29.1493,0.2201
32.1000,0.6800,0.0000,29.1471,0.2197
32.1100,0.6800,0.0000,29.1449,0.2197
32.1200,0.6800,0.0000,29.1427,0.2197
32.1300,0.6800,0.0000,29.1405,0.2197
32.1400,0.6800,0.0000,29.1383,0.2197
32.1500,0.6800,0.0000,29.1361,0.2197
32.1600,0.6800,0.0000,29.1339,0.2192
32.1700,0.6800,0.0000,29.1317,0.2186
32.1800,0.6800,0.0000,29.1295,0.2174
32.1900,0.6800,0.0000,29.1274,0.2172
32.2000,0.6800,0.0000,29.1252,0.2163
32.2100,0.6800,0.0000,29.1230,0.2150
32.2200,0.6800,0.0000,29.1209,0.2148
