time_s,throttle_lead,brake_lead,speed_lead,accel_x_lead,local_sp_lead,dist_to_prev_lead,desired_dist_lead,throttle_1,brake_1,speed_1,accel_x_1,local_sp_1,dist_to_prev_1,desired_dist_1,throttle_2,brake_2,speed_2,accel_x_2,local_sp_2,dist_to_prev_2,desired_dist_2,throttle_3,brake_3,speed_3,accel_x_3,local_sp_3,dist_to_prev_3,desired_dist_3
0.0000,0.0000,0.0000,0.0588,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0588,0.0000,0.0000,6.0000,10.5000,0.0000,0.0000,0.0588,0.0000,0.0000,6.0000,10.5000,0.0000,0.0000,0.0588,0.0000,0.0000,6.0000,10.5000
0.0100,0.0000,0.0000,0.1411,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1411,0.0000,0.0000,6.0000,10.5000,0.0000,0.0000,0.1411,0.0000,0.0000,6.0000,10.5000,0.0000,0.0000,0.1411,0.0000,0.0000,6.0000,10.5000
0.0200,0.0000,0.0000,0.2328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2328,0.0000,0.0000,6.0000,10.5000,0.0000,0.0000,0.2328,0.0000,0.0000,6.0000,10.5000,0.0000,0.0000,0.2328,0.0000,0.0000,6.0000,10.5000
0.0300,0.0000,0.0000,0.3283,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3283,0.0000,0.0000,6.0000,10.5000,0.0000,0.0000,0.3283,0.0000,0.0000,6.0000,10.5000,0.0000,0.0000,0.3283,0.0000,0.0000,6.0000,10.5000
0.0400,0.0000,0.0000,0.4253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4253,0.0000,0.0000,6.0000,10.5000,0.0000,1.0000,0.4253,0.0000,-11.5000,6.0000,10.5000,0.0000,0.0000,0.4253,0.0000,0.0000,6.0000,10.5000
0.0500,1.0000,0.0000,0.5229,0.0000,11.0000,0.0000,0.0000,0.0000,1.0000,0.5229,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.5229,0.0000,-11.5000,6.0000,10.5000,0.0000,0.0000,0.5229,0.0000,0.0000,6.0000,10.5000
0.0600,0.9632,0.0000,0.6208,0.0000,11.0000,0.0000,0.0000,0.0000,1.0000,0.6208,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.6208,0.0000,-11.5000,6.0000,10.5000,0.0000,0.0000,0.6208,0.0000,0.0000,6.0000,10.5000
0.0700,0.9632,0.0000,0.7187,0.0000,11.0000,0.0000,0.0000,0.0000,1.0000,0.7187,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.7187,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.7187,0.0000,0.0000,6.0000,10.5000
0.0800,1.0000,0.0000,0.8167,0.0000,11.0000,0.0000,0.0000,0.0000,1.0000,0.8167,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.8167,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.8167,0.0000,0.0000,6.0000,10.5000
0.0900,1.0000,0.0000,0.9147,0.0000,11.0000,0.0000,0.0000,0.0000,1.0000,0.9147,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.9147,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.9147,0.0000,0.0000,6.0000,10.5000
0.1000,1.0000,0.0000,1.0127,0.0000,11.0000,0.0000,0.0000,0.0000,1.0000,1.0127,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,1.0127,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,1.0127,0.0000,0.0000,6.0000,10.5000
0.1100,0.9595,0.0000,1.1107,0.0000,11.0000,0.0000,0.0000,0.0000,1.0000,1.1107,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,1.1107,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,1.1107,0.0000,0.0000,6.0000,10.5000
0.1200,1.0000,0.0000,1.2087,0.0000,11.0000,0.0000,0.0000,0.0000,1.0000,1.2087,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,1.2087,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,1.2087,0.0000,0.0000,6.0000,10.5000
0.1300,1.0000,0.0000,1.3067,0.0000,11.0000,0.0000,0.0000,0.0000,1.0000,1.3067,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,1.3067,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,1.3067,0.0000,0.0000,6.0000,10.5000
0.1400,1.0000,0.0000,1.4047,0.0000,11.0000,0.0000,0.0000,0.0000,1.0000,1.4047,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,1.4047,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,1.4047,0.0000,0.0000,6.0000,10.5000
0.1500,0.9578,0.0000,1.5027,0.0000,11.0000,0.0000,0.0000,0.0000,1.0000,1.5027,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,1.5027,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,1.5027,0.0000,0.0000,6.0000,10.5000
0.1600,0.9578,0.0000,1.6007,0.0000,11.0000,0.0000,0.0000,0.0000,1.0000,1.6007,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,1.6007,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,1.6007,0.0000,0.0000,6.0000,10.5000
0.1700,0.9996,0.0000,1.6987,0.0000,11.0000,0.0000,0.0000,0.0000,1.0000,1.6987,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,1.6987,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,1.6987,0.0000,0.0000,6.0000,10.5000
0.1800,0.9562,0.0000,1.7967,0.0000,11.0000,0.0000,0.0000,0.0000,1.0000,1.7967,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,1.7967,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,1.7967,0.0000,0.0000,6.0000,10.5000
0.1900,0.9956,0.0000,1.8947,0.0000,11.0000,0.0000,0.0000,0.0000,1.0000,1.8947,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,1.8947,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,1.8947,0.0000,0.0000,6.0000,10.5000
0.2000,0.9956,0.0000,1.8207,-0.0016,11.0000,0.0000,0.0000,0.0000,1.0000,1.8207,-0.0016,-11.5000,6.0000,10.5000,0.0000,1.0000,1.8207,-0.0016,-11.5000,6.0000,10.5000,0.0000,1.0000,1.8207,-0.0016,0.0000,6.0000,10.5000
0.2100,0.9910,0.0000,1.6377,0.0003,11.0000,0.0000,0.0000,0.0000,1.0000,1.6377,0.0003,-11.5000,6.0000,10.5000,0.0000,1.0000,1.6377,0.0003,-11.5000,6.0000,10.5000,0.0000,1.0000,1.6377,0.0003,0.0000,6.0000,10.5000
0.2200,0.9910,0.0000,1.4299,0.0003,11.0000,0.0000,0.0000,0.0000,1.0000,1.4299,0.0003,-11.5000,6.0000,10.5000,0.0000,1.0000,1.4299,0.0003,-11.5000,6.0000,10.5000,0.0000,1.0000,1.4299,0.0004,0.0000,6.0000,10.5000
0.2300,1.0000,0.0000,1.2290,0.0003,11.0000,0.0000,0.0000,0.0000,0.9465,1.2290,0.0003,-11.5000,6.0000,10.5000,0.0000,0.9465,1.2290,0.0003,-11.5000,6.0000,10.5000,0.0000,1.0000,1.2290,0.0003,0.0000,6.0000,10.5000
0.2400,1.0000,0.0000,1.0456,0.0002,11.0000,0.0000,0.0000,0.0000,0.9134,1.0456,0.0002,-11.5000,6.0000,10.5000,0.0000,0.9134,1.0456,0.0002,-11.5000,6.0000,10.5000,0.0000,1.0000,1.0456,0.0002,0.0000,6.0000,10.5000
0.2500,1.0000,0.0000,0.8823,0.0002,11.0000,0.0000,0.0000,0.0000,0.8824,0.8823,0.0002,-11.5000,6.0000,10.5000,0.0000,0.8824,0.8823,0.0002,-11.5000,6.0000,10.5000,0.0000,1.0000,0.8823,0.0001,0.0000,6.0000,10.5000
0.2600,1.0000,0.0000,0.7386,0.0001,11.0000,0.0000,0.0000,0.0000,0.8581,0.7386,0.0001,-11.5000,6.0000,10.5000,0.0000,0.8581,0.7386,0.0001,-11.5000,6.0000,10.5000,0.0000,1.0000,0.7386,0.0001,0.0000,6.0000,10.5000
0.2700,1.0000,0.0000,0.6130,0.0000,11.0000,0.0000,0.0000,0.0000,0.8417,0.6130,0.0000,-11.5000,6.0000,10.5000,0.0000,0.8417,0.6130,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.6130,0.0001,0.0000,6.0000,10.5000
0.2800,1.0000,0.0000,0.5037,0.0001,11.0000,0.0000,0.0000,0.0000,0.8866,0.5037,0.0001,-11.5000,6.0000,10.5000,0.0000,0.8866,0.5037,0.0001,-11.5000,6.0000,10.5000,0.0000,1.0000,0.5037,0.0001,0.0000,6.0000,10.5000
0.2900,1.0000,0.0000,0.4089,0.0000,11.0000,0.0000,0.0000,0.0000,0.8866,0.4089,0.0000,-11.5000,6.0000,10.5000,0.0000,0.8866,0.4089,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.4089,0.0001,0.0000,6.0000,10.5000
0.3000,1.0000,0.0000,0.3269,0.0000,11.0000,0.0000,0.0000,0.0000,0.8378,0.3269,0.0000,-11.5000,6.0000,10.5000,0.0000,0.8854,0.3269,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.3269,-0.0000,0.0000,6.0000,10.5000
0.3100,1.0000,0.0000,0.2562,0.0000,11.0000,0.0000,0.0000,0.0000,0.8489,0.2562,0.0000,-11.5000,6.0000,10.5000,0.0000,0.8494,0.2562,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.2562,0.0000,0.0000,6.0000,10.5000
0.3200,1.0000,0.0000,0.1955,-0.0000,11.0000,0.0000,0.0000,0.0000,0.8652,0.1955,-0.0000,-11.5000,6.0000,10.5000,0.0000,0.8657,0.1955,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.1955,-0.0000,0.0000,6.0000,10.5000
0.3300,1.0000,0.0000,0.1435,0.0000,11.0000,0.0000,0.0000,0.0000,0.8860,0.1435,0.0000,-11.5000,6.0000,10.5000,0.0000,0.8865,0.1435,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.1435,0.0000,0.0000,6.0000,10.5000
0.3400,1.0000,0.0000,0.0992,0.0000,11.0000,0.0000,0.0000,0.0000,0.9620,0.0992,0.0000,-11.5000,6.0000,10.5000,0.0000,0.9625,0.0992,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0992,0.0000,0.0000,6.0000,10.5000
0.3500,1.0000,0.0000,0.0617,0.0000,11.0000,0.0000,0.0000,0.0000,0.9620,0.0617,0.0000,-11.5000,6.0000,10.5000,0.0000,0.9625,0.0617,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0617,-0.0000,0.0000,6.0000,10.5000
0.3600,1.0000,0.0000,0.0300,-0.0000,11.0000,0.0000,0.0000,0.0000,0.9620,0.0300,-0.0000,-11.5000,6.0000,10.5000,0.0000,0.9625,0.0300,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0300,0.0000,0.0000,6.0000,10.5000
0.3700,1.0000,0.0000,0.0205,0.0000,11.0000,0.0000,0.0000,0.0000,1.0000,0.0205,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0205,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0205,-0.0000,0.0000,6.0000,10.5000
0.3800,1.0000,0.0000,0.0282,-0.0000,11.0000,0.0000,0.0000,0.0000,1.0000,0.0282,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0282,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0282,0.0000,0.0000,6.0000,10.5000
0.3900,1.0000,0.0000,0.0406,-0.0000,11.0000,0.0000,0.0000,0.0000,1.0000,0.0406,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0406,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0406,-0.0000,0.0000,6.0000,10.5000
0.4000,1.0000,0.0000,0.0531,0.0000,11.0000,0.0000,0.0000,0.0000,1.0000,0.0531,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0531,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0531,-0.0000,0.0000,6.0000,10.5000
0.4100,1.0000,0.0000,0.0641,0.0000,11.0000,0.0000,0.0000,0.0000,1.0000,0.0641,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0641,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0641,0.0000,0.0000,6.0000,10.5000
0.4200,1.0000,0.0000,0.0731,0.0000,11.0000,0.0000,0.0000,0.0000,1.0000,0.0731,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0731,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0731,0.0000,0.0000,6.0000,10.5000
0.4300,1.0000,0.0000,0.0801,-0.0000,11.0000,0.0000,0.0000,0.0000,1.0000,0.0801,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0801,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0801,-0.0000,0.0000,6.0000,10.5000
0.4400,1.0000,0.0000,0.0854,-0.0000,11.0000,0.0000,0.0000,0.0000,1.0000,0.0854,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0854,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0854,0.0000,0.0000,6.0000,10.5000
0.4500,1.0000,0.0000,0.0891,-0.0000,11.0000,0.0000,0.0000,0.0000,1.0000,0.0891,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0891,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0891,-0.0000,0.0000,6.0000,10.5000
0.4600,1.0000,0.0000,0.0916,0.0000,11.0000,0.0000,0.0000,0.0000,1.0000,0.0916,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0916,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0916,0.0000,0.0000,6.0000,10.5000
0.4700,1.0000,0.0000,0.0929,0.0250,11.0000,0.0000,0.0000,0.0000,1.0000,0.0928,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0928,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0928,0.0000,0.0000,6.0000,10.5000
0.4800,1.0000,0.0000,0.2079,-0.3487,11.0000,0.0000,0.0000,0.0000,1.0000,0.0932,0.0000,-11.5000,6.0027,10.5000,0.0000,1.0000,0.0932,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0932,-0.0000,0.0000,6.0000,10.5000
0.4900,1.0000,0.0000,0.3258,-0.1795,11.0000,0.0000,0.0000,0.0000,1.0000,0.0927,0.0000,-11.4998,6.0067,10.5000,0.0000,1.0000,0.0927,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0927,-0.0000,0.0000,6.0000,10.5000
0.5000,1.0000,0.0000,0.5189,-0.3025,11.0000,0.0000,0.0000,0.0000,1.0000,0.0916,-0.0000,-11.4998,6.0132,10.5000,0.0000,1.0000,0.0916,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0916,0.0000,0.0000,6.0000,10.5000
0.5100,1.0000,0.0000,0.6622,-0.1038,11.0000,0.0000,0.0000,0.0000,1.0000,0.0899,0.0000,-11.4664,6.0208,10.5000,0.0000,1.0000,0.0899,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0899,-0.0000,0.0000,6.0000,10.5000
0.5200,0.9928,0.0000,0.8563,-0.2966,11.0000,0.0000,0.0000,0.0000,1.0000,0.0879,-0.0000,-11.4664,6.0306,10.5000,0.0000,1.0000,0.0879,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0879,-0.0000,0.0000,6.0000,10.5000
0.5300,0.9928,0.0000,0.9824,-0.1370,11.0000,0.0000,0.0000,0.0000,1.0000,0.0854,-0.0000,-11.3962,6.0413,10.5000,0.0000,1.0000,0.0854,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0854,-0.0000,0.0000,6.0000,10.5000
0.5400,0.9380,0.0000,1.1632,-0.2688,11.0000,0.0000,0.0000,0.0000,1.0000,0.0828,0.0000,-11.3962,6.0542,10.5000,0.0000,1.0000,0.0828,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0828,0.0000,0.0000,6.0000,10.5000
0.5500,0.9380,0.0000,1.3273,-0.1889,11.0000,0.0000,0.0000,0.0000,1.0000,0.0799,-0.0000,-11.2934,6.0686,10.5000,0.0000,1.0000,0.0799,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0799,-0.0000,0.0000,6.0000,10.5000
0.5600,0.8874,0.0000,1.4814,-0.2031,11.0000,0.0000,0.0000,0.0000,1.0000,0.0768,-0.0000,-11.2934,6.0845,10.5000,0.0000,1.0000,0.0768,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0768,-0.0000,0.0000,6.0000,10.5000
0.5700,0.8874,0.0000,1.5902,-0.0873,11.0000,0.0000,0.0000,0.0000,0.9879,0.0737,0.0000,-11.1571,6.1011,10.5000,0.0000,1.0000,0.0737,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0737,0.0000,0.0000,6.0000,10.5000
0.5800,0.8231,0.0000,1.7329,-0.2298,11.0000,0.0000,0.0000,0.0000,0.9879,0.0705,0.0000,-11.1571,6.1194,10.5000,0.0000,1.0000,0.0705,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0705,0.0000,0.0000,6.0000,10.5000
0.5900,0.8231,0.0000,1.8613,-0.1538,11.0000,0.0000,0.0000,0.0000,0.9755,0.0674,-0.0000,-10.9944,6.1389,10.5000,0.0000,1.0000,0.0674,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0674,-0.0000,0.0000,6.0000,10.5000
0.6000,0.7920,0.0000,1.9859,-0.1716,11.0000,0.0000,0.0000,0.0000,0.9755,0.0642,-0.0000,-10.9944,6.1597,10.5000,0.0000,1.0000,0.0642,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0642,-0.0000,0.0000,6.0000,10.5000
0.6100,0.7920,0.0000,2.0964,-0.1352,11.0000,0.0000,0.0000,0.0000,0.9632,0.0610,-0.0000,-10.8053,6.1814,10.5000,0.0000,1.0000,0.0610,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0610,0.0000,0.0000,6.0000,10.5000
0.6200,0.7549,0.0000,2.2053,-0.1626,11.0000,0.0000,0.0000,0.0000,0.9632,0.0579,-0.0000,-10.8053,6.2042,10.5000,0.0000,1.0000,0.0579,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0579,-0.0000,0.0000,6.0000,10.5000
0.6300,0.7549,0.0000,2.2981,-0.1069,11.0000,0.0000,0.0000,0.0000,0.9523,0.0549,0.0000,-10.5932,6.2278,10.5000,0.0000,1.0000,0.0549,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0549,0.0000,0.0000,6.0000,10.5000
0.6400,0.7313,0.0000,2.3821,-0.1405,11.0000,0.0000,0.0000,0.0000,0.9523,0.0519,0.0000,-10.5932,6.2522,10.5000,0.0000,1.0000,0.0519,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0519,0.0000,0.0000,6.0000,10.5000
0.6500,0.7313,0.0000,2.4599,-0.0856,11.0000,0.0000,0.0000,0.0000,0.9416,0.0491,0.0000,-10.3611,6.2773,10.5000,0.0000,1.0000,0.0491,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0491,-0.0000,0.0000,6.0000,10.5000
0.6600,0.7203,0.0000,2.5383,-0.1479,11.0000,0.0000,0.0000,0.0000,0.9416,0.0463,-0.0000,-10.3611,6.3032,10.5000,0.0000,1.0000,0.0463,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0463,-0.0000,0.0000,6.0000,10.5000
0.6700,0.7203,0.0000,2.6095,-0.0796,11.0000,0.0000,0.0000,0.0000,0.9222,0.0436,-0.0000,-10.1135,6.3298,10.5000,0.0000,1.0000,0.0436,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0436,-0.0000,0.0000,6.0000,10.5000
0.6800,0.7251,0.0000,2.6830,-0.1406,11.0000,0.0000,0.0000,0.0000,0.9222,0.0411,0.0000,-10.1135,6.3571,10.5000,0.0000,1.0000,0.0411,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0411,0.0000,0.0000,6.0000,10.5000
0.6900,0.7251,0.0000,2.7492,-0.0767,11.0000,0.0000,0.0000,0.0000,0.8943,0.0386,-0.0000,-9.8511,6.3850,10.5000,0.0000,1.0000,0.0386,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0386,0.0000,0.0000,6.0000,10.5000
0.7000,0.7339,0.0000,2.8186,-0.1372,11.0000,0.0000,0.0000,0.0000,0.8943,0.0363,-0.0000,-9.8511,6.4137,10.5000,0.0000,1.0000,0.0363,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0363,-0.0000,0.0000,6.0000,10.5000
0.7100,0.7339,0.0000,2.8811,-0.0761,11.0000,0.0000,0.0000,0.0000,0.8582,0.0341,0.0000,-9.5749,6.4429,10.5000,0.0000,1.0000,0.0341,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0341,0.0000,0.0000,6.0000,10.5000
0.7200,0.7457,0.0000,2.9473,-0.1343,11.0000,0.0000,0.0000,0.0000,0.8582,0.0320,0.0000,-9.5749,6.4728,10.5000,0.0000,1.0000,0.0320,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0320,0.0000,0.0000,6.0000,10.5000
0.7300,0.7457,0.0000,3.0073,-0.0774,11.0000,0.0000,0.0000,0.0000,0.8141,0.0300,-0.0000,-9.2856,6.5033,10.5000,0.0000,1.0000,0.0300,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0300,-0.0000,0.0000,6.0000,10.5000
0.7400,0.7598,0.0000,3.0713,-0.1357,11.0000,0.0000,0.0000,0.0000,0.8141,0.0280,-0.0000,-9.2856,6.5344,10.5000,0.0000,1.0000,0.0280,-0.0001,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0280,-0.0000,0.0000,6.0000,10.5000
0.7500,0.7598,0.0000,3.1296,-0.0795,11.0000,0.0000,0.0000,0.0000,0.7622,0.0262,-0.0000,-8.9837,6.5661,10.5000,0.0000,1.0000,0.0262,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0262,0.0000,0.0000,6.0000,10.5000
0.7600,0.7751,0.0000,3.1924,-0.1291,11.0000,0.0000,0.0000,0.0000,0.7622,0.0245,0.0000,-8.9837,6.5984,10.5000,0.0000,1.0000,0.0245,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0245,0.0000,0.0000,6.0000,10.5000
0.7700,0.7751,0.0000,3.2505,-0.0878,11.0000,0.0000,0.0000,0.0000,0.7025,0.0229,0.0000,-8.6696,6.6313,10.5000,0.0000,1.0000,0.0229,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0229,0.0000,0.0000,6.0000,10.5000
0.7800,0.7911,0.0000,3.3129,-0.1252,11.0000,0.0000,0.0000,0.0000,0.7025,0.0214,-0.0000,-8.6696,6.6648,10.5000,0.0000,1.0000,0.0214,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0214,-0.0000,0.0000,6.0000,10.5000
0.7900,0.7911,0.0000,3.3705,-0.0948,11.0000,0.0000,0.0000,0.0000,0.6350,0.0200,-0.0000,-8.3436,6.6989,10.5000,0.0000,1.0000,0.0200,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0200,0.0000,0.0000,6.0000,10.5000
0.8000,0.8067,0.0000,3.4310,-0.1200,11.0000,0.0000,0.0000,0.0000,0.6350,0.0186,-0.0000,-8.3436,6.7336,10.5000,0.0000,1.0000,0.0186,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0186,0.0000,0.0000,6.0000,10.5000
0.8100,0.8067,0.0000,3.4878,-0.0995,11.0000,0.0000,0.0000,0.0000,0.5595,0.0174,0.0000,-8.0055,6.7689,10.5000,0.0000,1.0000,0.0174,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0174,-0.0000,0.0000,6.0000,10.5000
0.8200,0.8216,0.0000,3.5464,-0.1162,11.0000,0.0000,0.0000,0.0000,0.5595,0.0162,0.0000,-8.0055,6.8047,10.5000,0.0000,1.0000,0.0162,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0162,-0.0000,0.0000,6.0000,10.5000
0.8300,0.8216,0.0000,3.6028,-0.1089,11.0000,0.0000,0.0000,0.0000,0.5595,0.0151,-0.0000,-8.0055,6.8411,10.5000,0.0000,1.0000,0.0151,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0151,0.0000,0.0000,6.0000,10.5000
0.8400,0.8371,0.0000,3.6599,-0.1122,11.0000,0.0000,0.0000,0.0000,0.5096,0.0140,0.0000,-7.6557,6.8780,10.5000,0.0000,1.0000,0.0140,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0140,0.0000,0.0000,6.0000,10.5000
0.8500,0.8371,0.0000,3.7158,-0.1071,11.0000,0.0000,0.0000,0.0000,0.5096,0.0130,0.0000,-7.6557,6.9156,10.5000,0.0000,1.0000,0.0130,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0130,0.0000,0.0000,6.0000,10.5000
0.8600,0.8527,0.0000,3.7720,-0.1120,11.0000,0.0000,0.0000,0.0000,0.4167,0.0121,-0.0000,-7.2946,6.9537,10.5000,0.0000,1.0000,0.0121,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0121,0.0000,0.0000,6.0000,10.5000
0.8700,0.8527,0.0000,3.8277,-0.1159,11.0000,0.0000,0.0000,0.0000,0.4167,0.0113,-0.0000,-7.2946,6.9923,10.5000,0.0000,1.0000,0.0113,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0113,-0.0000,0.0000,6.0000,10.5000
0.8800,0.8675,0.0000,3.8835,-0.1118,11.0000,0.0000,0.0000,0.0000,0.3158,0.0105,0.0000,-6.9222,7.0315,10.5000,0.0000,1.0000,0.0105,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0105,0.0000,0.0000,6.0000,10.5000
0.8900,0.8675,0.0000,3.9392,-0.1127,11.0000,0.0000,0.0000,0.0000,0.3158,0.0097,-0.0000,-6.9222,7.0712,10.5000,0.0000,1.0000,0.0097,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0097,0.0000,0.0000,6.0000,10.5000
0.9000,0.8824,0.0000,3.9949,-0.1145,11.0000,0.0000,0.0000,0.0000,0.2068,0.0090,0.0000,-6.5386,7.1115,10.5000,0.0000,1.0000,0.0090,-0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0090,0.0000,0.0000,6.0000,10.5000
0.9100,0.8824,0.0000,4.0507,-0.1159,11.0000,0.0000,0.0000,0.0000,0.2068,0.0084,0.0000,-6.5386,7.1524,10.5000,0.0000,1.0000,0.0084,0.0000,-11.5000,6.0000,10.5000,0.0000,1.0000,0.0084,-0.0000,0.0000,6.0000,10.5000
