step_idx,wall_time_s,speed_meas,speed_sp,dist_to_veh,platoon_sp,local_setpoint_base
962,1766416322.010364532,27.600060,33.000000,0.000000,33.000000,0.000000
963,1766416322.021310806,27.639053,33.000000,0.000000,33.000000,0.000000
964,1766416322.033119678,27.677727,33.000000,0.000000,33.000000,0.000000
965,1766416322.045230627,27.716082,33.000000,0.000000,33.000000,0.000000
966,1766416322.056323767,27.754120,33.000000,0.000000,33.000000,0.000000
967,1766416322.067907810,27.791843,33.000000,0.000000,33.000000,0.000000
968,1766416322.079826355,27.829250,33.000000,0.000000,33.000000,0.000000
969,1766416322.090781927,27.866350,33.000000,0.000000,33.000000,0.000000
970,1766416322.102878809,27.903137,33.000000,0.000000,33.000000,0.000000
971,1766416322.114461660,27.939619,33.000000,0.000000,33.000000,0.000000
972,1766416322.126034021,27.975794,33.000000,0.000000,33.000000,0.000000
973,1766416322.137341261,28.011663,33.000000,0.000000,33.000000,0.000000
974,1766416322.149009943,28.047232,33.000000,0.000000,33.000000,0.000000
975,1766416322.160614967,28.082499,33.000000,0.000000,33.000000,0.000000
976,1766416322.172178984,28.117470,33.000000,0.000000,33.000000,0.000000
977,1766416322.182961702,28.152145,33.000000,0.000000,33.000000,0.000000
978,1766416322.194441795,28.186529,33.000000,0.000000,33.000000,0.000000
979,1766416322.206362247,28.220623,33.000000,0.000000,33.000000,0.000000
980,1766416322.217789173,28.254425,33.000000,0.000000,33.000000,0.000000
981,1766416322.229030371,28.287945,33.000000,0.000000,33.000000,0.000000
982,1766416322.240869284,28.321180,33.000000,0.000000,33.000000,0.000000
983,1766416322.251956701,28.354136,33.000000,0.000000,33.000000,0.000000
984,1766416322.263446093,28.386812,33.000000,0.000000,33.000000,0.000000
985,1766416322.275482416,28.419209,33.000000,0.000000,33.000000,0.000000
986,1766416322.286983252,28.451334,33.000000,0.000000,33.000000,0.000000
987,1766416322.298115015,28.483187,33.000000,0.000000,33.000000,0.000000
988,1766416322.309350967,28.514772,33.000000,0.000000,33.000000,0.000000
989,1766416322.320888758,28.546093,33.000000,0.000000,33.000000,0.000000
990,1766416322.332901239,28.577148,33.000000,0.000000,33.000000,0.000000
991,1766416322.344192266,28.607946,33.000000,0.000000,33.000000,0.000000
992,1766416322.356955528,28.638483,33.000000,0.000000,33.000000,0.000000
993,1766416322.368067265,28.668764,33.000000,0.000000,33.000000,0.000000
994,1766416322.379668713,28.698790,33.000000,0.000000,33.000000,0.000000
995,1766416322.391213894,28.728565,33.000000,0.000000,33.000000,0.000000
996,1766416322.402252436,28.758093,33.000000,0.000000,33.000000,0.000000
997,1766416322.414638996,28.787371,33.000000,0.000000,33.000000,0.000000
998,1766416322.425335407,28.816406,33.000000,0.000000,33.000000,0.000000
999,1766416322.437193871,28.845200,33.000000,0.000000,33.000000,0.000000
1000,1766416322.448674679,28.873758,33.000000,0.000000,33.000000,0.000000
1001,1766416322.459870815,28.902079,33.000000,0.000000,33.000000,0.000000
1002,1766416322.472103357,28.930168,33.000000,0.000000,33.000000,0.000000
1003,1766416322.482918501,28.958023,33.000000,0.000000,33.000000,0.000000
1004,1766416322.494994879,28.985649,33.000000,0.000000,33.000000,0.000000
1005,1766416322.506584883,29.013052,33.000000,0.000000,33.000000,0.000000
1006,1766416322.517875195,29.040230,33.000000,0.000000,33.000000,0.000000
1007,1766416322.529967070,29.067186,33.000000,0.000000,33.000000,0.000000
1008,1766416322.541362762,29.093924,33.000000,0.000000,33.000000,0.000000
1009,1766416322.553086042,29.120443,33.000000,0.000000,33.000000,0.000000
1010,1766416322.564443827,29.146748,33.000000,0.000000,33.000000,0.000000
1011,1766416322.576073170,29.172840,33.000000,0.000000,33.000000,0.000000
1012,1766416322.587492466,29.198725,33.000000,0.000000,33.000000,0.000000
1013,1766416322.599107027,29.224401,33.000000,0.000000,33.000000,0.000000
1014,1766416322.610655785,29.249874,33.000000,0.000000,33.000000,0.000000
1015,1766416322.622285128,29.275143,33.000000,0.000000,33.000000,0.000000
1016,1766416322.633327723,29.300215,33.000000,0.000000,33.000000,0.000000
1017,1766416322.645345926,29.325087,33.000000,0.000000,33.000000,0.000000
1018,1766416322.656346798,29.349762,33.000000,0.000000,33.000000,0.000000
1019,1766416322.668465853,29.374243,33.000000,0.000000,33.000000,0.000000
1020,1766416322.679952383,29.398531,33.000000,0.000000,33.000000,0.000000
1021,1766416322.691883802,29.422632,33.000000,0.000000,33.000000,0.000000
1022,1766416322.702964067,29.446547,33.000000,0.000000,33.000000,0.000000
1023,1766416322.714853525,29.470274,33.000000,0.000000,33.000000,0.000000
1024,1766416322.726174116,29.493818,33.000000,0.000000,33.000000,0.000000
1025,1766416322.737633705,29.517183,33.000000,0.000000,33.000000,0.000000
1026,1766416322.749188423,29.540365,33.000000,0.000000,33.000000,0.000000
1027,1766416322.760420322,29.563374,33.000000,0.000000,33.000000,0.000000
1028,1766416322.772074223,29.586206,33.000000,0.000000,33.000000,0.000000
1029,1766416322.783297300,29.608866,33.000000,0.000000,33.000000,0.000000
1030,1766416322.795582533,29.631353,33.000000,0.000000,33.000000,0.000000
1031,1766416322.806912422,29.653671,33.000000,0.000000,33.000000,0.000000
1032,1766416322.818017960,29.675823,33.000000,0.000000,33.000000,0.000000
1033,1766416322.829638958,29.697807,33.000000,0.000000,33.000000,0.000000
1034,1766416322.841257811,29.719627,33.000000,0.000000,33.000000,0.000000
1035,1766416322.852850437,29.741289,33.000000,0.000000,33.000000,0.000000
1036,1766416322.864761114,29.762789,33.000000,0.000000,33.000000,0.000000
1037,1766416322.876313210,29.784128,33.000000,0.000000,33.000000,0.000000
1038,1766416322.887767315,29.805315,33.000000,0.000000,33.000000,0.000000
1039,1766416322.899583578,29.826344,33.000000,0.000000,33.000000,0.000000
1040,1766416322.910782337,29.847219,33.000000,0.000000,33.000000,0.000000
1041,1766416322.922547579,29.867943,33.000000,0.000000,33.000000,0.000000
1042,1766416322.934103966,29.888519,33.000000,0.000000,33.000000,0.000000
1043,1766416322.945698023,29.908941,33.000000,0.000000,33.000000,0.000000
1044,1766416322.957349777,29.929222,33.000000,0.000000,33.000000,0.000000
1045,1766416322.969398022,29.949354,33.000000,0.000000,33.000000,0.000000
1046,1766416322.980294466,29.969347,33.000000,0.000000,33.000000,0.000000
1047,1766416322.992193937,29.989195,33.000000,0.000000,33.000000,0.000000
1048,1766416323.004101753,30.008902,33.000000,0.000000,33.000000,0.000000
1049,1766416323.014933586,30.028467,33.000000,0.000000,33.000000,0.000000
1050,1766416323.027402401,30.047897,33.000000,0.000000,33.000000,0.000000
1051,1766416323.039322138,30.067188,33.000000,0.000000,33.000000,0.000000
1052,1766416323.050280094,30.086344,33.000000,0.000000,33.000000,0.000000
1053,1766416323.062333345,30.105368,33.000000,0.000000,33.000000,0.000000
1054,1766416323.073932171,30.124260,33.000000,0.000000,33.000000,0.000000
1055,1766416323.085652113,30.143019,33.000000,0.000000,33.000000,0.000000
1056,1766416323.097163200,30.161648,33.000000,0.000000,33.000000,0.000000
1057,1766416323.108953476,30.180149,33.000000,0.000000,33.000000,0.000000
1058,1766416323.120178461,30.198523,33.000000,0.000000,33.000000,0.000000
1059,1766416323.131238222,30.216772,33.000000,0.000000,33.000000,0.000000
1060,1766416323.143187046,30.234892,33.000000,0.000000,33.000000,0.000000
1061,1766416323.154489756,30.252892,33.000000,0.000000,33.000000,0.000000
1062,1766416323.166208982,30.270769,33.000000,0.000000,33.000000,0.000000
1063,1766416323.177875519,30.288521,33.000000,0.000000,33.000000,0.000000
1064,1766416323.188903093,30.306156,33.000000,0.000000,33.000000,0.000000
1065,1766416323.201001167,30.323671,33.000000,0.000000,33.000000,0.000000
1066,1766416323.212930918,30.341066,33.000000,0.000000,33.000000,0.000000
1067,1766416323.224251509,30.358345,33.000000,0.000000,33.000000,0.000000
1068,1766416323.236238241,30.375509,33.000000,0.000000,33.000000,0.000000
1069,1766416323.247136593,30.392559,33.000000,0.000000,33.000000,0.000000
1070,1766416323.259202480,30.409492,33.000000,0.000000,33.000000,0.000000
1071,1766416323.270547628,30.426317,33.000000,0.000000,33.000000,0.000000
1072,1766416323.282500505,30.443024,33.000000,0.000000,33.000000,0.000000
1073,1766416323.293877125,30.459621,33.000000,0.000000,33.000000,0.000000
1074,1766416323.305583000,30.476110,33.000000,0.000000,33.000000,0.000000
1075,1766416323.316724539,30.492491,33.000000,0.000000,33.000000,0.000000
1076,1766416323.328744650,30.508760,33.000000,0.000000,33.000000,0.000000
1077,1766416323.340314865,30.524925,33.000000,0.000000,33.000000,0.000000
1078,1766416323.351552010,30.540979,33.000000,0.000000,33.000000,0.000000
1079,1766416323.363337517,30.556931,33.000000,0.000000,33.000000,0.000000
1080,1766416323.374741077,30.572777,33.000000,0.000000,33.000000,0.000000
1081,1766416323.386855364,30.588520,33.000000,0.000000,33.000000,0.000000
1082,1766416323.398648262,30.604160,33.000000,0.000000,33.000000,0.000000
1083,1766416323.410012007,30.619698,33.000000,0.000000,33.000000,0.000000
1084,1766416323.421787262,30.635132,33.000000,0.000000,33.000000,0.000000
1085,1766416323.433020592,30.650469,33.000000,0.000000,33.000000,0.000000
1086,1766416323.444435835,30.665705,33.000000,0.000000,33.000000,0.000000
1087,1766416323.456179380,30.680843,33.000000,0.000000,33.000000,0.000000
1088,1766416323.467427969,30.695881,33.000000,0.000000,33.000000,0.000000
1089,1766416323.479356527,30.710823,33.000000,0.000000,33.000000,0.000000
1090,1766416323.490597725,30.725664,33.000000,0.000000,33.000000,0.000000
1091,1766416323.502153397,30.740412,33.000000,0.000000,33.000000,0.000000
1092,1766416323.514058113,30.755064,33.000000,0.000000,33.000000,0.000000
1093,1766416323.525258303,30.769623,33.000000,0.000000,33.000000,0.000000
1094,1766416323.536993504,30.784082,33.000000,0.000000,33.000000,0.000000
1095,1766416323.548508644,30.798452,33.000000,0.000000,33.000000,0.000000
1096,1766416323.560424089,30.812733,33.000000,0.000000,33.000000,0.000000
1097,1766416323.571915150,30.826918,33.000000,0.000000,33.000000,0.000000
1098,1766416323.582947731,30.841015,33.000000,0.000000,33.000000,0.000000
1099,1766416323.595085382,30.855017,33.000000,0.000000,33.000000,0.000000
1100,1766416323.607663155,30.868931,33.000000,0.000000,33.000000,0.000000
1101,1766416323.619921207,30.882753,33.000000,0.000000,33.000000,0.000000
1102,1766416323.631771326,30.896486,33.000000,0.000000,33.000000,0.000000
1103,1766416323.643085003,30.910135,33.000000,0.000000,33.000000,0.000000
1104,1766416323.654922962,30.923695,33.000000,0.000000,33.000000,0.000000
1105,1766416323.666548014,30.937166,33.000000,0.000000,33.000000,0.000000
1106,1766416323.677928209,30.950550,33.000000,0.000000,33.000000,0.000000
1107,1766416323.689696550,30.963850,33.000000,0.000000,33.000000,0.000000
1108,1766416323.701374292,30.977064,33.000000,0.000000,33.000000,0.000000
1109,1766416323.713089466,30.990194,33.000000,0.000000,33.000000,0.000000
1110,1766416323.724382401,31.003237,33.000000,0.000000,33.000000,0.000000
1111,1766416323.736076355,31.016197,33.000000,0.000000,33.000000,0.000000
1112,1766416323.747087479,31.029076,33.000000,0.000000,33.000000,0.000000
1113,1766416323.759150505,31.041872,33.000000,0.000000,33.000000,0.000000
1114,1766416323.771157026,31.054586,33.000000,0.000000,33.000000,0.000000
1115,1766416323.782051802,31.067219,33.000000,0.000000,33.000000,0.000000
1116,1766416323.793612719,31.079769,33.000000,0.000000,33.000000,0.000000
1117,1766416323.805513859,31.092239,33.000000,0.000000,33.000000,0.000000
1118,1766416323.817229033,31.104628,33.000000,0.000000,33.000000,0.000000
1119,1766416323.828325748,31.116940,33.000000,0.000000,33.000000,0.000000
1120,1766416323.840543747,31.129171,33.000000,0.000000,33.000000,0.000000
1121,1766416323.852122784,31.141327,33.000000,0.000000,33.000000,0.000000
1122,1766416323.863108635,31.153402,33.000000,0.000000,33.000000,0.000000
1123,1766416323.874861002,31.165401,33.000000,0.000000,33.000000,0.000000
1124,1766416323.886401176,31.177324,33.000000,0.000000,33.000000,0.000000
1125,1766416323.898572206,31.189169,33.000000,0.000000,33.000000,0.000000
1126,1766416323.910224438,31.200939,33.000000,0.000000,33.000000,0.000000
1127,1766416323.921198845,31.212633,33.000000,0.000000,33.000000,0.000000
1128,1766416323.933285236,31.224251,33.000000,0.000000,33.000000,0.000000
1129,1766416323.944983006,31.235798,33.000000,0.000000,33.000000,0.000000
1130,1766416323.956359625,31.247267,33.000000,0.000000,33.000000,0.000000
1131,1766416323.968049526,31.258663,33.000000,0.000000,33.000000,0.000000
1132,1766416323.979421854,31.269987,33.000000,0.000000,33.000000,0.000000
1133,1766416323.991013050,31.281237,33.000000,0.000000,33.000000,0.000000
1134,1766416324.002229214,31.292414,33.000000,0.000000,33.000000,0.000000
1135,1766416324.014582872,31.303518,33.000000,0.000000,33.000000,0.000000
1136,1766416324.025853157,31.314552,33.000000,0.000000,33.000000,0.000000
1137,1766416324.037126541,31.325516,33.000000,0.000000,33.000000,0.000000
1138,1766416324.048789501,31.336407,33.000000,0.000000,33.000000,0.000000
1139,1766416324.060545921,31.347229,33.000000,0.000000,33.000000,0.000000
1140,1766416324.071824312,31.357983,33.000000,0.000000,33.000000,0.000000
1141,1766416324.083556652,31.368664,33.000000,0.000000,33.000000,0.000000
1142,1766416324.094680071,31.379278,33.000000,0.000000,33.000000,0.000000
1143,1766416324.106146097,31.389824,33.000000,0.000000,33.000000,0.000000
1144,1766416324.118299961,31.400303,33.000000,0.000000,33.000000,0.000000
1145,1766416324.129692078,31.410713,33.000000,0.000000,33.000000,0.000000
1146,1766416324.141279221,31.421057,33.000000,0.000000,33.000000,0.000000
1147,1766416324.152549744,31.431334,33.000000,0.000000,33.000000,0.000000
1148,1766416324.163700104,31.441544,33.000000,0.000000,33.000000,0.000000
1149,1766416324.175747871,31.451689,33.000000,0.000000,33.000000,0.000000
1150,1766416324.186977386,31.461763,33.000000,0.000000,33.000000,0.000000
1151,1766416324.198848963,31.471779,33.000000,0.000000,33.000000,0.000000
1152,1766416324.210257769,31.481728,33.000000,0.000000,33.000000,0.000000
1153,1766416324.221836329,31.491610,33.000000,0.000000,33.000000,0.000000
1154,1766416324.233824968,31.501431,33.000000,0.000000,33.000000,0.000000
1155,1766416324.244987488,31.511187,33.000000,0.000000,33.000000,0.000000
1156,1766416324.257119179,31.520878,33.000000,0.000000,33.000000,0.000000
1157,1766416324.268454313,31.530506,33.000000,0.000000,33.000000,0.000000
1158,1766416324.280214310,31.540075,33.000000,0.000000,33.000000,0.000000
1159,1766416324.291524410,31.549580,33.000000,0.000000,33.000000,0.000000
1160,1766416324.303649426,31.559023,33.000000,0.000000,33.000000,0.000000
1161,1766416324.315047741,31.568405,33.000000,0.000000,33.000000,0.000000
1162,1766416324.326598167,31.577724,33.000000,0.000000,33.000000,0.000000
1163,1766416324.337381124,31.586985,33.000000,0.000000,33.000000,0.000000
1164,1766416324.349296570,31.596184,33.000000,0.000000,33.000000,0.000000
1165,1766416324.361243248,31.605322,33.000000,0.000000,33.000000,0.000000
1166,1766416324.372772932,31.614401,33.000000,0.000000,33.000000,0.000000
1167,1766416324.384614229,31.623423,33.000000,0.000000,33.000000,0.000000
1168,1766416324.395439148,31.632383,33.000000,0.000000,33.000000,0.000000
1169,1766416324.407451868,31.641287,33.000000,0.000000,33.000000,0.000000
1170,1766416324.419074774,31.650131,33.000000,0.000000,33.000000,0.000000
1171,1766416324.431435108,31.658920,33.000000,0.000000,33.000000,0.000000
1172,1766416324.443080664,31.667652,33.000000,0.000000,33.000000,0.000000
1173,1766416324.454443932,31.676325,33.000000,0.000000,33.000000,0.000000
1174,1766416324.466093540,31.684944,33.000000,0.000000,33.000000,0.000000
1175,1766416324.477527857,31.693501,33.000000,0.000000,33.000000,0.000000
1176,1766416324.489261866,31.702007,33.000000,0.000000,33.000000,0.000000
1177,1766416324.500693083,31.710457,33.000000,0.000000,33.000000,0.000000
1178,1766416324.512265444,31.718853,33.000000,0.000000,33.000000,0.000000
1179,1766416324.524008751,31.727190,33.000000,0.000000,33.000000,0.000000
1180,1766416324.535121918,31.735477,33.000000,0.000000,33.000000,0.000000
1181,1766416324.547538519,31.743708,33.000000,0.000000,33.000000,0.000000
1182,1766416324.558430433,31.751884,33.000000,0.000000,33.000000,0.000000
1183,1766416324.570106983,31.760008,33.000000,0.000000,33.000000,0.000000
1184,1766416324.582172871,31.768078,33.000000,0.000000,33.000000,0.000000
1185,1766416324.593536377,31.776096,33.000000,0.000000,33.000000,0.000000
1186,1766416324.605380058,31.784063,33.000000,0.000000,33.000000,0.000000
1187,1766416324.616904020,31.791975,33.000000,0.000000,33.000000,0.000000
1188,1766416324.628654718,31.799837,33.000000,0.000000,33.000000,0.000000
1189,1766416324.641161203,31.807648,33.000000,0.000000,33.000000,0.000000
1190,1766416324.652005434,31.815407,33.000000,0.000000,33.000000,0.000000
1191,1766416324.663790941,31.823114,33.000000,0.000000,33.000000,0.000000
1192,1766416324.675699472,31.830772,33.000000,0.000000,33.000000,0.000000
1193,1766416324.687411308,31.838379,33.000000,0.000000,33.000000,0.000000
1194,1766416324.698987722,31.845936,33.000000,0.000000,33.000000,0.000000
1195,1766416324.710836887,31.853445,33.000000,0.000000,33.000000,0.000000
1196,1766416324.722270966,31.860903,33.000000,0.000000,33.000000,0.000000
1197,1766416324.733682394,31.868313,33.000000,0.000000,33.000000,0.000000
1198,1766416324.744664431,31.875675,33.000000,0.000000,33.000000,0.000000
1199,1766416324.756773949,31.882988,33.000000,0.000000,33.000000,0.000000
1200,1766416324.767922878,31.890253,33.000000,0.000000,33.000000,0.000000
1201,1766416324.779937029,31.897470,33.000000,0.000000,33.000000,0.000000
1202,1766416324.791886330,31.904640,33.000000,0.000000,33.000000,0.000000
1203,1766416324.803241491,31.911762,33.000000,0.000000,33.000000,0.000000
1204,1766416324.814886570,31.918835,33.000000,0.000000,33.000000,0.000000
1205,1766416324.826137543,31.925867,33.000000,0.000000,33.000000,0.000000
1206,1766416324.837443352,31.932850,33.000000,0.000000,33.000000,0.000000
1207,1766416324.849063873,31.939789,33.000000,0.000000,33.000000,0.000000
1208,1766416324.861398458,31.946680,33.000000,0.000000,33.000000,0.000000
1209,1766416324.873677015,31.953529,33.000000,0.000000,33.000000,0.000000
1210,1766416324.884491920,31.960331,33.000000,0.000000,33.000000,0.000000
1211,1766416324.896155834,31.967087,33.000000,0.000000,33.000000,0.000000
1212,1766416324.907756805,31.973803,33.000000,0.000000,33.000000,0.000000
1213,1766416324.919887304,31.980473,33.000000,0.000000,33.000000,0.000000
1214,1766416324.931269407,31.987097,33.000000,0.000000,33.000000,0.000000
1215,1766416324.943200350,31.993679,33.000000,0.000000,33.000000,0.000000
1216,1766416324.953980923,32.000217,33.000000,0.000000,33.000000,0.000000
1217,1766416324.966165066,32.006714,33.000000,0.000000,33.000000,0.000000
1218,1766416324.977491617,32.013168,33.000000,0.000000,33.000000,0.000000
1219,1766416324.989356995,32.019577,33.000000,0.000000,33.000000,0.000000
1220,1766416325.000879526,32.025944,33.000000,0.000000,33.000000,0.000000
1221,1766416325.013112545,32.032272,33.000000,0.000000,33.000000,0.000000
1222,1766416325.023844957,32.038559,33.000000,0.000000,33.000000,0.000000
1223,1766416325.035655499,32.044804,33.000000,0.000000,33.000000,0.000000
1224,1766416325.046914577,32.051006,33.000000,0.000000,33.000000,0.000000
1225,1766416325.058841467,32.057171,33.000000,0.000000,33.000000,0.000000
1226,1766416325.070160389,32.063293,33.000000,0.000000,33.000000,0.000000
1227,1766416325.082181931,32.069370,33.000000,0.000000,33.000000,0.000000
1228,1766416325.093121529,32.075417,33.000000,0.000000,33.000000,0.000000
1229,1766416325.104892015,32.081417,33.000000,0.000000,33.000000,0.000000
1230,1766416325.116284609,32.087376,33.000000,0.000000,33.000000,0.000000
1231,1766416325.128017187,32.093304,33.000000,0.000000,33.000000,0.000000
1232,1766416325.139461994,32.099190,33.000000,0.000000,33.000000,0.000000
1233,1766416325.151109457,32.105034,33.000000,0.000000,33.000000,0.000000
1234,1766416325.162868738,32.110847,33.000000,0.000000,33.000000,0.000000
1235,1766416325.174290419,32.116615,33.000000,0.000000,33.000000,0.000000
1236,1766416325.185960531,32.122345,33.000000,0.000000,33.000000,0.000000
1237,1766416325.197964191,32.128044,33.000000,0.000000,33.000000,0.000000
1238,1766416325.209550619,32.133701,33.000000,0.000000,33.000000,0.000000
1239,1766416325.221745491,32.139324,33.000000,0.000000,33.000000,0.000000
1240,1766416325.233500242,32.144905,33.000000,0.000000,33.000000,0.000000
1241,1766416325.244934797,32.150452,33.000000,0.000000,33.000000,0.000000
1242,1766416325.256465197,32.155964,33.000000,0.000000,33.000000,0.000000
1243,1766416325.267989635,32.161438,33.000000,0.000000,33.000000,0.000000
1244,1766416325.279237986,32.166878,33.000000,0.000000,33.000000,0.000000
1245,1766416325.291927814,32.172279,33.000000,0.000000,33.000000,0.000000
1246,1766416325.303627968,32.177647,33.000000,0.000000,33.000000,0.000000
1247,1766416325.315140724,32.182980,33.000000,0.000000,33.000000,0.000000
1248,1766416325.326160908,32.188278,33.000000,0.000000,33.000000,0.000000
1249,1766416325.337893724,32.193542,33.000000,0.000000,33.000000,0.000000
1250,1766416325.349645615,32.198772,33.000000,0.000000,33.000000,0.000000
1251,1766416325.361645937,32.203960,33.000000,0.000000,33.000000,0.000000
1252,1766416325.372965574,32.209126,33.000000,0.000000,33.000000,0.000000
1253,1766416325.384769917,32.214252,33.000000,0.000000,33.000000,0.000000
1254,1766416325.397072315,32.219345,33.000000,0.000000,33.000000,0.000000
1255,1766416325.408840895,32.224411,33.000000,0.000000,33.000000,0.000000
1256,1766416325.420367479,32.229431,33.000000,0.000000,33.000000,0.000000
1257,1766416325.431461573,32.234428,33.000000,0.000000,33.000000,0.000000
1258,1766416325.443272352,32.239388,33.000000,0.000000,33.000000,0.000000
1259,1766416325.455071926,32.244320,33.000000,0.000000,33.000000,0.000000
1260,1766416325.466810703,32.249218,33.000000,0.000000,33.000000,0.000000
1261,1766416325.477702856,32.254082,33.000000,0.000000,33.000000,0.000000
1262,1766416325.489914894,32.258919,33.000000,0.000000,33.000000,0.000000
1263,1766416325.501286030,32.263721,33.000000,0.000000,33.000000,0.000000
1264,1766416325.512922764,32.268490,33.000000,0.000000,33.000000,0.000000
1265,1766416325.524689674,32.273228,33.000000,0.000000,33.000000,0.000000
1266,1766416325.536204100,32.277939,33.000000,0.000000,33.000000,0.000000
1267,1766416325.548223257,32.282616,33.000000,0.000000,33.000000,0.000000
1268,1766416325.559685707,32.287262,33.000000,0.000000,33.000000,0.000000
1269,1766416325.570830584,32.291878,33.000000,0.000000,33.000000,0.000000
1270,1766416325.583199739,32.296463,33.000000,0.000000,33.000000,0.000000
1271,1766416325.594774961,32.301022,33.000000,0.000000,33.000000,0.000000
1272,1766416325.606193542,32.305550,33.000000,0.000000,33.000000,0.000000
1273,1766416325.618315935,32.310051,33.000000,0.000000,33.000000,0.000000
1274,1766416325.630040169,32.314518,33.000000,0.000000,33.000000,0.000000
1275,1766416325.641953945,32.318951,33.000000,0.000000,33.000000,0.000000
1276,1766416325.653648853,32.323360,33.000000,0.000000,33.000000,0.000000
1277,1766416325.665604830,32.327744,33.000000,0.000000,33.000000,0.000000
1278,1766416325.677357912,32.332096,33.000000,0.000000,33.000000,0.000000
1279,1766416325.689224720,32.336422,33.000000,0.000000,33.000000,0.000000
1280,1766416325.700585604,32.340721,33.000000,0.000000,33.000000,0.000000
1281,1766416325.712128878,32.344986,33.000000,0.000000,33.000000,0.000000
1282,1766416325.724122763,32.349228,33.000000,0.000000,33.000000,0.000000
1283,1766416325.735641241,32.353439,33.000000,0.000000,33.000000,0.000000
1284,1766416325.747039795,32.357624,33.000000,0.000000,33.000000,0.000000
1285,1766416325.758688927,32.361782,33.000000,0.000000,33.000000,0.000000
1286,1766416325.770604134,32.365913,33.000000,0.000000,33.000000,0.000000
1287,1766416325.781579733,32.370018,33.000000,0.000000,33.000000,0.000000
1288,1766416325.794159651,32.374092,33.000000,0.000000,33.000000,0.000000
1289,1766416325.805335283,32.378143,33.000000,0.000000,33.000000,0.000000
1290,1766416325.816837072,32.382164,33.000000,0.000000,33.000000,0.000000
1291,1766416325.827971935,32.386162,33.000000,0.000000,33.000000,0.000000
1292,1766416325.840111017,32.390133,33.000000,0.000000,33.000000,0.000000
1293,1766416325.851708651,32.394081,33.000000,0.000000,33.000000,0.000000
1294,1766416325.862722397,32.397999,33.000000,0.000000,33.000000,0.000000
1295,1766416325.875047445,32.401897,33.000000,0.000000,33.000000,0.000000
1296,1766416325.886551857,32.405766,33.000000,0.000000,33.000000,0.000000
1297,1766416325.898628712,32.409607,33.000000,0.000000,33.000000,0.000000
1298,1766416325.909888029,32.413425,33.000000,0.000000,33.000000,0.000000
1299,1766416325.921622992,32.417221,33.000000,0.000000,33.000000,0.000000
1300,1766416325.932842493,32.420990,33.000000,0.000000,33.000000,0.000000
1301,1766416325.944938183,32.424736,33.000000,0.000000,33.000000,0.000000
1302,1766416325.955730438,32.428459,33.000000,0.000000,33.000000,0.000000
1303,1766416325.967637539,32.432156,33.000000,0.000000,33.000000,0.000000
1304,1766416325.979813814,32.435829,33.000000,0.000000,33.000000,0.000000
1305,1766416325.990727901,32.439476,33.000000,0.000000,33.000000,0.000000
1306,1766416326.002868891,32.443100,33.000000,0.000000,33.000000,0.000000
1307,1766416326.014295340,32.446705,33.000000,0.000000,33.000000,0.000000
1308,1766416326.025291204,32.450283,33.000000,0.000000,33.000000,0.000000
1309,1766416326.036934614,32.453838,33.000000,0.000000,33.000000,0.000000
1310,1766416326.049117088,32.457371,33.000000,0.000000,33.000000,0.000000
1311,1766416326.060653448,32.460880,33.000000,0.000000,33.000000,0.000000
1312,1766416326.072040081,32.464367,33.000000,0.000000,33.000000,0.000000
1313,1766416326.083989143,32.467827,33.000000,0.000000,33.000000,0.000000
1314,1766416326.094861984,32.471268,33.000000,0.000000,33.000000,0.000000
1315,1766416326.106839180,32.474689,33.000000,0.000000,33.000000,0.000000
1316,1766416326.118680954,32.478085,33.000000,0.000000,33.000000,0.000000
1317,1766416326.129920483,32.481461,33.000000,0.000000,33.000000,0.000000
1318,1766416326.140943289,32.484810,33.000000,0.000000,33.000000,0.000000
1319,1766416326.153077126,32.488144,33.000000,0.000000,33.000000,0.000000
1320,1766416326.164575577,32.491455,33.000000,0.000000,33.000000,0.000000
1321,1766416326.175621748,32.494740,33.000000,0.000000,33.000000,0.000000
1322,1766416326.187014103,32.498009,33.000000,0.000000,33.000000,0.000000
1323,1766416326.199724913,32.501251,33.000000,0.000000,33.000000,0.000000
1324,1766416326.210338116,32.504475,33.000000,0.000000,33.000000,0.000000
1325,1766416326.221778631,32.507683,33.000000,0.000000,33.000000,0.000000
1326,1766416326.233835220,32.510864,33.000000,0.000000,33.000000,0.000000
1327,1766416326.245156288,32.514023,33.000000,0.000000,33.000000,0.000000
1328,1766416326.257420540,32.517170,33.000000,0.000000,33.000000,0.000000
1329,1766416326.268120050,32.520287,33.000000,0.000000,33.000000,0.000000
1330,1766416326.279716492,32.523388,33.000000,0.000000,33.000000,0.000000
1331,1766416326.291960001,32.526466,33.000000,0.000000,33.000000,0.000000
1332,1766416326.303552389,32.529530,33.000000,0.000000,33.000000,0.000000
1333,1766416326.314733505,32.532566,33.000000,0.000000,33.000000,0.000000
1334,1766416326.326636791,32.535587,33.000000,0.000000,33.000000,0.000000
1335,1766416326.337797642,32.538593,33.000000,0.000000,33.000000,0.000000
1336,1766416326.349601030,32.541573,33.000000,0.000000,33.000000,0.000000
1337,1766416326.361443043,32.544537,33.000000,0.000000,33.000000,0.000000
1338,1766416326.373345613,32.547482,33.000000,0.000000,33.000000,0.000000
1339,1766416326.383902073,32.550404,33.000000,0.000000,33.000000,0.000000
