time_s,throttle,throttle_delta,brake,speed,accel_x
246.7700,0.5533,0.0104,0.0000,16.8412,-0.1543
246.7800,0.5533,0.0104,0.0000,16.8427,-0.1539
246.7900,0.5533,0.0104,0.0000,16.8443,-0.1539
246.8000,0.5533,0.0104,0.0000,16.8458,-0.1535
246.8100,0.5533,0.0104,0.0000,16.8473,-0.1532
246.8200,0.5533,0.0104,0.0000,16.8489,-0.1528
246.8300,0.5533,0.0104,0.0000,16.8504,-0.1526
246.8400,0.5533,0.0104,0.0000,16.8519,-0.1522
246.8500,0.5533,0.0104,0.0000,16.8534,-0.1516
246.8600,0.5533,0.0104,0.0000,16.8549,-0.1514
246.8700,0.5533,0.0104,0.0000,16.8564,-0.1513
246.8800,0.5533,0.0104,0.0000,16.8580,-0.1511
246.8900,0.5533,0.0104,0.0000,16.8595,-0.1503
246.9000,0.5533,0.0104,0.0000,16.8610,-0.1503
246.9100,0.5533,0.0104,0.0000,16.8625,-0.1499
246.9200,0.5533,0.0104,0.0000,16.8640,-0.1497
246.9300,0.5533,0.0104,0.0000,16.8654,-0.1492
246.9400,0.5533,0.0104,0.0000,16.8669,-0.1488
246.9500,0.5533,0.0104,0.0000,16.8684,-0.1490
246.9600,0.5533,0.0104,0.0000,16.8699,-0.1484
246.9700,0.5533,0.0104,0.0000,16.8714,-0.1478
246.9800,0.5533,0.0104,0.0000,16.8729,-0.1476
246.9900,0.5533,0.0104,0.0000,16.8743,-0.1474
247.0000,0.5533,0.0104,0.0000,16.8758,-0.1469
247.0100,0.5533,0.0104,0.0000,16.8773,-0.1465
247.0200,0.5533,0.0104,0.0000,16.8787,-0.1465
247.0300,0.5533,0.0104,0.0000,16.8802,-0.1461
247.0400,0.5533,0.0104,0.0000,16.8817,-0.1457
247.0500,0.5533,0.0104,0.0000,16.8831,-0.1453
247.0600,0.5533,0.0104,0.0000,16.8846,-0.1453
247.0700,0.5533,0.0104,0.0000,16.8860,-0.1448
247.0800,0.5533,0.0104,0.0000,16.8875,-0.1448
247.0900,0.5533,0.0104,0.0000,16.8889,-0.1442
247.1000,0.5533,0.0104,0.0000,16.8903,-0.1440
247.1100,0.5533,0.0104,0.0000,16.8918,-0.1434
247.1200,0.5533,0.0104,0.0000,16.8932,-0.1432
247.1300,0.5533,0.0104,0.0000,16.8946,-0.1431
247.1400,0.5533,0.0104,0.0000,16.8961,-0.1427
247.1500,0.5533,0.0104,0.0000,16.8975,-0.1425
247.1600,0.5533,0.0104,0.0000,16.8989,-0.1421
247.1700,0.5533,0.0104,0.0000,16.9003,-0.1417
247.1800,0.5533,0.0104,0.0000,16.9017,-0.1415
247.1900,0.5533,0.0104,0.0000,16.9032,-0.1413
247.2000,0.5533,0.0104,0.0000,16.9046,-0.1406
247.2100,0.5533,0.0104,0.0000,16.9060,-0.1404
247.2200,0.5533,0.0104,0.0000,16.9074,-0.1404
247.2300,0.5533,0.0104,0.0000,16.9088,-0.1400
247.2400,0.5533,0.0104,0.0000,16.9102,-0.1398
247.2500,0.5533,0.0104,0.0000,16.9116,-0.1390
247.2600,0.5533,0.0104,0.0000,16.9129,-0.1392
247.2700,0.5533,0.0104,0.0000,16.9143,-0.1390
247.2800,0.5533,0.0104,0.0000,16.9157,-0.1385
247.2900,0.5533,0.0104,0.0000,16.9171,-0.1379
247.3000,0.5533,0.0104,0.0000,16.9185,-0.1381
247.3100,0.5533,0.0104,0.0000,16.9199,-0.1379
247.3200,0.5533,0.0104,0.0000,16.9212,-0.1373
247.3300,0.5533,0.0104,0.0000,16.9226,-0.1368
247.3400,0.5533,0.0104,0.0000,16.9240,-0.1368
247.3500,0.5533,0.0104,0.0000,16.9253,-0.1366
247.3600,0.5533,0.0104,0.0000,16.9267,-0.1362
247.3700,0.5533,0.0104,0.0000,16.9281,-0.1356
247.3800,0.5533,0.0104,0.0000,16.9294,-0.1354
247.3900,0.5533,0.0104,0.0000,16.9308,-0.1356
247.4000,0.5533,0.0104,0.0000,16.9321,-0.1350
247.4100,0.5533,0.0104,0.0000,16.9335,-0.1343
247.4200,0.5533,0.0104,0.0000,16.9348,-0.1343
247.4300,0.5533,0.0104,0.0000,16.9361,-0.1343
247.4400,0.5533,0.0104,0.0000,16.9375,-0.1339
247.4500,0.5533,0.0104,0.0000,16.9388,-0.1329
247.4600,0.5533,0.0104,0.0000,16.9401,-0.1331
247.4700,0.5533,0.0104,0.0000,16.9415,-0.1331
247.4800,0.5533,0.0104,0.0000,16.9428,-0.1328
247.4900,0.5533,0.0104,0.0000,16.9441,-0.1320
247.5000,0.5533,0.0104,0.0000,16.9454,-0.1318
247.5100,0.5533,0.0104,0.0000,16.9468,-0.1320
247.5200,0.5533,0.0104,0.0000,16.9481,-0.1316
247.5300,0.5533,0.0104,0.0000,16.9494,-0.1308
247.5400,0.5533,0.0104,0.0000,16.9507,-0.1308
247.5500,0.5533,0.0104,0.0000,16.9520,-0.1308
247.5600,0.5533,0.0104,0.0000,16.9533,-0.1303
247.5700,0.5533,0.0104,0.0000,16.9546,-0.1303
247.5800,0.5533,0.0104,0.0000,16.9559,-0.1301
247.5900,0.5533,0.0104,0.0000,16.9572,-0.1295
247.6000,0.5533,0.0104,0.0000,16.9585,-0.1293
247.6100,0.5533,0.0104,0.0000,16.9598,-0.1289
247.6200,0.5533,0.0104,0.0000,16.9611,-0.1291
247.6300,0.5533,0.0104,0.0000,16.9624,-0.1282
247.6400,0.5533,0.0104,0.0000,16.9636,-0.1282
247.6500,0.5533,0.0104,0.0000,16.9649,-0.1280
247.6600,0.5533,0.0104,0.0000,16.9662,-0.1276
247.6700,0.5533,0.0104,0.0000,16.9675,-0.1276
247.6800,0.5533,0.0104,0.0000,16.9687,-0.1270
247.6900,0.5533,0.0104,0.0000,16.9700,-0.1266
247.7000,0.5533,0.0104,0.0000,16.9713,-0.1266
247.7100,0.5533,0.0104,0.0000,16.9725,-0.1268
247.7200,0.5533,0.0104,0.0000,16.9738,-0.1259
247.7300,0.5533,0.0104,0.0000,16.9751,-0.1257
247.7400,0.5533,0.0104,0.0000,16.9763,-0.1259
247.7500,0.5533,0.0104,0.0000,16.9776,-0.1253
247.7600,0.5533,0.0104,0.0000,16.9788,-0.1247
247.7700,0.5533,0.0104,0.0000,16.9801,-0.1245
247.7800,0.5533,0.0104,0.0000,16.9813,-0.1245
247.7900,0.5533,0.0104,0.0000,16.9826,-0.1242
247.8000,0.5533,0.0104,0.0000,16.9838,-0.1240
247.8100,0.5533,0.0104,0.0000,16.9850,-0.1232
247.8200,0.5533,0.0104,0.0000,16.9863,-0.1232
247.8300,0.5533,0.0104,0.0000,16.9875,-0.1234
247.8400,0.5533,0.0104,0.0000,16.9887,-0.1228
247.8500,0.5533,0.0104,0.0000,16.9899,-0.1225
247.8600,0.5533,0.0104,0.0000,16.9912,-0.1221
247.8700,0.5533,0.0104,0.0000,16.9924,-0.1213
247.8800,0.5533,0.0104,0.0000,16.9936,-0.1207
247.8900,0.5533,0.0104,0.0000,16.9948,-0.1207
247.9000,0.5533,0.0104,0.0000,16.9960,-0.1204
247.9100,0.5533,0.0104,0.0000,16.9972,-0.1202
247.9200,0.5533,0.0104,0.0000,16.9984,-0.1198
247.9300,0.5533,0.0104,0.0000,16.9996,-0.1196
247.9400,0.5533,0.0104,0.0000,17.0008,-0.1196
247.9500,0.5533,0.0104,0.0000,17.0020,-0.1190
247.9600,0.5533,0.0104,0.0000,17.0032,-0.1190
247.9700,0.5533,0.0104,0.0000,17.0044,-0.1184
247.9800,0.5533,0.0104,0.0000,17.0055,-0.1184
247.9900,0.5533,0.0104,0.0000,17.0067,-0.1183
248.0000,0.5533,0.0104,0.0000,17.0079,-0.1183
248.0100,0.5533,0.0104,0.0000,17.0091,-0.1175
248.0200,0.5533,0.0104,0.0000,17.0103,-0.1175
248.0300,0.5533,0.0104,0.0000,17.0114,-0.1171
248.0400,0.5533,0.0104,0.0000,17.0126,-0.1171
248.0500,0.5533,0.0104,0.0000,17.0138,-0.1167
248.0600,0.5533,0.0104,0.0000,17.0149,-0.1163
248.0700,0.5533,0.0104,0.0000,17.0161,-0.1162
248.0800,0.5533,0.0104,0.0000,17.0172,-0.1160
248.0900,0.5533,0.0104,0.0000,17.0184,-0.1160
248.1000,0.5533,0.0104,0.0000,17.0196,-0.1160
248.1100,0.5533,0.0104,0.0000,17.0207,-0.1158
248.1200,0.5533,0.0104,0.0000,17.0219,-0.1150
248.1300,0.5533,0.0104,0.0000,17.0230,-0.1148
248.1400,0.5533,0.0104,0.0000,17.0242,-0.1146
248.1500,0.5533,0.0104,0.0000,17.0253,-0.1146
248.1600,0.5533,0.0104,0.0000,17.0265,-0.1144
248.1700,0.5533,0.0104,0.0000,17.0276,-0.1141
248.1800,0.5533,0.0104,0.0000,17.0287,-0.1135
248.1900,0.5533,0.0104,0.0000,17.0299,-0.1133
248.2000,0.5533,0.0104,0.0000,17.0310,-0.1133
248.2100,0.5533,0.0104,0.0000,17.0321,-0.1125
248.2200,0.5533,0.0104,0.0000,17.0332,-0.1123
248.2300,0.5533,0.0104,0.0000,17.0344,-0.1123
248.2400,0.5533,0.0104,0.0000,17.0355,-0.1122
248.2500,0.5533,0.0104,0.0000,17.0366,-0.1122
248.2600,0.5533,0.0104,0.0000,17.0377,-0.1112
248.2700,0.5533,0.0104,0.0000,17.0388,-0.1112
248.2800,0.5533,0.0104,0.0000,17.0399,-0.1110
248.2900,0.5533,0.0104,0.0000,17.0411,-0.1110
248.3000,0.5533,0.0104,0.0000,17.0422,-0.1108
248.3100,0.5533,0.0104,0.0000,17.0433,-0.1102
248.3200,0.5533,0.0104,0.0000,17.0444,-0.1101
248.3300,0.5533,0.0104,0.0000,17.0455,-0.1099
248.3400,0.5533,0.0104,0.0000,17.0466,-0.1099
248.3500,0.5533,0.0104,0.0000,17.0477,-0.1099
248.3600,0.5533,0.0104,0.0000,17.0488,-0.1089
248.3700,0.5533,0.0104,0.0000,17.0498,-0.1085
248.3800,0.5533,0.0104,0.0000,17.0509,-0.1083
248.3900,0.5533,0.0104,0.0000,17.0520,-0.1074
248.4000,0.5533,0.0104,0.0000,17.0531,-0.1074
248.4100,0.5533,0.0104,0.0000,17.0541,-0.1068
248.4200,0.5533,0.0104,0.0000,17.0552,-0.1062
248.4300,0.5533,0.0104,0.0000,17.0563,-0.1062
248.4400,0.5533,0.0104,0.0000,17.0573,-0.1062
248.4500,0.5533,0.0104,0.0000,17.0584,-0.1060
248.4600,0.5533,0.0104,0.0000,17.0594,-0.1059
248.4700,0.5533,0.0104,0.0000,17.0605,-0.1053
248.4800,0.5533,0.0104,0.0000,17.0615,-0.1051
248.4900,0.5533,0.0104,0.0000,17.0626,-0.1049
248.5000,0.5533,0.0104,0.0000,17.0636,-0.1051
248.5100,0.5533,0.0104,0.0000,17.0647,-0.1047
248.5200,0.5533,0.0104,0.0000,17.0657,-0.1041
248.5300,0.5533,0.0104,0.0000,17.0668,-0.1041
248.5400,0.5533,0.0104,0.0000,17.0678,-0.1038
248.5500,0.5533,0.0104,0.0000,17.0689,-0.1038
248.5600,0.5533,0.0104,0.0000,17.0699,-0.1036
248.5700,0.5533,0.0104,0.0000,17.0709,-0.1036
248.5800,0.5533,0.0104,0.0000,17.0720,-0.1030
248.5900,0.5533,0.0104,0.0000,17.0730,-0.1030
248.6000,0.5533,0.0104,0.0000,17.0740,-0.1024
248.6100,0.5533,0.0104,0.0000,17.0750,-0.1026
248.6200,0.5533,0.0104,0.0000,17.0761,-0.1024
248.6300,0.5533,0.0104,0.0000,17.0771,-0.1020
248.6400,0.5533,0.0104,0.0000,17.0781,-0.1020
248.6500,0.5533,0.0104,0.0000,17.0791,-0.1017
248.6600,0.5533,0.0104,0.0000,17.0801,-0.1013
248.6700,0.5533,0.0104,0.0000,17.0811,-0.1013
248.6800,0.5533,0.0104,0.0000,17.0822,-0.1011
248.6900,0.5533,0.0104,0.0000,17.0832,-0.1007
248.7000,0.5533,0.0104,0.0000,17.0842,-0.1005
248.7100,0.5533,0.0104,0.0000,17.0852,-0.1005
248.7200,0.5533,0.0104,0.0000,17.0862,-0.0999
248.7300,0.5533,0.0104,0.0000,17.0872,-0.1001
248.7400,0.5533,0.0104,0.0000,17.0882,-0.0996
248.7500,0.5533,0.0104,0.0000,17.0892,-0.0998
248.7600,0.5533,0.0104,0.0000,17.0902,-0.0992
248.7700,0.5533,0.0104,0.0000,17.0911,-0.0992
248.7800,0.5533,0.0104,0.0000,17.0921,-0.0990
248.7900,0.5533,0.0104,0.0000,17.0931,-0.0988
248.8000,0.5533,0.0104,0.0000,17.0941,-0.0986
248.8100,0.5533,0.0104,0.0000,17.0951,-0.0982
248.8200,0.5533,0.0104,0.0000,17.0961,-0.0984
248.8300,0.5533,0.0104,0.0000,17.0971,-0.0978
248.8400,0.5533,0.0104,0.0000,17.0980,-0.0977
248.8500,0.5533,0.0104,0.0000,17.0990,-0.0977
248.8600,0.5533,0.0104,0.0000,17.1000,-0.0975
248.8700,0.5533,0.0104,0.0000,17.1010,-0.0973
248.8800,0.5533,0.0104,0.0000,17.1019,-0.0965
248.8900,0.5533,0.0104,0.0000,17.1029,-0.0965
248.9000,0.5533,0.0104,0.0000,17.1039,-0.0963
248.9100,0.5533,0.0104,0.0000,17.1048,-0.0965
248.9200,0.5533,0.0104,0.0000,17.1058,-0.0961
248.9300,0.5533,0.0104,0.0000,17.1067,-0.0959
248.9400,0.5533,0.0104,0.0000,17.1077,-0.0952
248.9500,0.5533,0.0104,0.0000,17.1086,-0.0952
248.9600,0.5533,0.0104,0.0000,17.1096,-0.0952
248.9700,0.5533,0.0104,0.0000,17.1105,-0.0952
248.9800,0.5533,0.0104,0.0000,17.1115,-0.0950
248.9900,0.5533,0.0104,0.0000,17.1124,-0.0946
249.0000,0.5533,0.0104,0.0000,17.1134,-0.0938
249.0100,0.5533,0.0104,0.0000,17.1143,-0.0940
249.0200,0.5533,0.0104,0.0000,17.1153,-0.0940
249.0300,0.5533,0.0104,0.0000,17.1162,-0.0938
249.0400,0.5533,0.0104,0.0000,17.1171,-0.0938
249.0500,0.5533,0.0104,0.0000,17.1181,-0.0931
249.0600,0.5533,0.0104,0.0000,17.1190,-0.0927
249.0700,0.5533,0.0104,0.0000,17.1199,-0.0929
249.0800,0.5533,0.0104,0.0000,17.1209,-0.0927
249.0900,0.5533,0.0104,0.0000,17.1218,-0.0929
249.1000,0.5533,0.0104,0.0000,17.1227,-0.0923
249.1100,0.5533,0.0104,0.0000,17.1236,-0.0921
249.1200,0.5533,0.0104,0.0000,17.1245,-0.0916
249.1300,0.5533,0.0104,0.0000,17.1255,-0.0916
249.1400,0.5533,0.0104,0.0000,17.1264,-0.0916
249.1500,0.5533,0.0104,0.0000,17.1273,-0.0916
249.1600,0.5533,0.0104,0.0000,17.1282,-0.0914
249.1700,0.5533,0.0104,0.0000,17.1291,-0.0912
249.1800,0.5533,0.0104,0.0000,17.1300,-0.0904
249.1900,0.5533,0.0104,0.0000,17.1309,-0.0904
249.2000,0.5533,0.0104,0.0000,17.1318,-0.0904
249.2100,0.5533,0.0104,0.0000,17.1327,-0.0902
249.2200,0.5533,0.0104,0.0000,17.1336,-0.0900
249.2300,0.5533,0.0104,0.0000,17.1345,-0.0900
249.2400,0.5533,0.0104,0.0000,17.1354,-0.0893
249.2500,0.5533,0.0104,0.0000,17.1363,-0.0891
249.2600,0.5533,0.0104,0.0000,17.1372,-0.0891
249.2700,0.5533,0.0104,0.0000,17.1381,-0.0893
249.2800,0.5533,0.0104,0.0000,17.1390,-0.0887
249.2900,0.5533,0.0104,0.0000,17.1399,-0.0881
249.3000,0.5533,0.0104,0.0000,17.1407,-0.0879
249.3100,0.5533,0.0104,0.0000,17.1416,-0.0879
249.3200,0.5533,0.0104,0.0000,17.1425,-0.0877
249.3300,0.5533,0.0104,0.0000,17.1434,-0.0877
249.3400,0.5533,0.0104,0.0000,17.1442,-0.0872
249.3500,0.5533,0.0104,0.0000,17.1451,-0.0872
249.3600,0.5533,0.0104,0.0000,17.1460,-0.0870
249.3700,0.5533,0.0104,0.0000,17.1469,-0.0866
249.3800,0.5533,0.0104,0.0000,17.1477,-0.0870
249.3900,0.5533,0.0104,0.0000,17.1486,-0.0881
249.4000,0.5533,0.0104,0.0000,17.1495,-0.0916
249.4100,0.5533,0.0104,0.0000,17.1505,-0.0948
249.4200,0.5533,0.0104,0.0000,17.1515,-0.0992
249.4300,0.5533,0.0104,0.0000,17.1525,-0.1043
249.4400,0.5533,0.0104,0.0000,17.1536,-0.1120
249.4500,0.5533,0.0104,0.0000,17.1547,-0.1081
249.4600,0.5533,0.0104,0.0000,17.1558,-0.1068
249.4700,0.5533,0.0104,0.0000,17.1568,-0.1068
249.4800,0.5533,0.0104,0.0000,17.1579,-0.1081
249.4900,0.5533,0.0104,0.0000,17.1590,-0.1093
249.5000,0.5533,0.0104,0.0000,17.1601,-0.1114
249.5100,0.5533,0.0104,0.0000,17.1612,-0.1043
249.5200,0.5533,0.0104,0.0000,17.1621,-0.0961
249.5300,0.5533,0.0104,0.0000,17.1631,-0.0919
249.5400,0.5533,0.0104,0.0000,17.1639,-0.0881
249.5500,0.5533,0.0104,0.0000,17.1648,-0.0854
249.5600,0.5533,0.0104,0.0000,17.1656,-0.0835
249.5700,0.5533,0.0104,0.0000,17.1665,-0.0826
249.5800,0.5533,0.0104,0.0000,17.1673,-0.0813
249.5900,0.5533,0.0104,0.0000,17.1681,-0.0795
249.6000,0.5533,0.0104,0.0000,17.1688,-0.0780
249.6100,0.5533,0.0104,0.0000,17.1696,-0.0763
249.6200,0.5533,0.0104,0.0000,17.1703,-0.0711
249.6300,0.5533,0.0104,0.0000,17.1710,-0.0729
249.6400,0.5533,0.0104,0.0000,17.1718,-0.0750
249.6500,0.5533,0.0104,0.0000,17.1725,-0.0759
249.6600,0.5533,0.0104,0.0000,17.1733,-0.0757
249.6700,0.5533,0.0104,0.0000,17.1741,-0.0748
249.6800,0.5533,0.0104,0.0000,17.1748,-0.0727
249.6900,0.5533,0.0104,0.0000,17.1755,-0.0738
249.7000,0.5533,0.0104,0.0000,17.1763,-0.0774
249.7100,0.5533,0.0104,0.0000,17.1771,-0.0797
249.7200,0.5533,0.0104,0.0000,17.1779,-0.0813
249.7300,0.5533,0.0104,0.0000,17.1787,-0.0824
249.7400,0.5533,0.0104,0.0000,17.1796,-0.0830
249.7500,0.5533,0.0104,0.0000,17.1804,-0.0830
249.7600,0.5533,0.0104,0.0000,17.1812,-0.0832
249.7700,0.5533,0.0104,0.0000,17.1821,-0.0830
249.7800,0.5533,0.0104,0.0000,17.1829,-0.0832
249.7900,0.5533,0.0104,0.0000,17.1837,-0.0830
249.8000,0.5533,0.0104,0.0000,17.1846,-0.0824
249.8100,0.5533,0.0104,0.0000,17.1854,-0.0820
249.8200,0.5533,0.0104,0.0000,17.1862,-0.0818
249.8300,0.5533,0.0104,0.0000,17.1870,-0.0811
249.8400,0.5533,0.0104,0.0000,17.1878,-0.0807
249.8500,0.5533,0.0104,0.0000,17.1886,-0.0805
249.8600,0.5533,0.0104,0.0000,17.1894,-0.0799
249.8700,0.5533,0.0104,0.0000,17.1902,-0.0793
249.8800,0.5533,0.0104,0.0000,17.1910,-0.0793
249.8900,0.5533,0.0104,0.0000,17.1919,-0.0874
249.9000,0.5533,0.0104,0.0000,17.1928,-0.0957
249.9100,0.5533,0.0104,0.0000,17.1938,-0.1009
249.9200,0.5533,0.0104,0.0000,17.1949,-0.1043
249.9300,0.5533,0.0104,0.0000,17.1959,-0.1060
249.9400,0.5533,0.0104,0.0000,17.1970,-0.1078
249.9500,0.5533,0.0104,0.0000,17.1981,-0.1099
249.9600,0.5533,0.0104,0.0000,17.1991,-0.1007
249.9700,0.5533,0.0104,0.0000,17.2000,-0.0950
249.9800,0.5533,0.0104,0.0000,17.2009,-0.0902
249.9900,0.5533,0.0104,0.0000,17.2018,-0.0868
250.0000,0.5533,0.0104,0.0000,17.2026,-0.0843
250.0100,0.5533,0.0104,0.0000,17.2035,-0.0818
250.0200,0.5533,0.0104,0.0000,17.2043,-0.0801
250.0300,0.5533,0.0104,0.0000,17.2050,-0.0788
250.0400,0.5533,0.0104,0.0000,17.2058,-0.0774
250.0500,0.5533,0.0104,0.0000,17.2066,-0.0767
250.0600,0.5533,0.0104,0.0000,17.2074,-0.0767
250.0700,0.5533,0.0104,0.0000,17.2081,-0.0742
