time_s,throttle,brake,speed_m_s,accel_x_m_s2,accel_y_m_s2,accel_z_m_s2
0.0000,0.0000,0.0000,0.0004,-0.0269,0.0250,-5.2621
0.0100,0.0000,0.0000,0.0008,-0.0231,0.0431,-3.4177
0.0200,0.0000,0.0000,0.0012,-0.0201,0.0324,-2.7683
0.0300,0.0000,0.0000,0.0015,-0.0172,0.0200,-2.2121
0.0400,0.0000,0.0000,0.0017,-0.0143,0.0133,-1.7219
0.0500,0.0000,0.0000,0.0018,-0.0115,0.0065,-1.3118
0.0600,0.0000,0.0000,0.0019,-0.0092,0.0018,-0.9596
0.0700,0.0000,0.0000,0.0019,-0.0069,-0.0002,-0.6539
0.0800,0.0000,0.0000,0.0019,-0.0048,-0.0019,-0.3984
0.0900,0.0000,0.0000,0.0019,-0.0032,-0.0047,-0.1850
0.1000,0.0000,0.0000,0.0019,-0.0015,-0.0049,0.0010
0.1100,0.0000,0.0000,0.0019,-0.0003,-0.0046,0.1436
0.1200,0.0000,0.0000,0.0018,0.0009,-0.0058,0.2718
0.1300,0.0000,0.0000,0.0018,0.0018,-0.0060,0.3694
0.1400,0.0000,0.0000,0.0017,0.0026,-0.0045,0.4484
0.1500,0.0000,0.0000,0.0017,0.0033,-0.0050,0.5121
0.1600,0.0000,0.0000,0.0016,0.0039,-0.0056,0.5646
0.1700,0.0000,0.0000,0.0015,0.0042,-0.0051,0.5981
0.1800,0.0000,0.0000,0.0015,0.0045,-0.0051,0.6196
0.1900,0.0000,0.0000,0.0014,0.0048,-0.0043,0.6382
0.2000,0.0000,0.0000,0.0013,0.0051,-0.0041,0.6467
0.2100,0.0000,0.0000,0.0013,0.0050,-0.0041,0.6464
0.2200,0.0000,0.0000,0.0012,0.0050,-0.0039,0.6416
0.2300,0.0000,0.0000,0.0012,0.0051,-0.0033,0.6390
0.2400,0.0000,0.0000,0.0011,0.0051,-0.0025,0.6255
0.2500,0.0000,0.0000,0.0010,0.0050,-0.0037,0.6087
0.2600,0.0000,0.0000,0.0010,0.0048,-0.0029,0.5919
0.2700,0.0000,0.0000,0.0009,0.0047,-0.0021,0.5741
0.2800,0.0000,0.0000,0.0009,0.0046,-0.0025,0.5549
0.2900,0.0000,0.0000,0.0008,0.0045,-0.0033,0.5315
0.3000,0.0000,0.0000,0.0008,0.0042,-0.0029,0.5093
0.3100,0.0000,0.0000,0.0007,0.0040,-0.0018,0.4898
0.3200,0.0000,0.0000,0.0007,0.0040,-0.0015,0.4660
0.3300,0.0000,0.0000,0.0006,0.0037,-0.0029,0.4437
0.3400,0.0000,0.0000,0.0006,0.0035,-0.0016,0.4221
0.3500,0.0000,0.0000,0.0006,0.0033,-0.0009,0.3997
0.3600,0.0000,0.0000,0.0005,0.0033,-0.0013,0.3829
0.3700,0.0000,0.0000,0.0005,0.0029,-0.0011,0.3562
0.3800,0.0000,0.0000,0.0005,0.0029,-0.0016,0.3393
0.3900,0.0000,0.0000,0.0004,0.0027,-0.0024,0.3217
0.4000,0.0000,0.0000,0.0004,0.0024,-0.0007,0.2972
0.4100,0.0000,0.0000,0.0004,0.0025,-0.0012,0.2859
0.4200,0.0000,0.0000,0.0004,0.0021,-0.0013,0.2677
0.4300,0.0000,0.0000,0.0004,0.0021,-0.0013,0.2515
0.4400,0.0000,0.0000,0.0003,0.0019,-0.0003,0.2353
0.4500,0.0000,0.0000,0.0003,0.0018,-0.0012,0.2194
0.4600,0.0000,0.0000,0.0003,0.0016,-0.0019,0.2067
0.4700,0.0000,0.0000,0.0003,0.0016,-0.0026,0.1932
0.4800,0.0000,0.0000,0.0003,0.0014,0.0012,0.1818
0.4900,0.0000,0.0000,0.0003,0.0013,-0.0013,0.1704
0.5000,0.0000,0.0000,0.0002,0.0011,-0.0017,0.1537
0.5100,0.0000,0.0000,0.0002,0.0012,0.0004,0.1492
0.5200,0.0000,0.0000,0.0002,0.0011,0.0002,0.1404
0.5300,0.0000,0.0000,0.0002,0.0010,-0.0013,0.1273
0.5400,0.0000,0.0000,0.0002,0.0009,-0.0007,0.1179
0.5500,0.0000,0.0000,0.0002,0.0007,0.0000,0.1112
0.5600,0.0000,0.0000,0.0002,0.0009,-0.0015,0.1056
0.5700,0.0000,0.0000,0.0002,0.0007,-0.0007,0.0991
0.5800,0.0000,0.0000,0.0002,0.0007,0.0002,0.0881
0.5900,0.0000,0.0000,0.0002,0.0006,-0.0004,0.0865
0.6000,0.0000,0.0000,0.0002,0.0005,-0.0001,0.0796
0.6100,0.0000,0.0000,0.0002,0.0005,-0.0009,0.0700
0.6200,0.0000,0.0000,0.0002,0.0005,-0.0005,0.0656
0.6300,0.0000,0.0000,0.0002,0.0003,-0.0001,0.0597
0.6400,0.0000,0.0000,0.0002,0.0004,0.0000,0.0564
0.6500,0.0000,0.0000,0.0002,0.0004,-0.0007,0.0550
0.6600,0.0000,0.0000,0.0002,0.0003,0.0001,0.0496
0.6700,0.0000,0.0000,0.0002,0.0003,-0.0001,0.0479
0.6800,0.0000,0.0000,0.0002,0.0002,-0.0001,0.0431
0.6900,0.0000,0.0000,0.0001,0.0003,-0.0008,0.0409
0.7000,0.0000,0.0000,0.0001,0.0002,-0.0007,0.0364
0.7100,0.0000,0.0000,0.0001,0.0002,-0.0002,0.0331
0.7200,0.0000,0.0000,0.0001,0.0002,-0.0001,0.0296
0.7300,0.0000,0.0000,0.0001,0.0001,-0.0001,0.0295
0.7400,0.0000,0.0000,0.0001,0.0002,0.0005,0.0254
0.7500,0.0000,0.0000,0.0001,0.0001,-0.0012,0.0258
0.7600,0.0000,0.0000,0.0001,0.0002,-0.0005,0.0240
0.7700,0.0000,0.0000,0.0001,0.0000,0.0002,0.0200
0.7800,0.0000,0.0000,0.0000,-0.0027,-0.0129,0.2539
0.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.2300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.4400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.4700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.6800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.7200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.0000,0.4671,0.0000,0.0000,0.0000,0.0000,0.0000
2.0100,0.4671,0.0000,0.0001,-0.0054,0.0087,-0.6305
2.0200,0.4671,0.0000,0.0001,0.0018,0.0012,0.0873
2.0300,0.4671,0.0000,0.0001,0.0014,0.0005,0.0805
2.0400,0.4671,0.0000,0.0001,0.0012,0.0002,0.0695
2.0500,0.4671,0.0000,0.0001,0.0010,0.0009,0.0574
2.0600,0.4671,0.0000,0.0001,0.0008,0.0003,0.0536
2.0700,0.4671,0.0000,0.0001,0.0008,-0.0004,0.0439
2.0800,0.4671,0.0000,0.0001,0.0006,0.0001,0.0436
2.0900,0.4671,0.0000,0.0001,0.0005,0.0002,0.0331
2.1000,0.4671,0.0000,0.0001,0.0004,-0.0002,0.0299
2.1100,0.4671,0.0000,0.0001,0.0004,-0.0006,0.0264
2.1200,0.4671,0.0000,0.0001,0.0003,0.0002,0.0227
2.1300,0.4671,0.0000,0.0001,0.0002,0.0009,0.0204
2.1400,0.4671,0.0000,0.0001,0.0002,-0.0007,0.0142
2.1500,0.4671,0.0000,0.0001,0.0000,0.0013,0.0138
2.1600,0.4671,0.0000,0.0001,0.0002,-0.0009,0.0139
2.1700,0.4671,0.0000,0.0001,0.0000,-0.0000,0.0109
2.1800,0.4671,0.0000,0.0001,0.0001,-0.0003,0.0085
2.1900,0.4671,0.0000,0.0001,-0.0001,0.0003,0.0042
2.2000,0.4671,0.0000,0.0001,0.0001,-0.0002,0.0086
2.2100,0.4671,0.0000,0.0001,-0.0000,-0.0004,0.0037
2.2200,0.4671,0.0000,0.0000,-0.0000,-0.0091,0.0047
2.2300,0.4671,0.0000,0.0000,0.0000,-0.0016,0.0029
2.2400,0.4671,0.0000,0.0000,-0.0000,0.0001,0.0025
2.2500,0.4671,0.0000,0.0000,-0.0000,-0.0000,0.0025
2.2600,0.4671,0.0000,0.0000,-0.0000,-0.0001,0.0019
2.2700,0.4671,0.0000,0.0000,-0.0001,0.0000,0.0023
2.2800,0.4671,0.0000,0.0000,-0.0000,0.0001,-0.0007
2.2900,0.4671,0.0000,0.0000,-0.0000,0.0000,-0.0021
2.3000,0.4671,0.0000,0.0000,-0.0001,0.0000,-0.0001
2.3100,0.4671,0.0000,0.0000,-0.0000,-0.0001,0.0020
2.3200,0.4671,0.0000,0.0000,-0.0001,0.0001,-0.0027
2.3300,0.4671,0.0000,0.0000,-0.0001,0.0000,-0.0008
2.3400,0.4671,0.0000,0.0000,0.0000,0.0000,0.0005
2.3500,0.4671,0.0000,0.0000,-0.0001,-0.0001,-0.0007
2.3600,0.4671,0.0000,0.0000,-0.0001,0.0001,-0.0008
2.3700,0.4671,0.0000,0.0000,-0.0000,-0.0000,-0.0003
2.3800,0.4671,0.0000,0.0000,-0.0001,-0.0001,-0.0016
2.3900,0.4671,0.0000,0.0000,-0.0000,0.0000,-0.0012
2.4000,0.4671,0.0000,0.0000,-0.0000,0.0002,-0.0008
2.4100,0.4671,0.0000,0.0000,-0.0001,-0.0002,-0.0023
2.4200,0.4671,0.0000,0.0000,-0.0037,-0.0003,-0.0209
2.4300,0.4671,0.0000,0.0000,0.0031,0.0003,0.0039
2.4400,0.4671,0.0000,0.0000,0.0002,0.0001,0.0044
2.4500,0.4671,0.0000,0.0000,0.0000,0.0000,-0.0020
2.4600,0.4671,0.0000,0.0000,0.0000,0.0002,0.0024
2.4700,0.4671,0.0000,0.0000,0.0001,-0.0003,-0.0002
2.4800,0.4671,0.0000,0.0000,-0.0001,0.0001,-0.0004
2.4900,0.4671,0.0000,0.0000,0.0000,0.0001,0.0001
2.5000,0.4671,0.0000,0.0000,-0.0000,-0.0000,-0.0004
2.5100,0.4671,0.0000,0.0000,-0.0000,0.0001,-0.0008
2.5200,0.4671,0.0000,0.0000,-0.0000,-0.0001,0.0006
2.5300,0.4671,0.0000,0.0000,-0.0000,0.0001,-0.0011
2.5400,0.4671,0.0000,0.0000,0.0000,-0.0002,-0.0001
2.5500,0.4671,0.0000,0.0000,-0.0000,0.0002,-0.0029
2.5600,0.4671,0.0000,0.0000,0.0000,-0.0001,0.0032
2.5700,0.4671,0.0000,0.0000,-0.0000,-0.0001,-0.0031
2.5800,0.4671,0.0000,0.0000,0.0000,0.0002,0.0023
2.5900,0.4671,0.0000,0.0000,-0.0000,-0.0001,0.0004
2.6000,0.4671,0.0000,0.0000,-0.0000,0.0000,-0.0001
2.6100,0.4671,0.0000,0.0000,-0.0000,0.0000,-0.0026
2.6200,0.4671,0.0000,0.0000,0.0000,-0.0001,0.0016
2.6300,0.4671,0.0000,0.0000,-0.0000,0.0002,0.0009
2.6400,0.4671,0.0000,0.0000,0.0001,-0.0002,0.0029
2.6500,0.4671,0.0000,0.0000,-0.0001,0.0001,-0.0010
2.6600,0.4671,0.0000,0.0000,-0.0001,-0.0002,-0.0028
2.6700,0.4671,0.0000,0.0000,0.0000,0.0001,0.0019
2.6800,0.4671,0.0000,0.0000,-0.0000,0.0000,-0.0017
2.6900,0.4671,0.0000,0.0000,0.0000,-0.0000,0.0008
2.7000,0.4671,0.0000,0.0000,0.0000,0.0001,0.0003
2.7100,0.4671,0.0000,0.0000,-0.0001,-0.0002,-0.0018
2.7200,0.4671,0.0000,0.0000,0.0000,0.0001,0.0012
2.7300,0.4671,0.0000,0.0000,-0.0000,0.0000,0.0000
2.7400,0.4671,0.0000,0.0000,-0.0000,-0.0001,0.0017
2.7500,0.4671,0.0000,0.0000,-0.0000,-0.0001,-0.0024
2.7600,0.4671,0.0000,0.0000,0.0000,0.0001,0.0006
2.7700,0.4671,0.0000,0.0000,0.0000,-0.0000,0.0000
2.7800,0.4671,0.0000,0.0000,-0.0000,0.0001,0.0009
2.7900,0.4671,0.0000,0.0000,-0.0000,0.0000,-0.0014
2.8000,0.4671,0.0000,0.0000,-0.0000,-0.0001,0.0003
2.8100,0.4671,0.0000,0.0031,-0.3119,0.0040,0.0049
2.8200,0.4671,0.0000,0.2665,-26.3445,-0.1034,0.3745
2.8300,0.4671,0.0000,0.4158,-14.9242,-0.0559,0.2141
2.8400,0.4671,0.0000,0.5744,-15.8623,-0.0635,0.2274
2.8500,0.4671,0.0000,0.7216,-14.7216,-0.0561,0.2111
2.8600,0.4671,0.0000,0.8956,-17.3975,-0.0704,0.2473
2.8700,0.4671,0.0000,1.0059,-11.0312,-0.0399,0.1632
2.8800,0.4671,0.0000,1.0931,-8.7167,-0.0375,0.1201
2.8900,0.4671,0.0000,1.2312,-13.8153,-0.0572,0.1987
2.9000,0.4671,0.0000,1.2865,-5.5298,-0.0217,0.0832
2.9100,0.4671,0.0000,1.4033,-11.6754,-0.0591,0.1652
2.9200,0.4671,0.0000,1.4652,-6.1945,0.0005,0.0874
2.9300,0.4671,0.0000,1.5550,-8.9723,-0.0470,0.1295
2.9400,0.4671,0.0000,1.6237,-6.8703,-0.0976,0.1007
2.9500,0.4671,0.0000,1.6754,-5.1715,0.0057,0.0748
2.9600,0.4671,0.0000,1.7447,-6.9312,-0.0239,0.0985
2.9700,0.4671,0.0000,1.8033,-5.8611,0.0256,0.0882
2.9800,0.4671,0.0000,1.8588,-5.5527,-0.0337,0.0766
2.9900,0.4671,0.0000,1.9010,-4.2146,-0.0611,0.0581
3.0000,0.4671,0.0000,1.9548,-5.3801,-0.0441,0.0766
3.0100,0.4671,0.0000,2.0002,-4.5394,0.0224,0.0668
3.0200,0.4671,0.0000,2.0372,-3.7018,-0.0265,0.0524
3.0300,0.4671,0.0000,2.0701,-3.2865,-0.0479,0.0459
3.0400,0.4671,0.0000,2.1091,-3.9028,-0.0447,0.0570
3.0500,0.4671,0.0000,2.1448,-3.5716,-0.0219,0.0535
3.0600,0.4671,0.0000,2.1786,-3.3758,0.0108,0.0470
3.0700,0.4671,0.0000,2.2151,-3.6528,-0.0035,0.0519
3.0800,0.4671,0.0000,2.2465,-3.1374,-0.0195,0.0441
3.0900,0.4671,0.0000,2.2783,-3.1827,-0.0294,0.0443
3.1000,0.4671,0.0000,2.3102,-3.1949,-0.0156,0.0472
3.1100,0.4671,0.0000,2.3406,-3.0404,-0.0099,0.0439
3.1200,0.4671,0.0000,2.3706,-2.9967,-0.0082,0.0429
3.1300,0.4671,0.0000,2.4002,-2.9603,-0.0155,0.0433
3.1400,0.4671,0.0000,2.4293,-2.9088,-0.0125,0.0414
3.1500,0.4671,0.0000,2.4579,-2.8559,-0.0150,0.0416
3.1600,0.4671,0.0000,2.4861,-2.8239,-0.0100,0.0403
3.1700,0.4671,0.0000,2.5140,-2.7853,-0.0145,0.0415
3.1800,0.4671,0.0000,2.5414,-2.7492,-0.0096,0.0363
3.1900,0.4671,0.0000,2.5686,-2.7174,-0.0149,0.0407
3.2000,0.4671,0.0000,2.5955,-2.6923,-0.0098,0.0391
3.2100,0.4671,0.0000,2.6222,-2.6627,-0.0147,0.0384
3.2200,0.4671,0.0000,2.6486,-2.6383,-0.0090,0.0400
3.2300,0.4671,0.0000,2.6747,-2.6160,-0.0145,0.0355
3.2400,0.4671,0.0000,2.7007,-2.5945,-0.0086,0.0378
3.2500,0.4671,0.0000,2.7264,-2.5739,-0.0144,0.0349
3.2600,0.4671,0.0000,2.7520,-2.5559,-0.0083,0.0358
3.2700,0.4671,0.0000,2.7773,-2.5389,-0.0145,0.0348
3.2800,0.4671,0.0000,2.8026,-2.5230,-0.0078,0.0391
3.2900,0.4671,0.0000,2.8276,-2.5071,-0.0145,0.0340
3.3000,0.4671,0.0000,2.8526,-2.4929,-0.0078,0.0366
3.3100,0.4671,0.0000,2.8774,-2.4785,-0.0141,0.0396
3.3200,0.4671,0.0000,2.9020,-2.4676,-0.0076,0.0339
3.3300,0.4671,0.0000,2.9266,-2.4531,-0.0145,0.0366
3.3400,0.4671,0.0000,2.9510,-2.4425,-0.0074,0.0357
3.3500,0.4671,0.0000,2.9753,-2.4323,-0.0146,0.0354
3.3600,0.4671,0.0000,2.9995,-2.4220,-0.0071,0.0335
3.3700,0.4671,0.0000,3.0236,-2.4108,-0.0147,0.0356
3.3800,0.4671,0.0000,3.0477,-2.4020,-0.0067,0.0339
3.3900,0.4671,0.0000,3.0716,-2.3917,-0.0147,0.0306
3.4000,0.4671,0.0000,3.0954,-2.3837,-0.0067,0.0371
3.4100,0.4671,0.0000,3.1192,-2.3743,-0.0141,0.0301
3.4200,0.4671,0.0000,3.1428,-2.3666,-0.0063,0.0353
3.4300,0.4671,0.0000,3.1664,-2.3574,-0.0143,0.0335
3.4400,0.4671,0.0000,3.1899,-2.3503,-0.0062,0.0335
3.4500,0.4671,0.0000,3.2133,-2.3412,-0.0144,0.0344
3.4600,0.4671,0.0000,3.2367,-2.3355,-0.0064,0.0326
3.4700,0.4671,0.0000,3.2599,-2.3261,-0.0144,0.0338
3.4800,0.4671,0.0000,3.2831,-2.3206,-0.0059,0.0360
3.4900,0.4671,0.0000,3.3063,-2.3123,-0.0147,0.0317
3.5000,0.4671,0.0000,3.3293,-2.3061,-0.0064,0.0332
3.5100,0.4671,0.0000,3.3523,-2.2988,-0.0145,0.0328
3.5200,0.4671,0.0000,3.3752,-2.2928,-0.0062,0.0304
3.5300,0.4671,0.0000,3.3981,-2.2849,-0.0143,0.0330
3.5400,0.4671,0.0000,3.4209,-2.2798,-0.0058,0.0371
3.5500,0.4671,0.0000,3.4436,-2.2733,-0.0143,0.0333
3.5600,0.4671,0.0000,3.4663,-2.2662,-0.0060,0.0324
3.5700,0.4671,0.0000,3.4889,-2.2606,-0.0144,0.0317
3.5800,0.4671,0.0000,3.5114,-2.2543,-0.0058,0.0336
3.5900,0.4671,0.0000,3.5339,-2.2484,-0.0143,0.0346
3.6000,0.4671,0.0000,3.5563,-2.2430,-0.0058,0.0305
3.6100,0.4671,0.0000,3.5787,-2.2362,-0.0143,0.0305
3.6200,0.4671,0.0000,3.6010,-2.2316,-0.0057,0.0291
3.6300,0.4671,0.0000,3.6233,-2.2259,-0.0137,0.0353
3.6400,0.4671,0.0000,3.6455,-2.2216,-0.0059,0.0317
3.6500,0.4671,0.0000,3.6677,-2.2151,-0.0143,0.0304
3.6600,0.4671,0.0000,3.6898,-2.2106,-0.0055,0.0356
3.6700,0.4671,0.0000,3.7118,-2.2057,-0.0138,0.0298
3.6800,0.4671,0.0000,3.7338,-2.2023,-0.0054,0.0305
3.6900,0.4671,0.0000,3.7558,-2.1962,-0.0141,0.0305
3.7000,0.4671,0.0000,3.7777,-2.1877,-0.0057,0.0338
3.7100,0.4671,0.0000,3.7995,-2.1779,-0.0136,0.0284
3.7200,0.4671,0.0000,3.8211,-2.1691,-0.0058,0.0310
3.7300,0.4671,0.0000,3.8428,-2.1611,-0.0137,0.0322
3.7400,0.4671,0.0000,3.8643,-2.1529,-0.0062,0.0318
3.7500,0.4671,0.0000,3.8857,-2.1452,-0.0129,0.0263
3.7600,0.4671,0.0000,3.9071,-2.1389,-0.0058,0.0339
3.7700,0.4671,0.0000,3.9284,-2.1307,-0.0127,0.0319
3.7800,0.4671,0.0000,3.9497,-2.1250,-0.0064,0.0280
3.7900,0.4671,0.0000,3.9709,-2.1173,-0.0128,0.0323
3.8000,0.4671,0.0000,3.9919,-2.1082,-0.0063,0.0296
3.8100,0.4671,0.0000,4.0129,-2.0986,-0.0120,0.0285
3.8200,0.4671,0.0000,4.0338,-2.0901,-0.0070,0.0315
3.8300,0.4671,0.0000,4.0546,-2.0812,-0.0121,0.0319
3.8400,0.4671,0.0000,4.0754,-2.0733,-0.0068,0.0271
3.8500,0.4671,0.0000,4.0960,-2.0648,-0.0117,0.0299
3.8600,0.4671,0.0000,4.1166,-2.0576,-0.0068,0.0273
