time_s,ego_throttle,ego_setpoint_speed,ego_brake,ego_speed,ego_accel_abs,lead_throttle,lead_setpoint_speed,lead_brake,lead_speed,lead_accel_abs,lead_dist
0.0000,0.5330,2.0984,0.0000,0.0526,5.2623,0.0000,0.0000,0.0261,0.0980,9.8000,20.0022
0.0100,0.5520,2.1964,0.0000,0.0868,3.4181,0.0000,0.0000,0.0524,0.1960,9.8000,20.0021
0.0200,0.5729,2.2944,0.0000,0.1145,2.7686,0.0000,0.0000,0.0787,0.2940,9.8000,20.0019
0.0300,0.5953,2.3923,0.0000,0.1366,2.2123,0.0000,0.0000,0.1051,0.3920,9.8000,20.0017
0.0400,0.6192,2.4903,0.0000,0.1538,1.7220,0.0000,0.0000,0.1317,0.4900,9.8000,20.0015
0.0500,0.6442,2.5883,0.0000,0.1670,1.3119,0.0000,0.0000,0.1583,0.5880,9.8000,20.0013
0.0600,0.6703,2.6862,0.0000,0.1765,0.9596,0.0000,0.0000,0.1850,0.6860,9.8000,20.0011
0.0700,0.6974,2.7842,0.0000,0.1831,0.6539,0.0000,0.0000,0.2119,0.7840,9.8000,20.0008
0.0800,0.7252,2.8821,0.0000,0.1871,0.3985,0.0000,0.0000,0.2388,0.8820,9.8000,20.0006
0.0900,0.7537,2.9801,0.0000,0.1889,0.1851,0.0000,0.0000,0.2659,0.9800,9.8000,20.0003
0.1000,0.7828,3.0780,0.0000,0.1889,0.0052,0.0000,0.0000,0.2930,1.0780,9.8000,20.0000
0.1100,0.8125,3.1759,0.0000,0.1875,0.1436,0.0000,0.0000,0.3203,1.1760,9.8000,19.9997
0.1200,0.8426,3.2739,0.0000,0.1848,0.2718,0.0000,0.0000,0.3477,1.2740,9.8000,19.9994
0.1300,0.8730,3.3718,0.0000,0.1811,0.3695,0.0000,0.0000,0.3751,1.3720,9.8000,19.9992
0.1400,0.9039,3.4698,0.0000,0.1766,0.4484,0.0000,0.0000,0.4027,1.4700,9.8000,19.9989
0.1500,0.9306,3.5510,0.0000,0.1715,0.5121,0.0000,0.0000,0.4260,1.5513,8.1264,19.9985
0.1600,0.8904,3.3743,0.0000,0.1658,0.5646,0.0000,0.0000,0.3805,1.3747,17.6807,19.9981
0.1700,0.8472,3.1868,0.0000,0.1598,0.5981,0.0000,0.0000,0.3320,1.1872,18.7453,19.9978
0.1800,0.8097,3.0216,0.0000,0.1536,0.6197,0.0000,0.0000,0.2893,1.0221,16.5069,19.9975
0.1900,0.7772,2.8765,0.0000,0.1473,0.6382,0.0000,0.0000,0.2518,0.8770,14.5122,19.9972
0.2000,0.7492,2.7490,0.0000,0.1408,0.6467,0.0000,0.0000,0.2188,0.7496,12.7450,19.9970
0.2100,0.7251,2.6372,0.0000,0.1343,0.6465,0.0000,0.0000,0.1899,0.6378,11.1722,19.9968
0.2200,0.7045,2.5393,0.0000,0.1279,0.6416,0.0000,0.0000,0.1646,0.5400,9.7849,19.9966
0.2300,0.6870,2.4538,0.0000,0.1215,0.6391,0.0000,0.0000,0.1425,0.4545,8.5499,19.9965
0.2400,0.6722,2.3792,0.0000,0.1153,0.6256,0.0000,0.0000,0.1233,0.3799,7.4579,19.9963
0.2500,0.6598,2.3142,0.0000,0.1092,0.6087,0.0000,0.0000,0.1065,0.3150,6.4930,19.9962
0.2600,0.6495,2.2578,0.0000,0.1032,0.5919,0.0000,0.0000,0.0919,0.2586,5.6428,19.9961
0.2700,0.6410,2.2089,0.0000,0.0975,0.5741,0.0000,0.0000,0.0793,0.2097,4.8892,19.9960
0.2800,0.6341,2.1666,0.0000,0.0920,0.5549,0.0000,0.0000,0.0684,0.1674,4.2256,19.9959
0.2900,0.6287,2.1302,0.0000,0.0866,0.5315,0.0000,0.0000,0.0591,0.1310,3.6396,19.9958
0.3000,0.6245,2.0989,0.0000,0.0816,0.5093,0.0000,0.0000,0.0510,0.0997,3.1272,19.9958
0.3100,0.6214,2.0721,0.0000,0.0767,0.4898,0.0000,0.0000,0.0441,0.0730,2.6747,19.9957
0.3200,0.6192,2.0494,0.0000,0.0720,0.4660,0.0000,0.0000,0.0383,0.0502,2.2772,19.9957
0.3300,0.6179,2.0300,0.0000,0.0676,0.4437,0.0000,0.0000,0.0333,0.0309,1.9344,19.9956
0.3400,0.6172,2.0137,0.0000,0.0633,0.4221,0.0000,0.0000,0.0291,0.0146,1.6274,19.9956
0.3500,0.6172,2.0001,0.0000,0.0593,0.3997,0.0000,0.0000,0.0256,0.0010,1.3654,19.9955
0.3600,0.6232,2.0095,0.0000,0.0555,0.3829,0.0000,0.0000,0.0283,0.0104,1.1311,19.9955
0.3700,0.6290,2.0188,0.0000,0.0519,0.3563,0.0000,0.0000,0.0309,0.0197,0.9352,19.9955
0.3800,0.6344,2.0264,0.0000,0.0486,0.3393,0.0000,0.0000,0.0330,0.0273,0.7615,19.9954
0.3900,0.6393,2.0325,0.0000,0.0453,0.3217,0.0000,0.0000,0.0348,0.0334,0.6059,19.9954
0.4000,0.6439,2.0373,0.0000,0.0424,0.2973,0.0000,0.0000,0.0362,0.0382,0.4802,19.9954
0.4100,0.6481,2.0409,0.0000,0.0395,0.2859,0.0000,0.0000,0.0373,0.0418,0.3643,19.9954
0.4200,0.6521,2.0436,0.0000,0.0368,0.2677,0.0000,0.0000,0.0382,0.0446,0.2736,19.9953
0.4300,0.6558,2.0455,0.0000,0.0343,0.2515,0.0000,0.0000,0.0388,0.0465,0.1895,19.9953
0.4400,0.6593,2.0468,0.0000,0.0320,0.2353,0.0000,0.0000,0.0393,0.0477,0.1234,19.9953
0.4500,0.6626,2.0474,0.0000,0.0298,0.2195,0.0000,0.0000,0.0396,0.0483,0.0623,19.9953
0.4600,0.6658,2.0475,0.0000,0.0277,0.2067,0.0000,0.0000,0.0397,0.0485,0.0144,19.9953
0.4700,0.6688,2.0472,0.0000,0.0258,0.1932,0.0000,0.0000,0.0398,0.0482,0.0270,19.9953
0.4800,0.6717,2.0467,0.0000,0.0239,0.1818,0.0000,0.0000,0.0397,0.0476,0.0573,19.9953
0.4900,0.6744,2.0458,0.0000,0.0222,0.1704,0.0000,0.0000,0.0396,0.0467,0.0914,19.9953
0.5000,0.6771,2.0447,0.0000,0.0207,0.1537,0.0000,0.0000,0.0394,0.0456,0.1078,19.9952
0.5100,0.6798,2.0434,0.0000,0.0192,0.1492,0.0000,0.0000,0.0392,0.0443,0.1293,19.9952
0.5200,0.6823,2.0420,0.0000,0.0178,0.1404,0.0000,0.0000,0.0389,0.0430,0.1370,19.9952
0.5300,0.6848,2.0405,0.0000,0.0165,0.1273,0.0000,0.0000,0.0386,0.0414,0.1529,19.9952
0.5400,0.6873,2.0389,0.0000,0.0154,0.1179,0.0000,0.0000,0.0383,0.0399,0.1561,19.9952
0.5500,0.6897,2.0373,0.0000,0.0142,0.1113,0.0000,0.0000,0.0380,0.0382,0.1660,19.9952
0.5600,0.6921,2.0356,0.0000,0.0135,0.3335,0.0000,0.0000,0.0376,0.0366,0.1610,19.9952
0.5700,0.6260,2.0334,0.0000,0.2686,26.5324,0.0000,0.0000,0.0373,0.0349,0.1707,19.9925
0.5800,0.5877,2.0309,0.0000,0.4184,14.9957,0.0000,0.0000,0.0369,0.0333,0.1630,19.9882
0.5900,0.5512,2.0281,0.0000,0.5607,14.2290,0.0000,0.0000,0.0365,0.0316,0.1645,19.9826
0.6000,0.4906,2.0250,0.0000,0.7922,23.1576,0.0000,0.0000,0.0362,0.0300,0.1578,19.9746
0.6100,0.4788,2.0217,0.0000,0.8401,4.7915,0.0000,0.0000,0.0358,0.0284,0.1594,19.9662
0.6200,0.4234,2.0180,0.0000,1.0504,21.0331,0.0000,0.0000,0.0355,0.0269,0.1562,19.9556
0.6300,0.4100,2.0143,0.0000,1.1028,5.2383,0.0000,0.0000,0.0352,0.0254,0.1459,19.9445
0.6400,0.3646,2.0103,0.0000,1.2746,17.1835,0.0000,0.0000,0.0349,0.0240,0.1438,19.9317
0.6500,0.3454,2.0063,0.0000,1.3470,7.2355,0.0000,0.0000,0.0346,0.0226,0.1368,19.9182
0.6600,0.3340,2.0022,0.0000,1.3902,4.3212,0.0000,0.0000,0.0343,0.0213,0.1318,19.9043
0.6700,0.2953,1.9978,0.0000,1.5351,14.4895,0.0000,0.0000,0.0340,0.0200,0.1262,19.8889
0.6800,0.2670,1.9933,0.0000,1.6402,10.5182,0.0000,0.0000,0.0337,0.0188,0.1217,19.8725
0.6900,0.2594,1.9888,0.0000,1.6673,2.7036,0.0000,0.0000,0.0334,0.0177,0.1164,19.8558
0.7000,0.2415,1.9842,0.0000,1.7326,6.5308,0.0000,0.0000,0.0332,0.0165,0.1111,19.8384
0.7100,0.2338,1.9797,0.0000,1.7598,2.7204,0.0000,0.0000,0.0330,0.0155,0.1047,19.8208
0.7200,0.2163,1.9750,0.0000,1.8231,6.3329,0.0000,0.0000,0.0327,0.0145,0.0975,19.8026
0.7300,0.2060,1.9704,0.0000,1.8591,3.6027,0.0000,0.0000,0.0325,0.0136,0.0960,19.7840
0.7400,0.1962,1.9657,0.0000,1.8932,3.4029,0.0000,0.0000,0.0323,0.0127,0.0860,19.7650
0.7500,0.1874,1.9610,0.0000,1.9231,2.9970,0.0000,0.0000,0.0322,0.0119,0.0835,19.7458
0.7600,0.1763,1.9563,0.0000,1.9613,3.8197,0.0000,0.0000,0.0320,0.0111,0.0774,19.7262
0.7700,0.1704,1.9516,0.0000,1.9800,1.8713,0.0000,0.0000,0.0318,0.0103,0.0759,19.7064
0.7800,0.1614,1.9469,0.0000,2.0103,3.0278,0.0000,0.0000,0.0317,0.0096,0.0702,19.6863
0.7900,0.1562,1.9422,0.0000,2.0261,1.5758,0.0000,0.0000,0.0315,0.0090,0.0655,19.6661
0.8000,0.1481,1.9375,0.0000,2.0522,2.6157,0.0000,0.0000,0.0314,0.0084,0.0606,19.6456
0.8100,0.1440,1.9328,0.0000,2.0637,1.1434,0.0000,0.0000,0.0312,0.0078,0.0598,19.6249
0.8200,0.1370,1.9281,0.0000,2.0856,2.1899,0.0000,0.0000,0.0311,0.0072,0.0541,19.6041
0.8300,0.1337,1.9234,0.0000,2.0937,0.8098,0.0000,0.0000,0.0310,0.0067,0.0515,19.5832
0.8400,0.1276,1.9187,0.0000,2.1121,1.8470,0.0000,0.0000,0.0309,0.0063,0.0442,19.5620
0.8500,0.1250,1.9140,0.0000,2.1173,0.5155,0.0000,0.0000,0.0308,0.0058,0.0449,19.5409
0.8600,0.1196,1.9093,0.0000,2.1328,1.5512,0.0000,0.0000,0.0307,0.0054,0.0414,19.5196
0.8700,0.1176,1.9047,0.0000,2.1355,0.2668,0.0000,0.0000,0.0306,0.0050,0.0392,19.4982
0.8800,0.1129,1.9000,0.0000,2.1484,1.2981,0.0000,0.0000,0.0306,0.0047,0.0348,19.4768
0.8900,0.1114,1.8954,0.0000,2.1490,0.0560,0.0000,0.0000,0.0305,0.0043,0.0333,19.4553
0.9000,0.1072,1.8908,0.0000,2.1598,1.0858,0.0000,0.0000,0.0304,0.0040,0.0316,19.4337
0.9100,0.1062,1.8862,0.0000,2.1585,0.1311,0.0000,0.0000,0.0304,0.0037,0.0289,19.4121
0.9200,0.1024,1.8816,0.0000,2.1676,0.9028,0.0000,0.0000,0.0303,0.0035,0.0269,19.3905
0.9300,0.1018,1.8770,0.0000,2.1647,0.2866,0.0000,0.0000,0.0303,0.0032,0.0278,19.3689
0.9400,0.0984,1.8724,0.0000,2.1722,0.7498,0.0000,0.0000,0.0302,0.0030,0.0216,19.3471
0.9500,0.0982,1.8679,0.0000,2.1680,0.4194,0.0000,0.0000,0.0302,0.0028,0.0190,19.3255
0.9600,0.0951,1.8633,0.0000,2.1742,0.6172,0.0000,0.0000,0.0301,0.0025,0.0243,19.3037
0.9700,0.0951,1.8588,0.0000,2.1688,0.5361,0.0000,0.0000,0.0301,0.0024,0.0173,19.2821
0.9800,0.0923,1.8542,0.0000,2.1739,0.5063,0.0000,0.0000,0.0300,0.0022,0.0195,19.2603
0.9900,0.0926,1.8498,0.0000,2.1675,0.6331,0.0000,0.0000,0.0300,0.0020,0.0138,19.2387
1.0000,0.0900,1.8453,0.0000,2.1717,0.4115,0.0000,0.0000,0.0300,0.0019,0.0183,19.2170
1.0100,0.0904,1.8408,0.0000,2.1645,0.7165,0.0000,0.0000,0.0300,0.0017,0.0138,19.1953
1.0200,0.0881,1.8363,0.0000,2.1678,0.3311,0.0000,0.0000,0.0299,0.0016,0.0118,19.1737
1.0300,0.0887,1.8319,0.0000,2.1599,0.7884,0.0000,0.0000,0.0299,0.0015,0.0128,19.1521
1.0400,0.0866,1.8275,0.0000,2.1626,0.2632,0.0000,0.0000,0.0299,0.0014,0.0105,19.1305
1.0500,0.0873,1.8231,0.0000,2.1541,0.8477,0.0000,0.0000,0.0299,0.0013,0.0090,19.1089
1.0600,0.0853,1.8187,0.0000,2.1561,0.2063,0.0000,0.0000,0.0299,0.0012,0.0098,19.0874
1.0700,0.0862,1.8143,0.0000,2.1472,0.8968,0.0000,0.0000,0.0298,0.0011,0.0103,19.0659
1.0800,0.0843,1.8099,0.0000,2.1487,0.1569,0.0000,0.0000,0.0298,0.0010,0.0063,19.0444
1.0900,0.0853,1.8056,0.0000,2.1394,0.9391,0.0000,0.0000,0.0298,0.0009,0.0078,19.0231
1.1000,0.0835,1.8012,0.0000,2.1405,0.1164,0.0000,0.0000,0.0298,0.0008,0.0106,19.0017
1.1100,0.0846,1.7968,0.0000,2.1308,0.9750,0.0000,0.0000,0.0298,0.0008,0.0060,18.9804
1.1200,0.0827,1.7918,0.0000,2.1316,0.0832,0.0000,0.0000,0.0296,0.0000,0.0775,18.9590
1.1300,0.0839,1.7876,0.0000,2.1215,1.0059,0.0000,0.0000,0.0296,0.0000,0.0000,18.9378
1.1400,0.0823,1.7833,0.0000,2.1221,0.0551,0.0000,0.0000,0.0296,0.0000,0.0000,18.9166
1.1500,0.0836,1.7791,0.0000,2.1118,1.0314,0.0000,0.0000,0.0296,0.0000,0.0000,18.8955
1.1600,0.0820,1.7749,0.0000,2.1121,0.0331,0.0000,0.0000,0.0296,0.0000,0.0000,18.8744
1.1700,0.0833,1.7707,0.0000,2.1016,1.0518,0.0000,0.0000,0.0296,0.0000,0.0000,18.8534
1.1800,0.0818,1.7665,0.0000,2.1017,0.0144,0.0000,0.0000,0.0296,0.0000,0.0000,18.8324
1.1900,0.0832,1.7623,0.0000,2.0911,1.0681,0.0000,0.0000,0.0296,0.0000,0.0000,18.8115
1.2000,0.0817,1.7581,0.0000,2.0910,0.0043,0.0000,0.0000,0.0296,0.0000,0.0000,18.7906
1.2100,0.0831,1.7540,0.0000,2.0802,1.0789,0.0000,0.0000,0.0296,0.0000,0.0000,18.7698
1.2200,0.0817,1.7498,0.0000,2.0801,0.0175,0.0000,0.0000,0.0296,0.0000,0.0000,18.7490
1.2300,0.0831,1.7457,0.0000,2.0692,1.0884,0.0000,0.0000,0.0296,0.0000,0.0000,18.7283
1.2400,0.0817,1.7415,0.0000,2.0689,0.0270,0.0000,0.0000,0.0296,0.0000,0.0000,18.7076
1.2500,0.0832,1.7374,0.0000,2.0579,1.0989,0.0000,0.0000,0.0296,0.0000,0.0000,18.6870
1.2600,0.0818,1.7333,0.0000,2.0576,0.0315,0.0000,0.0000,0.0296,0.0000,0.0000,18.6665
1.2700,0.0832,1.7292,0.0000,2.0466,1.1025,0.0000,0.0000,0.0296,0.0000,0.0000,18.6460
1.2800,0.0819,1.7251,0.0000,2.0462,0.0405,0.0000,0.0000,0.0296,0.0000,0.0000,18.6255
1.2900,0.0834,1.7210,0.0000,2.0351,1.1067,0.0000,0.0000,0.0296,0.0000,0.0000,18.6052
1.3000,0.0821,1.7170,0.0000,2.0346,0.0468,0.0000,0.0000,0.0296,0.0000,0.0000,18.5848
1.3100,0.0835,1.7129,0.0000,2.0236,1.1056,0.0000,0.0000,0.0296,0.0000,0.0000,18.5646
1.3200,0.0822,1.7089,0.0000,2.0231,0.0477,0.0000,0.0000,0.0296,0.0000,0.0000,18.5444
1.3300,0.0837,1.7049,0.0000,2.0120,1.1091,0.0000,0.0000,0.0296,0.0000,0.0000,18.5243
1.3400,0.0824,1.7008,0.0000,2.0115,0.0501,0.0000,0.0000,0.0296,0.0000,0.0000,18.5042
1.3500,0.0839,1.6968,0.0000,2.0004,1.1074,0.0000,0.0000,0.0296,0.0000,0.0000,18.4842
1.3600,0.0826,1.6928,0.0000,1.9999,0.0518,0.0000,0.0000,0.0296,0.0000,0.0000,18.4642
1.3700,0.0842,1.6889,0.0000,1.9888,1.1090,0.0000,0.0000,0.0296,0.0000,0.0000,18.4443
1.3800,0.0829,1.6849,0.0000,1.9883,0.0511,0.0000,0.0000,0.0296,0.0000,0.0000,18.4244
1.3900,0.0844,1.6809,0.0000,1.9773,1.1047,0.0000,0.0000,0.0296,0.0000,0.0000,18.4046
1.4000,0.0831,1.6770,0.0000,1.9768,0.0502,0.0000,0.0000,0.0296,0.0000,0.0000,18.3849
1.4100,0.0846,1.6730,0.0000,1.9657,1.1033,0.0000,0.0000,0.0296,0.0000,0.0000,18.3652
1.4200,0.0834,1.6691,0.0000,1.9652,0.0514,0.0000,0.0000,0.0296,0.0000,0.0000,18.3456
1.4300,0.0849,1.6652,0.0000,1.9543,1.0963,0.0000,0.0000,0.0296,0.0000,0.0000,18.3260
1.4400,0.0836,1.6613,0.0000,1.9538,0.0477,0.0000,0.0000,0.0296,0.0000,0.0000,18.3065
1.4500,0.0851,1.6574,0.0000,1.9429,1.0922,0.0000,0.0000,0.0296,0.0000,0.0000,18.2871
1.4600,0.0838,1.6535,0.0000,1.9424,0.0464,0.0000,0.0000,0.0296,0.0000,0.0000,18.2676
1.4700,0.0854,1.6497,0.0000,1.9315,1.0920,0.0000,0.0000,0.0297,0.0000,0.0000,18.2483
1.4800,0.0841,1.6458,0.0000,1.9310,0.0452,0.0000,0.0000,0.0297,0.0000,0.0000,18.2290
1.4900,0.0856,1.6420,0.0000,1.9202,1.0855,0.0000,0.0000,0.0297,0.0000,0.0000,18.2098
1.5000,0.0843,1.6381,0.0000,1.9197,0.0434,0.0000,0.0000,0.0297,0.0000,0.0000,18.1906
1.5100,0.0859,1.6343,0.0000,1.9089,1.0823,0.0000,0.0000,0.0297,0.0000,0.0000,18.1715
1.5200,0.0846,1.6305,0.0000,1.9085,0.0403,0.0000,0.0000,0.0297,0.0000,0.0000,18.1524
1.5300,0.0861,1.6267,0.0000,1.8978,1.0738,0.0000,0.0000,0.0297,0.0000,0.0000,18.1335
1.5400,0.0848,1.6229,0.0000,1.8974,0.0362,0.0000,0.0000,0.0297,0.0000,0.0000,18.1145
1.5500,0.0863,1.6191,0.0000,1.8867,1.0709,0.0000,0.0000,0.0297,0.0000,0.0000,18.0956
1.5600,0.0851,1.6153,0.0000,1.8863,0.0359,0.0000,0.0000,0.0297,0.0000,0.0000,18.0767
1.5700,0.0866,1.6116,0.0000,1.8757,1.0643,0.0000,0.0000,0.0297,0.0000,0.0000,18.0580
1.5800,0.0853,1.6078,0.0000,1.8754,0.0309,0.0000,0.0000,0.0297,0.0000,0.0000,18.0392
1.5900,0.0868,1.6041,0.0000,1.8648,1.0613,0.0000,0.0000,0.0297,0.0000,0.0000,18.0206
1.6000,0.0856,1.6004,0.0000,1.8645,0.0263,0.0000,0.0000,0.0297,0.0000,0.0000,18.0020
1.6100,0.0870,1.5967,0.0000,1.8540,1.0549,0.0000,0.0000,0.0297,0.0000,0.0000,17.9834
1.6200,0.0858,1.5930,0.0000,1.8537,0.0245,0.0000,0.0000,0.0297,0.0000,0.0000,17.9649
1.6300,0.0873,1.5893,0.0000,1.8433,1.0461,0.0000,0.0000,0.0297,0.0000,0.0000,17.9465
1.6400,0.0860,1.5856,0.0000,1.8430,0.0228,0.0000,0.0000,0.0297,0.0000,0.0000,17.9280
1.6500,0.0875,1.5819,0.0000,1.8326,1.0450,0.0000,0.0000,0.0297,0.0000,0.0000,17.9097
1.6600,0.0862,1.5783,0.0000,1.8324,0.0184,0.0000,0.0000,0.0297,0.0000,0.0000,17.8914
1.6700,0.0877,1.5746,0.0000,1.8220,1.0389,0.0000,0.0000,0.0297,0.0000,0.0000,17.8732
1.6800,0.0864,1.5710,0.0000,1.8219,0.0133,0.0000,0.0000,0.0297,0.0000,0.0000,17.8549
1.6900,0.0879,1.5674,0.0000,1.8116,1.0316,0.0000,0.0000,0.0297,0.0000,0.0000,17.8368
1.7000,0.0866,1.5637,0.0000,1.8115,0.0092,0.0000,0.0000,0.0297,0.0000,0.0000,17.8187
1.7100,0.0881,1.5601,0.0000,1.8012,1.0269,0.0000,0.0000,0.0297,0.0000,0.0000,17.8007
1.7200,0.0869,1.5565,0.0000,1.8011,0.0094,0.0000,0.0000,0.0297,0.0000,0.0000,17.7827
1.7300,0.0883,1.5530,0.0000,1.7909,1.0210,0.0000,0.0000,0.0297,0.0000,0.0000,17.7648
1.7400,0.0870,1.5494,0.0000,1.7909,0.0012,0.0000,0.0000,0.0297,0.0000,0.0000,17.7469
1.7500,0.0885,1.5458,0.0000,1.7807,1.0147,0.0000,0.0000,0.0297,0.0000,0.0000,17.7291
1.7600,0.0872,1.5423,0.0000,1.7807,0.0049,0.0000,0.0000,0.0297,0.0000,0.0000,17.7113
1.7700,0.0887,1.5387,0.0000,1.7707,1.0059,0.0000,0.0000,0.0297,0.0000,0.0000,17.6936
1.7800,0.0874,1.5352,0.0000,1.7707,0.0008,0.0000,0.0000,0.0297,0.0000,0.0000,17.6759
1.7900,0.0888,1.5316,0.0000,1.7607,0.9998,0.0000,0.0000,0.0297,0.0000,0.0000,17.6582
1.8000,0.0876,1.5281,0.0000,1.7607,0.0047,0.0000,0.0000,0.0297,0.0000,0.0000,17.6406
1.8100,0.0890,1.5246,0.0000,1.7508,0.9948,0.0000,0.0000,0.0297,0.0000,0.0000,17.6231
1.8200,0.0878,1.5211,0.0000,1.7508,0.0046,0.0000,0.0000,0.0297,0.0000,0.0000,17.6056
1.8300,0.0892,1.5176,0.0000,1.7409,0.9860,0.0000,0.0000,0.0297,0.0000,0.0000,17.5882
1.8400,0.0879,1.5142,0.0000,1.7410,0.0087,0.0000,0.0000,0.0297,0.0000,0.0000,17.5708
1.8500,0.0893,1.5107,0.0000,1.7312,0.9810,0.0000,0.0000,0.0297,0.0000,0.0000,17.5535
1.8600,0.0881,1.5072,0.0000,1.7313,0.0107,0.0000,0.0000,0.0297,0.0000,0.0000,17.5362
1.8700,0.0894,1.5038,0.0000,1.7216,0.9746,0.0000,0.0000,0.0297,0.0000,0.0000,17.5189
1.8800,0.0882,1.5003,0.0000,1.7217,0.0126,0.0000,0.0000,0.0297,0.0000,0.0000,17.5017
1.8900,0.0896,1.4969,0.0000,1.7120,0.9678,0.0000,0.0000,0.0297,0.0000,0.0000,17.4846
1.9000,0.0883,1.4935,0.0000,1.7122,0.0169,0.0000,0.0000,0.0297,0.0000,0.0000,17.4675
1.9100,0.0897,1.4901,0.0000,1.7026,0.9625,0.0000,0.0000,0.0297,0.0000,0.0000,17.4505
1.9200,0.0885,1.4867,0.0000,1.7027,0.0172,0.0000,0.0000,0.0297,0.0000,0.0000,17.4334
1.9300,0.0898,1.4833,0.0000,1.6932,0.9555,0.0000,0.0000,0.0297,0.0000,0.0000,17.4165
1.9400,0.0886,1.4799,0.0000,1.6934,0.0188,0.0000,0.0000,0.0297,0.0000,0.0000,17.3996
1.9500,0.0900,1.4765,0.0000,1.6839,0.9468,0.0000,0.0000,0.0297,0.0000,0.0000,17.3827
1.9600,0.0887,1.4732,0.0000,1.6842,0.0260,0.0000,0.0000,0.0297,0.0000,0.0000,17.3659
1.9700,0.0901,1.4698,0.0000,1.6748,0.9411,0.0000,0.0000,0.0297,0.0000,0.0000,17.3491
1.9800,0.0888,1.4665,0.0000,1.6750,0.0228,0.0000,0.0000,0.0297,0.0000,0.0000,17.3324
1.9900,0.0902,1.4631,0.0000,1.6657,0.9320,0.0000,0.0000,0.0297,0.0000,0.0000,17.3157
2.0000,0.0889,1.4598,0.0000,1.6659,0.0260,0.0000,0.0000,0.0297,0.0000,0.0000,17.2991
2.0100,0.0903,1.4565,0.0000,1.6567,0.9277,0.0000,0.0000,0.0297,0.0000,0.0000,17.2825
2.0200,0.0890,1.4532,0.0000,1.6569,0.0249,0.0000,0.0000,0.0297,0.0000,0.0000,17.2660
2.0300,0.0903,1.4499,0.0000,1.6477,0.9184,0.0000,0.0000,0.0297,0.0000,0.0000,17.2495
2.0400,0.0898,1.4466,0.0000,1.6456,0.2097,0.0000,0.0000,0.0297,0.0000,0.0000,17.2330
2.0500,0.0909,1.4433,0.0000,1.6372,0.8448,0.0000,0.0000,0.0297,0.0000,0.0000,17.2166
2.0600,0.0895,1.4401,0.0000,1.6382,0.1047,0.0000,0.0000,0.0297,0.0000,0.0000,17.2003
2.0700,0.0907,1.4368,0.0000,1.6293,0.8938,0.0000,0.0000,0.0297,0.0000,0.0000,17.1840
2.0800,0.0901,1.4335,0.0000,1.6273,0.1980,0.0000,0.0000,0.0297,0.0000,0.0000,17.1677
2.0900,0.0912,1.4303,0.0000,1.6190,0.8257,0.0000,0.0000,0.0297,0.0000,0.0000,17.1515
2.1000,0.0898,1.4271,0.0000,1.6202,0.1155,0.0000,0.0000,0.0297,0.0000,0.0000,17.1353
2.1100,0.0910,1.4238,0.0000,1.6115,0.8717,0.0000,0.0000,0.0297,0.0000,0.0000,17.1192
2.1200,0.0904,1.4206,0.0000,1.6095,0.2007,0.0000,0.0000,0.0297,0.0000,0.0000,17.1031
2.1300,0.0915,1.4174,0.0000,1.6013,0.8128,0.0000,0.0000,0.0297,0.0000,0.0000,17.0871
2.1400,0.0907,1.4142,0.0000,1.6001,0.1228,0.0000,0.0000,0.0297,0.0000,0.0000,17.0711
2.1500,0.0918,1.4110,0.0000,1.5921,0.7986,0.0000,0.0000,0.0297,0.0000,0.0000,17.0552
2.1600,0.0910,1.4079,0.0000,1.5911,0.1082,0.0000,0.0000,0.0297,0.0000,0.0000,17.0393
2.1700,0.0920,1.4047,0.0000,1.5832,0.7870,0.0000,0.0000,0.0297,0.0000,0.0000,17.0234
2.1800,0.0912,1.4015,0.0000,1.5822,0.1011,0.0000,0.0000,0.0297,0.0000,0.0000,17.0076
2.1900,0.0922,1.3984,0.0000,1.5744,0.7764,0.0000,0.0000,0.0297,0.0000,0.0000,16.9919
2.2000,0.0914,1.3952,0.0000,1.5733,0.1056,0.0000,0.0000,0.0297,0.0000,0.0000,16.9761
2.2100,0.0923,1.3921,0.0000,1.5657,0.7663,0.0000,0.0000,0.0297,0.0000,0.0000,16.9605
2.2200,0.0915,1.3890,0.0000,1.5647,0.1014,0.0000,0.0000,0.0297,0.0000,0.0000,16.9448
2.2300,0.0925,1.3859,0.0000,1.5571,0.7586,0.0000,0.0000,0.0297,0.0000,0.0000,16.9293
2.2400,0.0917,1.3827,0.0000,1.5561,0.0964,0.0000,0.0000,0.0297,0.0000,0.0000,16.9137
2.2500,0.0927,1.3796,0.0000,1.5486,0.7504,0.0000,0.0000,0.0297,0.0000,0.0000,16.8982
2.2600,0.0919,1.3765,0.0000,1.5477,0.0965,0.0000,0.0000,0.0297,0.0000,0.0000,16.8827
2.2700,0.0928,1.3735,0.0000,1.5403,0.7401,0.0000,0.0000,0.0297,0.0000,0.0000,16.8673
2.2800,0.0920,1.3704,0.0000,1.5393,0.0943,0.0000,0.0000,0.0297,0.0000,0.0000,16.8519
2.2900,0.0929,1.3673,0.0000,1.5320,0.7332,0.0000,0.0000,0.0297,0.0000,0.0000,16.8366
2.3000,0.0921,1.3643,0.0000,1.5310,0.0964,0.0000,0.0000,0.0297,0.0000,0.0000,16.8213
