time_s,ego_throttle,ego_setpoint_speed,ego_brake,ego_speed,ego_accel_abs,lead_throttle,lead_setpoint_speed,lead_brake,lead_speed,lead_accel_abs,lead_dist
7.5500,1.0000,15.5941,0.0000,12.0352,6.5723,1.0000,33.0000,0.0000,15.5941,6.3567,26.9029
7.5600,1.0000,15.6576,0.0000,12.1008,6.5638,1.0000,33.0000,0.0000,15.6576,6.3535,26.9384
7.5700,1.0000,15.7211,0.0000,12.1664,6.5552,1.0000,33.0000,0.0000,15.7211,6.3511,26.9739
7.5800,1.0000,15.7846,0.0000,12.2319,6.5470,1.0000,33.0000,0.0000,15.7846,6.3481,27.0094
7.5900,1.0000,15.8481,0.0000,12.2973,6.5396,1.0000,33.0000,0.0000,15.8481,6.3452,27.0449
7.6000,1.0000,15.9115,0.0000,12.3626,6.5320,1.0000,33.0000,0.0000,15.9115,6.3427,27.0803
7.6100,1.0000,15.9749,0.0000,12.4278,6.5252,1.0000,33.0000,0.0000,15.9749,6.3398,27.1157
7.6200,1.0000,16.0383,0.0000,12.4930,6.5171,1.0000,33.0000,0.0000,16.0383,6.3367,27.1512
7.6300,1.0000,16.1016,0.0000,12.5581,6.5156,1.0000,33.0000,0.0000,16.1016,6.3345,27.1866
7.6400,1.0000,16.1649,0.0000,12.6232,6.5089,1.0000,33.0000,0.0000,16.1649,6.3313,27.2220
7.6500,1.0000,16.2282,0.0000,12.6882,6.5006,1.0000,33.0000,0.0000,16.2282,6.3288,27.2573
7.6600,1.0000,16.2915,0.0000,12.7531,6.4946,1.0000,33.0000,0.0000,16.2915,6.3263,27.2927
7.6700,1.0000,16.3547,0.0000,12.8180,6.4880,1.0000,33.0000,0.0000,16.3547,6.3231,27.3281
7.6800,1.0000,16.4179,0.0000,12.8828,6.4824,1.0000,33.0000,0.0000,16.4179,6.3204,27.3634
7.6900,1.0000,16.4811,0.0000,12.9476,6.4763,1.0000,33.0000,0.0000,16.4811,6.3179,27.3987
7.7000,1.0000,16.5442,0.0000,13.0123,6.4712,1.0000,33.0000,0.0000,16.5442,6.3153,27.4340
7.7100,1.0000,16.6074,0.0000,13.0769,6.4657,1.0000,33.0000,0.0000,16.6074,6.3126,27.4693
7.7200,1.0000,16.6705,0.0000,13.1415,6.4609,1.0000,33.0000,0.0000,16.6705,6.3095,27.5046
7.7300,1.0000,16.7335,0.0000,13.2061,6.4558,1.0000,33.0000,0.0000,16.7335,6.3071,27.5399
7.7400,1.0000,16.7966,0.0000,13.2706,6.4513,1.0000,33.0000,0.0000,16.7966,6.3044,27.5751
7.7500,1.0000,16.8596,0.0000,13.3351,6.4465,1.0000,33.0000,0.0000,16.8596,6.3015,27.6104
7.7600,1.0000,16.9226,0.0000,13.3995,6.4421,1.0000,33.0000,0.0000,16.9226,6.2989,27.6456
7.7700,1.0000,16.9855,0.0000,13.4639,6.4381,1.0000,33.0000,0.0000,16.9855,6.2964,27.6808
7.7800,1.0000,17.0485,0.0000,13.5282,6.4337,1.0000,33.0000,0.0000,17.0485,6.2937,27.7160
7.7900,1.0000,17.1114,0.0000,13.5925,6.4295,1.0000,33.0000,0.0000,17.1114,6.2909,27.7512
7.8000,1.0000,17.1743,0.0000,13.6568,6.4256,1.0000,33.0000,0.0000,17.1743,6.2886,27.7864
7.8100,1.0000,17.2371,0.0000,13.7210,6.4219,1.0000,33.0000,0.0000,17.2371,6.2853,27.8215
7.8200,1.0000,17.3000,0.0000,13.7852,6.4180,1.0000,33.0000,0.0000,17.3000,6.2830,27.8567
7.8300,1.0000,17.3628,0.0000,13.8493,6.4144,1.0000,33.0000,0.0000,17.3628,6.2800,27.8918
7.8400,1.0000,17.4255,0.0000,13.9134,6.4108,1.0000,33.0000,0.0000,17.4255,6.2779,27.9269
7.8500,1.0000,17.4883,0.0000,13.9775,6.4072,1.0000,33.0000,0.0000,17.4883,6.2748,27.9620
7.8600,1.0000,17.5510,0.0000,14.0415,6.4038,1.0000,33.0000,0.0000,17.5510,6.2724,27.9971
7.8700,1.0000,17.6137,0.0000,14.1055,6.4002,1.0000,33.0000,0.0000,17.6137,6.2695,28.0322
7.8800,1.0000,17.6764,0.0000,14.1695,6.3970,1.0000,33.0000,0.0000,17.6764,6.2672,28.0673
7.8900,1.0000,17.7390,0.0000,14.2334,6.3934,1.0000,33.0000,0.0000,17.7390,6.2640,28.1023
7.9000,1.0000,17.8016,0.0000,14.2973,6.3903,1.0000,33.0000,0.0000,17.8016,6.2617,28.1374
7.9100,1.0000,17.8642,0.0000,14.3612,6.3871,1.0000,33.0000,0.0000,17.8642,6.2590,28.1724
7.9200,1.0000,17.9268,0.0000,14.4250,6.3839,1.0000,33.0000,0.0000,17.9268,6.2563,28.2074
7.9300,1.0000,17.9893,0.0000,14.4888,6.3806,1.0000,33.0000,0.0000,17.9893,6.2535,28.2424
7.9400,1.0000,18.0518,0.0000,14.5526,6.3740,1.0000,33.0000,0.0000,18.0518,6.2512,28.2774
7.9500,1.0000,18.1143,0.0000,14.6163,6.3748,1.0000,33.0000,0.0000,18.1143,6.2483,28.3124
7.9600,1.0000,18.1768,0.0000,14.6800,6.3674,1.0000,33.0000,0.0000,18.1768,6.2458,28.3474
7.9700,1.0000,18.2392,0.0000,14.7436,6.3620,1.0000,33.0000,0.0000,18.2392,6.2428,28.3823
7.9800,1.0000,18.3016,0.0000,14.8072,6.3620,1.0000,33.0000,0.0000,18.3016,6.2405,28.4172
7.9900,1.0000,18.3640,0.0000,14.8708,6.3661,1.0000,33.0000,0.0000,18.3640,6.2376,28.4522
8.0000,1.0000,18.4263,0.0000,14.9345,6.3787,1.0000,33.0000,0.0000,18.4263,6.2354,28.4871
8.0100,1.0000,18.4887,0.0000,14.9981,6.3787,1.0000,33.0000,0.0000,18.4887,6.2323,28.5220
8.0200,1.0000,18.5510,0.0000,15.0618,6.3736,1.0000,33.0000,0.0000,18.5510,6.2300,28.5569
8.0300,1.0000,18.6132,0.0000,15.1254,6.3703,1.0000,33.0000,0.0000,18.6132,6.2270,28.5918
8.0400,1.0000,18.6755,0.0000,15.1891,6.3667,1.0000,33.0000,0.0000,18.6755,6.2247,28.6267
8.0500,1.0000,18.7377,0.0000,15.2527,6.3635,1.0000,33.0000,0.0000,18.7377,6.2218,28.6616
8.0600,1.0000,18.7999,0.0000,15.3163,6.3601,1.0000,33.0000,0.0000,18.7999,6.2193,28.6965
8.0700,1.0000,18.8621,0.0000,15.3798,6.3572,1.0000,33.0000,0.0000,18.8621,6.2165,28.7314
8.0800,1.0000,18.9242,0.0000,15.4434,6.3540,1.0000,33.0000,0.0000,18.9242,6.2140,28.7662
8.0900,1.0000,18.9863,0.0000,15.5069,6.3512,1.0000,33.0000,0.0000,18.9863,6.2113,28.8011
8.1000,1.0000,19.0484,0.0000,15.5703,6.3479,1.0000,33.0000,0.0000,19.0484,6.2088,28.8359
8.1100,1.0000,19.1105,0.0000,15.6338,6.3450,1.0000,33.0000,0.0000,19.1105,6.2060,28.8707
8.1200,1.0000,19.1725,0.0000,15.6972,6.3420,1.0000,33.0000,0.0000,19.1725,6.2035,28.9055
8.1300,1.0000,19.2345,0.0000,15.7606,6.3388,1.0000,33.0000,0.0000,19.2345,6.2006,28.9403
8.1400,1.0000,19.2965,0.0000,15.8239,6.3364,1.0000,33.0000,0.0000,19.2965,6.1983,28.9751
8.1500,1.0000,19.3584,0.0000,15.8873,6.3410,1.0000,33.0000,0.0000,19.3584,6.1955,29.0099
8.1600,1.0000,19.4204,0.0000,15.9507,6.3355,1.0000,33.0000,0.0000,19.4204,6.1926,29.0447
8.1700,1.0000,19.4823,0.0000,16.0140,6.3335,1.0000,33.0000,0.0000,19.4823,6.1903,29.0794
8.1800,1.0000,19.5441,0.0000,16.0775,6.3444,1.0000,33.0000,0.0000,19.5441,6.1877,29.1142
8.1900,1.0000,19.6060,0.0000,16.1406,6.3317,1.0000,33.0000,0.0000,19.6060,6.1848,29.1489
8.2000,1.0000,19.6678,0.0000,16.2038,6.3412,1.0000,33.0000,0.0000,19.6678,6.1823,29.1836
8.2100,1.0000,19.7296,0.0000,16.2670,6.3376,1.0000,33.0000,0.0000,19.7296,6.1798,29.2183
8.2200,1.0000,19.7914,0.0000,16.3302,6.3313,1.0000,33.0000,0.0000,19.7914,6.1772,29.2530
8.2300,1.0000,19.8531,0.0000,16.3934,6.3270,1.0000,33.0000,0.0000,19.8531,6.1747,29.2876
8.2400,1.0000,19.9148,0.0000,16.4566,6.3231,1.0000,33.0000,0.0000,19.9148,6.1718,29.3223
8.2500,1.0000,19.9765,0.0000,16.5197,6.3197,1.0000,33.0000,0.0000,19.9765,6.1692,29.3569
8.2600,1.0000,20.0382,0.0000,16.5829,6.3166,1.0000,33.0000,0.0000,20.0382,6.1667,29.3915
8.2700,1.0000,20.0998,0.0000,16.6460,6.3137,1.0000,33.0000,0.0000,20.0998,6.1640,29.4261
8.2800,1.0000,20.1615,0.0000,16.7091,6.3108,1.0000,33.0000,0.0000,20.1615,6.1613,29.4606
8.2900,1.0000,20.2230,0.0000,16.7722,6.3080,1.0000,33.0000,0.0000,20.2230,6.1589,29.4952
8.3000,1.0000,20.2846,0.0000,16.8352,6.3054,1.0000,33.0000,0.0000,20.2846,6.1560,29.5297
8.3100,1.0000,20.3461,0.0000,16.8983,6.3025,1.0000,33.0000,0.0000,20.3461,6.1535,29.5642
8.3200,1.0000,20.4077,0.0000,16.9612,6.2993,1.0000,33.0000,0.0000,20.4077,6.1509,29.5987
8.3300,1.0000,20.4691,0.0000,17.0242,6.2943,1.0000,33.0000,0.0000,20.4691,6.1482,29.6332
8.3400,1.0000,20.5306,0.0000,17.0871,6.2938,0.9999,33.0000,0.0000,20.5306,6.1457,29.6677
8.3500,1.0000,20.5920,0.0000,17.1500,6.2910,0.9998,33.0000,0.0000,20.5920,6.1428,29.7021
8.3600,1.0000,20.6534,0.0000,17.2129,6.2885,0.9996,33.0000,0.0000,20.6534,6.1406,29.7366
8.3700,1.0000,20.7148,0.0000,17.2757,6.2851,0.9994,33.0000,0.0000,20.7148,6.1373,29.7710
8.3800,1.0000,20.7761,0.0000,17.3385,6.2816,0.9990,33.0000,0.0000,20.7761,6.1346,29.8054
8.3900,1.0000,20.8375,0.0000,17.4013,6.2803,0.9986,33.0000,0.0000,20.8375,6.1316,29.8397
8.4000,1.0000,20.8987,0.0000,17.4641,6.2780,0.9981,33.0000,0.0000,20.8987,6.1280,29.8741
8.4100,1.0000,20.9600,0.0000,17.5268,6.2755,0.9976,33.0000,0.0000,20.9600,6.1243,29.9084
8.4200,1.0000,21.0212,0.0000,17.5896,6.2732,0.9970,33.0000,0.0000,21.0212,6.1201,29.9427
8.4300,1.0000,21.0823,0.0000,17.6523,6.2707,0.9963,33.0000,0.0000,21.0823,6.1156,29.9770
8.4400,1.0000,21.1434,0.0000,17.7149,6.2683,0.9955,33.0000,0.0000,21.1434,6.1106,30.0113
8.4500,1.0000,21.2045,0.0000,17.7776,6.2659,0.9947,33.0000,0.0000,21.2045,6.1053,30.0456
8.4600,1.0000,21.2655,0.0000,17.8402,6.2632,0.9939,33.0000,0.0000,21.2655,6.0992,30.0798
8.4700,1.0000,21.3264,0.0000,17.9028,6.2609,0.9929,33.0000,0.0000,21.3264,6.0925,30.1141
8.4800,1.0000,21.3873,0.0000,17.9654,6.2583,0.9920,33.0000,0.0000,21.3873,6.0854,30.1483
8.4900,1.0000,21.4480,0.0000,18.0280,6.2558,0.9909,33.0000,0.0000,21.4480,6.0778,30.1825
8.5000,1.0000,21.5087,0.0000,18.0905,6.2529,0.9898,33.0000,0.0000,21.5087,6.0694,30.2167
8.5100,1.0000,21.5693,0.0000,18.1530,6.2506,0.9887,33.0000,0.0000,21.5693,6.0603,30.2508
8.5200,1.0000,21.6299,0.0000,18.2155,6.2480,0.9874,33.0000,0.0000,21.6299,6.0509,30.2849
8.5300,1.0000,21.6903,0.0000,18.2779,6.2453,0.9862,33.0000,0.0000,21.6903,6.0402,30.3191
8.5400,1.0000,21.7506,0.0000,18.3404,6.2428,0.9849,33.0000,0.0000,21.7506,6.0294,30.3532
8.5500,1.0000,21.8107,0.0000,18.4028,6.2398,0.9835,33.0000,0.0000,21.8107,6.0179,30.3872
8.5600,1.0000,21.8708,0.0000,18.4651,6.2373,0.9821,33.0000,0.0000,21.8708,6.0051,30.4213
8.5700,1.0000,21.9307,0.0000,18.5275,6.2346,0.9807,33.0000,0.0000,21.9307,5.9922,30.4553
8.5800,1.0000,21.9905,0.0000,18.5898,6.2320,0.9792,33.0000,0.0000,21.9905,5.9786,30.4893
8.5900,1.0000,22.0501,0.0000,18.6521,6.2291,0.9777,33.0000,0.0000,22.0501,5.9639,30.5233
8.6000,1.0000,22.1096,0.0000,18.7144,6.2266,0.9762,33.0000,0.0000,22.1096,5.9485,30.5572
8.6100,1.0000,22.1689,0.0000,18.7766,6.2239,0.9746,33.0000,0.0000,22.1689,5.9327,30.5912
8.6200,1.0000,22.2281,0.0000,18.8388,6.2209,0.9730,33.0000,0.0000,22.2281,5.9157,30.6251
8.6300,1.0000,22.2871,0.0000,18.9010,6.2186,0.9713,33.0000,0.0000,22.2871,5.8989,30.6589
8.6400,1.0000,22.3459,0.0000,18.9632,6.2157,0.9697,33.0000,0.0000,22.3459,5.8800,30.6927
8.6500,1.0000,22.4045,0.0000,19.0253,6.2126,0.9680,33.0000,0.0000,22.4045,5.8617,30.7265
8.6600,1.0000,22.4629,0.0000,19.0874,6.2102,0.9662,33.0000,0.0000,22.4629,5.8421,30.7603
8.6700,1.0000,22.5211,0.0000,19.1494,6.2067,0.9645,33.0000,0.0000,22.5211,5.8218,30.7940
8.6800,1.0000,22.5792,0.0000,19.2115,6.2042,0.9627,33.0000,0.0000,22.5792,5.8010,30.8277
8.6900,1.0000,22.6369,0.0000,19.2735,6.2013,0.9610,33.0000,0.0000,22.6369,5.7795,30.8613
8.7000,1.0000,22.6945,0.0000,19.3355,6.1985,0.9592,33.0000,0.0000,22.6945,5.7577,30.8949
8.7100,1.0000,22.7519,0.0000,19.3974,6.1958,0.9574,33.0000,0.0000,22.7519,5.7347,30.9284
8.7200,1.0000,22.8090,0.0000,19.4594,6.1929,0.9555,33.0000,0.0000,22.8090,5.7114,30.9619
8.7300,1.0000,22.8659,0.0000,19.5213,6.1904,0.9537,33.0000,0.0000,22.8659,5.6872,30.9953
8.7400,1.0000,22.9225,0.0000,19.5832,6.1877,0.9519,33.0000,0.0000,22.9225,5.6631,31.0287
8.7500,1.0000,22.9789,0.0000,19.6450,6.1851,0.9500,33.0000,0.0000,22.9789,5.6378,31.0621
8.7600,1.0000,23.0350,0.0000,19.7068,6.1822,0.9482,33.0000,0.0000,23.0350,5.6136,31.0953
8.7700,1.0000,23.0909,0.0000,19.7686,6.1797,0.9463,33.0000,0.0000,23.0909,5.5872,31.1285
8.7800,1.0000,23.1465,0.0000,19.8304,6.1772,0.9445,33.0000,0.0000,23.1465,5.5618,31.1617
8.7900,1.0000,23.2018,0.0000,19.8921,6.1744,0.9426,33.0000,0.0000,23.2018,5.5349,31.1948
8.8000,1.0000,23.2569,0.0000,19.9539,6.1719,0.9408,33.0000,0.0000,23.2569,5.5075,31.2278
8.8100,1.0000,23.3117,0.0000,20.0156,6.1705,0.9389,33.0000,0.0000,23.3117,5.4793,31.2607
8.8200,1.0000,23.3662,0.0000,20.0772,6.1672,0.9371,33.0000,0.0000,23.3662,5.4510,31.2936
8.8300,1.0000,23.4204,0.0000,20.1389,6.1645,0.9353,33.0000,0.0000,23.4204,5.4225,31.3264
8.8400,1.0000,23.4743,0.0000,20.2005,6.1616,0.9334,33.0000,0.0000,23.4743,5.3929,31.3591
8.8500,1.0000,23.5280,0.0000,20.2621,6.1588,0.9316,33.0000,0.0000,23.5280,5.3635,31.3918
8.8600,1.0000,23.5813,0.0000,20.3236,6.1563,0.9298,33.0000,0.0000,23.5813,5.3336,31.4243
8.8700,1.0000,23.6344,0.0000,20.3852,6.1534,0.9280,33.0000,0.0000,23.6344,5.3032,31.4568
8.8800,1.0000,23.6871,0.0000,20.4467,6.1503,0.9262,33.0000,0.0000,23.6871,5.2727,31.4892
8.8900,1.0000,23.7395,0.0000,20.5081,6.1470,0.9244,33.0000,0.0000,23.7395,5.2421,31.5215
8.9000,1.0000,23.7916,0.0000,20.5696,6.1443,0.9227,33.0000,0.0000,23.7916,5.2099,31.5537
8.9100,1.0000,23.8434,0.0000,20.6310,6.1414,0.9209,33.0000,0.0000,23.8434,5.1790,31.5858
8.9200,1.0000,23.8949,0.0000,20.6924,6.1391,0.9192,33.0000,0.0000,23.8949,5.1480,31.6178
8.9300,1.0000,23.9460,0.0000,20.7537,6.1360,0.9175,33.0000,0.0000,23.9460,5.1163,31.6497
8.9400,1.0000,23.9969,0.0000,20.8151,6.1334,0.9158,33.0000,0.0000,23.9969,5.0848,31.6815
8.9500,1.0000,24.0474,0.0000,20.8764,6.1311,0.9141,33.0000,0.0000,24.0474,5.0529,31.7132
8.9600,1.0000,24.0976,0.0000,20.9377,6.1280,0.9125,33.0000,0.0000,24.0976,5.0210,31.7448
8.9700,1.0000,24.1475,0.0000,20.9989,6.1255,0.9108,33.0000,0.0000,24.1475,4.9889,31.7763
8.9800,1.0000,24.1971,0.0000,21.0602,6.1228,0.9092,33.0000,0.0000,24.1971,4.9567,31.8077
8.9900,1.0000,24.2463,0.0000,21.1214,6.1202,0.9076,33.0000,0.0000,24.2463,4.9250,31.8389
9.0000,1.0000,24.2952,0.0000,21.1825,6.1175,0.9061,33.0000,0.0000,24.2952,4.8928,31.8700
9.0100,1.0000,24.3438,0.0000,21.2437,6.1152,0.9045,33.0000,0.0000,24.3438,4.8603,31.9010
9.0200,1.0000,24.3921,0.0000,21.3048,6.1138,0.9030,33.0000,0.0000,24.3921,4.8285,31.9319
9.0300,1.0000,24.4401,0.0000,21.3659,6.1105,0.9015,33.0000,0.0000,24.4401,4.7961,31.9626
9.0400,1.0000,24.4877,0.0000,21.4270,6.1076,0.9000,33.0000,0.0000,24.4877,4.7642,31.9932
9.0500,1.0000,24.5350,0.0000,21.4881,6.1051,0.8985,33.0000,0.0000,24.5350,4.7320,32.0237
9.0600,1.0000,24.5820,0.0000,21.5491,6.1024,0.8971,33.0000,0.0000,24.5820,4.7003,32.0540
9.0700,1.0000,24.6287,0.0000,21.6101,6.0994,0.8957,33.0000,0.0000,24.6287,4.6685,32.0842
9.0800,1.0000,24.6751,0.0000,21.6710,6.0967,0.8943,33.0000,0.0000,24.6751,4.6368,32.1143
9.0900,0.9999,24.7211,0.0000,21.7320,6.0946,0.8929,33.0000,0.0000,24.7211,4.6051,32.1441
9.1000,0.9998,24.7669,0.0000,21.7929,6.0914,0.8916,33.0000,0.0000,24.7669,4.5738,32.1739
9.1100,0.9996,24.8123,0.0000,21.8538,6.0891,0.8903,33.0000,0.0000,24.8123,4.5426,32.2035
9.1200,0.9992,24.8574,0.0000,21.9146,6.0862,0.8890,33.0000,0.0000,24.8574,4.5111,32.2329
9.1300,0.9988,24.9022,0.0000,21.9755,6.0832,0.8877,33.0000,0.0000,24.9022,4.4806,32.2622
9.1400,0.9983,24.9467,0.0000,22.0363,6.0799,0.8865,33.0000,0.0000,24.9467,4.4497,32.2913
9.1500,0.9977,24.9909,0.0000,22.0970,6.0761,0.8852,33.0000,0.0000,24.9909,4.4195,32.3202
9.1600,0.9970,25.0348,0.0000,22.1578,6.0721,0.8840,33.0000,0.0000,25.0348,4.3888,32.3490
9.1700,0.9962,25.0784,0.0000,22.2184,6.0677,0.8829,33.0000,0.0000,25.0784,4.3591,32.3776
9.1800,0.9953,25.1218,0.0000,22.2791,6.0626,0.8817,33.0000,0.0000,25.1218,4.3494,32.4060
9.1900,0.9944,25.1648,0.0000,22.3396,6.0572,0.8805,33.0000,0.0000,25.1648,4.3438,32.4342
9.2000,0.9934,25.2077,0.0000,22.4001,6.0511,0.8794,33.0000,0.0000,25.2077,4.3096,32.4622
9.2100,0.9923,25.2502,0.0000,22.4606,6.0439,0.8782,33.0000,0.0000,25.2502,4.2751,32.4901
9.2200,0.9912,25.2925,0.0000,22.5209,6.0364,0.8771,33.0000,0.0000,25.2925,4.2421,32.5177
9.2300,0.9899,25.3345,0.0000,22.5812,6.0282,0.8760,33.0000,0.0000,25.3345,4.2100,32.5452
9.2400,0.9886,25.3763,0.0000,22.6414,6.0193,0.8749,33.0000,0.0000,25.3763,4.1807,32.5725
9.2500,0.9873,25.4177,0.0000,22.7015,6.0093,0.8739,33.0000,0.0000,25.4177,4.1510,32.5995
9.2600,0.9858,25.4589,0.0000,22.7615,5.9990,0.8728,33.0000,0.0000,25.4589,4.1218,32.6264
9.2700,0.9843,25.4998,0.0000,22.8214,5.9874,0.8718,33.0000,0.0000,25.4998,4.0932,32.6531
9.2800,0.9828,25.5405,0.0000,22.8811,5.9752,0.8708,33.0000,0.0000,25.5405,4.0653,32.6797
9.2900,0.9812,25.5808,0.0000,22.9408,5.9618,0.8698,33.0000,0.0000,25.5808,4.0373,32.7060
9.3000,0.9795,25.6209,0.0000,23.0002,5.9481,0.8689,33.0000,0.0000,25.6209,4.0276,32.7321
9.3100,0.9777,25.6607,0.0000,23.0596,5.9334,0.8679,33.0000,0.0000,25.6607,4.0065,32.7581
9.3200,0.9759,25.7003,0.0000,23.1187,5.9172,0.8670,33.0000,0.0000,25.7003,3.9731,32.7838
9.3300,0.9741,25.7395,0.0000,23.1777,5.9006,0.8661,33.0000,0.0000,25.7395,3.9414,32.8094
9.3400,0.9722,25.7786,0.0000,23.2366,5.8829,0.8652,33.0000,0.0000,25.7786,3.9118,32.8348
9.3500,0.9703,25.8173,0.0000,23.2952,5.8646,0.8643,33.0000,0.0000,25.8173,3.8831,32.8600
9.3600,0.9683,25.8559,0.0000,23.3537,5.8451,0.8635,33.0000,0.0000,25.8559,3.8559,32.8850
9.3700,0.9663,25.8941,0.0000,23.4119,5.8245,0.8626,33.0000,0.0000,25.8941,3.8299,32.9099
9.3800,0.9642,25.9322,0.0000,23.4699,5.8033,0.8618,33.0000,0.0000,25.9322,3.8046,32.9345
9.3900,0.9622,25.9700,0.0000,23.5278,5.7814,0.8610,33.0000,0.0000,25.9700,3.7807,32.9589
9.4000,0.9601,26.0075,0.0000,23.5853,5.7583,0.8602,33.0000,0.0000,26.0075,3.7563,32.9831
9.4100,0.9580,26.0448,0.0000,23.6427,5.7345,0.8594,33.0000,0.0000,26.0448,3.7326,33.0071
9.4200,0.9558,26.0819,0.0000,23.6998,5.7097,0.8586,33.0000,0.0000,26.0819,3.7091,33.0310
9.4300,0.9537,26.1188,0.0000,23.7566,5.6839,0.8579,33.0000,0.0000,26.1188,3.6859,33.0546
9.4400,0.9515,26.1554,0.0000,23.8132,5.6574,0.8571,33.0000,0.0000,26.1554,3.6631,33.0780
9.4500,0.9493,26.1920,0.0000,23.8695,5.6307,0.8563,33.0000,0.0000,26.1920,3.7098,33.1012
9.4600,0.9472,26.2283,0.0000,23.9255,5.6025,0.8556,33.0000,0.0000,26.2283,3.8223,33.1242
9.4700,0.9451,26.2645,0.0000,23.9813,5.5741,0.8548,33.0000,0.0000,26.2645,3.7580,33.1469
9.4800,0.9429,26.3006,0.0000,24.0367,5.5447,0.8540,33.0000,0.0000,26.3006,3.7009,33.1695
9.4900,0.9408,26.3365,0.0000,24.0919,5.5148,0.8532,33.0000,0.0000,26.3365,3.6536,33.1918
9.5000,0.9387,26.3721,0.0000,24.1467,5.4840,0.8524,33.0000,0.0000,26.3721,3.6138,33.2139
9.5100,0.9366,26.4076,0.0000,24.2012,5.4530,0.8516,33.0000,0.0000,26.4076,3.5789,33.2358
9.5200,0.9345,26.4429,0.0000,24.2555,5.4215,0.8509,33.0000,0.0000,26.4429,3.5484,33.2575
9.5300,0.9324,26.4779,0.0000,24.3093,5.3891,0.8501,33.0000,0.0000,26.4779,3.5206,33.2790
9.5400,0.9303,26.5128,0.0000,24.3629,5.3568,0.8494,33.0000,0.0000,26.5128,3.4948,33.3004
9.5500,0.9282,26.5475,0.0000,24.4161,5.3234,0.8486,33.0000,0.0000,26.5475,3.4709,33.3215
9.5600,0.9262,26.5821,0.0000,24.4690,5.2899,0.8479,33.0000,0.0000,26.5821,3.4688,33.3425
9.5700,0.9241,26.6162,0.0000,24.5216,5.2561,0.8472,33.0000,0.0000,26.6162,3.5815,33.3633
9.5800,0.9221,26.6502,0.0000,24.5738,5.2220,0.8465,33.0000,0.0000,26.6502,3.5175,33.3840
9.5900,0.9200,26.6840,0.0000,24.6257,5.1873,0.8458,33.0000,0.0000,26.6840,3.4609,33.4045
9.6000,0.9180,26.7176,0.0000,24.6772,5.1524,0.8451,33.0000,0.0000,26.7176,3.4165,33.4248
9.6100,0.9160,26.7510,0.0000,24.7284,5.1173,0.8444,33.0000,0.0000,26.7510,3.3782,33.4450
9.6200,0.9140,26.7843,0.0000,24.7792,5.0816,0.8437,33.0000,0.0000,26.7843,3.3461,33.4651
9.6300,0.9121,26.8173,0.0000,24.8297,5.0459,0.8431,33.0000,0.0000,26.8173,3.3184,33.4849
9.6400,0.9101,26.8501,0.0000,24.8798,5.0103,0.8424,33.0000,0.0000,26.8501,3.2935,33.5046
9.6500,0.9082,26.8828,0.0000,24.9295,4.9740,0.8418,33.0000,0.0000,26.8828,3.2705,33.5241
9.6600,0.9063,26.9152,0.0000,24.9789,4.9378,0.8411,33.0000,0.0000,26.9152,3.2496,33.5435
9.6700,0.9045,26.9475,0.0000,25.0279,4.9013,0.8405,33.0000,0.0000,26.9475,3.2293,33.5627
9.6800,0.9026,26.9796,0.0000,25.0766,4.8647,0.8398,33.0000,0.0000,26.9796,3.2103,33.5817
9.6900,0.9008,27.0115,0.0000,25.1248,4.8285,0.8392,33.0000,0.0000,27.0115,3.1917,33.6006
9.7000,0.8990,27.0432,0.0000,25.1728,4.7917,0.8386,33.0000,0.0000,27.0432,3.1736,33.6193
9.7100,0.8973,27.0750,0.0000,25.2203,4.7552,0.8379,33.0000,0.0000,27.0750,3.2199,33.6378
9.7200,0.8957,27.1065,0.0000,25.2675,4.7186,0.8373,33.0000,0.0000,27.1065,3.3885,33.6562
9.7300,0.8940,27.1380,0.0000,25.3143,4.6818,0.8366,33.0000,0.0000,27.1380,3.3153,33.6743
9.7400,0.8925,27.1694,0.0000,25.3608,4.6456,0.8359,33.0000,0.0000,27.1694,3.2508,33.6923
9.7500,0.8909,27.2006,0.0000,25.4069,4.6093,0.8352,33.0000,0.0000,27.2006,3.2007,33.7101
9.7600,0.8894,27.2317,0.0000,25.4526,4.5731,0.8346,33.0000,0.0000,27.2317,3.1597,33.7277
9.7700,0.8880,27.2626,0.0000,25.4980,4.5374,0.8339,33.0000,0.0000,27.2626,3.1253,33.7452
9.7800,0.8865,27.2933,0.0000,25.5430,4.5018,0.8332,33.0000,0.0000,27.2933,3.0967,33.7626
9.7900,0.8851,27.3239,0.0000,25.5876,4.4665,0.8325,33.0000,0.0000,27.3239,3.0714,33.7798
9.8000,0.8837,27.3543,0.0000,25.6320,4.4316,0.8318,33.0000,0.0000,27.3543,3.0490,33.7968
9.8100,0.8824,27.3845,0.0000,25.6759,4.3963,0.8312,33.0000,0.0000,27.3845,3.0281,33.8137
9.8200,0.8811,27.4147,0.0000,25.7195,4.3618,0.8305,33.0000,0.0000,27.4147,3.0565,33.8305
9.8300,0.8798,27.4445,0.0000,25.7628,4.3276,0.8298,33.0000,0.0000,27.4445,3.1642,33.8472
9.8400,0.8785,27.4742,0.0000,25.8058,4.2940,0.8292,33.0000,0.0000,27.4742,3.0918,33.8638
9.8500,0.8773,27.5038,0.0000,25.8484,4.2603,0.8286,33.0000,0.0000,27.5038,3.0361,33.8803
