time_s,throttle,brake,speed,accel
32.6400,0.7000,0.0000,29.2418,-0.0097
32.6500,0.7500,0.0000,29.2419,-0.0097
32.6600,0.7500,0.0000,29.2420,-0.0097
32.6700,0.7500,0.0000,29.2421,-0.0153
32.6800,0.7500,0.0000,29.2426,-0.0492
32.6900,0.7500,0.0000,29.2438,-0.1122
32.7000,0.7500,0.0000,29.2454,-0.1667
32.7100,0.7500,0.0000,29.2476,-0.2151
32.7200,0.7500,0.0000,29.2502,-0.2592
32.7300,0.7500,0.0000,29.2532,-0.3006
32.7400,0.7500,0.0000,29.2566,-0.3380
32.7500,0.7500,0.0000,29.2603,-0.3740
32.7600,0.7500,0.0000,29.2644,-0.4068
32.7700,0.7500,0.0000,29.2687,-0.4375
32.7800,0.7500,0.0000,29.2734,-0.4662
32.7900,0.7500,0.0000,29.2784,-0.4978
32.8000,0.7500,0.0000,29.2836,-0.5236
32.8100,0.7500,0.0000,29.2890,-0.5434
32.8200,0.7500,0.0000,29.2947,-0.5632
32.8300,0.7500,0.0000,29.3005,-0.5823
32.8400,0.7500,0.0000,29.3065,-0.6006
32.8500,0.7500,0.0000,29.3127,-0.6186
32.8600,0.7500,0.0000,29.3190,-0.6355
32.8700,0.7500,0.0000,29.3256,-0.6517
32.8800,0.7500,0.0000,29.3322,-0.6670
32.8900,0.7500,0.0000,29.3391,-0.6817
32.9000,0.7500,0.0000,29.3460,-0.6958
32.9100,0.7500,0.0000,29.3531,-0.7088
32.9200,0.7500,0.0000,29.3603,-0.7214
32.9300,0.7500,0.0000,29.3678,-0.7460
32.9400,0.7500,0.0000,29.3754,-0.7641
32.9500,0.7500,0.0000,29.3832,-0.7793
32.9600,0.7500,0.0000,29.3911,-0.7923
32.9700,0.7500,0.0000,29.3992,-0.8043
32.9800,0.7500,0.0000,29.4073,-0.8150
32.9900,0.7500,0.0000,29.4156,-0.8242
33.0000,0.7500,0.0000,29.4239,-0.8326
33.0100,0.7500,0.0000,29.4323,-0.8400
33.0200,0.7500,0.0000,29.4408,-0.8471
33.0300,0.7500,0.0000,29.4493,-0.8556
33.0400,0.7500,0.0000,29.4579,-0.8570
33.0500,0.7500,0.0000,29.4665,-0.8587
33.0600,0.7500,0.0000,29.4751,-0.8615
33.0700,0.7500,0.0000,29.4837,-0.8654
33.0800,0.7500,0.0000,29.4924,-0.8688
33.0900,0.7500,0.0000,29.5012,-0.8720
33.1000,0.7500,0.0000,29.5099,-0.8755
33.1100,0.7500,0.0000,29.5187,-0.8783
33.1200,0.7500,0.0000,29.5275,-0.8823
33.1300,0.7500,0.0000,29.5364,-0.8850
33.1400,0.7500,0.0000,29.5452,-0.8881
33.1500,0.7500,0.0000,29.5541,-0.8904
33.1600,0.7500,0.0000,29.5631,-0.8968
33.1700,0.7500,0.0000,29.5722,-0.9071
33.1800,0.7500,0.0000,29.5813,-0.9157
33.1900,0.7500,0.0000,29.5906,-0.9228
33.2000,0.7500,0.0000,29.5999,-0.9283
33.2100,0.7500,0.0000,29.6092,-0.9331
33.2200,0.7500,0.0000,29.6186,-0.9365
33.2300,0.7500,0.0000,29.6279,-0.9392
33.2400,0.7500,0.0000,29.6374,-0.9417
33.2500,0.7500,0.0000,29.6468,-0.9430
33.2600,0.7500,0.0000,29.6562,-0.9451
33.2700,0.7500,0.0000,29.6657,-0.9426
33.2800,0.7500,0.0000,29.6751,-0.9403
33.2900,0.7500,0.0000,29.6845,-0.9399
33.3000,0.7500,0.0000,29.6939,-0.9396
33.3100,0.7500,0.0000,29.7033,-0.9386
33.3200,0.7500,0.0000,29.7126,-0.9392
33.3300,0.7500,0.0000,29.7220,-0.9396
