time_s,throttle_lead,brake_lead,speed_lead,accel_x_lead,local_sp_lead,dist_to_prev_lead,desired_dist_lead,throttle_1,brake_1,speed_1,accel_x_1,local_sp_1,dist_to_prev_1,desired_dist_1,throttle_2,brake_2,speed_2,accel_x_2,local_sp_2,dist_to_prev_2,desired_dist_2,throttle_3,brake_3,speed_3,accel_x_3,local_sp_3,dist_to_prev_3,desired_dist_3
37.9100,0.7309,0.0000,32.9998,0.0129,33.0000,0.0000,0.0000,0.7309,0.0000,32.9993,0.0360,32.9991,30.5994,30.5995,0.7309,0.0000,32.9994,0.0186,33.0008,17.4001,17.3998,0.7299,0.0000,32.9976,-0.0036,0.0000,30.5965,17.3993
37.9200,0.7309,0.0000,32.9998,0.0132,33.0000,0.0000,0.0000,0.7309,0.0000,32.9993,0.0360,32.9991,30.5994,30.5995,0.7309,0.0000,32.9994,0.0196,33.0008,17.4001,17.3998,0.7302,0.0000,32.9974,-0.0045,0.0000,30.5965,17.3992
37.9300,0.7309,0.0000,32.9998,0.0134,33.0000,0.0000,0.0000,0.7309,0.0000,32.9993,0.0361,32.9991,30.5994,30.5995,0.7309,0.0000,32.9994,0.0206,33.0008,17.4001,17.3998,0.7304,0.0000,32.9972,-0.0054,0.0000,30.5965,17.3992
37.9400,0.7309,0.0000,32.9998,0.0137,33.0000,0.0000,0.0000,0.7309,0.0000,32.9993,0.0361,32.9991,30.5994,30.5995,0.7309,0.0000,32.9994,0.0215,33.0007,17.4001,17.3998,0.7307,0.0000,32.9970,-0.0063,0.0000,30.5965,17.3991
37.9500,0.7309,0.0000,32.9998,0.0139,33.0000,0.0000,0.0000,0.7309,0.0000,32.9993,0.0361,32.9992,30.5994,30.5995,0.7309,0.0000,32.9994,0.0224,33.0008,17.4001,17.3998,0.7310,0.0000,32.9968,-0.0071,0.0000,30.5966,17.3990
37.9600,0.7309,0.0000,32.9998,0.0141,33.0000,0.0000,0.0000,0.7309,0.0000,32.9993,0.0360,32.9991,30.5994,30.5995,0.7309,0.0000,32.9994,0.0232,33.0008,17.4001,17.3998,0.7312,0.0000,32.9966,-0.0080,0.0000,30.5966,17.3990
37.9700,0.7309,0.0000,32.9998,0.0143,33.0000,0.0000,0.0000,0.7309,0.0000,32.9993,0.0359,32.9992,30.5994,30.5995,0.7309,0.0000,32.9994,0.0241,33.0007,17.4001,17.3998,0.7312,0.0000,32.9964,-0.0088,0.0000,30.5966,17.3989
37.9800,0.7309,0.0000,32.9998,0.0145,33.0000,0.0000,0.0000,0.7309,0.0000,32.9993,0.0358,32.9992,30.5994,30.5995,0.7309,0.0000,32.9994,0.0249,33.0007,17.4001,17.3998,0.7317,0.0000,32.9962,-0.0096,0.0000,30.5967,17.3989
37.9900,0.7309,0.0000,32.9998,0.0146,33.0000,0.0000,0.0000,0.7309,0.0000,32.9993,0.0356,32.9992,30.5994,30.5995,0.7309,0.0000,32.9995,0.0256,33.0007,17.4001,17.3998,0.7317,0.0000,32.9961,-0.0103,0.0000,30.5967,17.3988
38.0000,0.7309,0.0000,32.9998,0.0148,33.0000,0.0000,0.0000,0.7309,0.0000,32.9993,0.0354,32.9992,30.5994,30.5995,0.7309,0.0000,32.9995,0.0263,33.0007,17.4001,17.3998,0.7322,0.0000,32.9959,-0.0111,0.0000,30.5967,17.3988
38.0100,0.7309,0.0000,32.9998,0.0149,33.0000,0.0000,0.0000,0.7309,0.0000,32.9993,0.0352,32.9992,30.5994,30.5995,0.7309,0.0000,32.9995,0.0270,33.0007,17.4001,17.3998,0.7324,0.0000,32.9958,-0.0118,0.0000,30.5968,17.3987
38.0200,0.7309,0.0000,32.9998,0.0150,33.0000,0.0000,0.0000,0.7309,0.0000,32.9993,0.0350,32.9993,30.5994,30.5995,0.7309,0.0000,32.9995,0.0277,33.0007,17.4001,17.3998,0.7325,0.0000,32.9957,-0.0125,0.0000,30.5968,17.3987
38.0300,0.7309,0.0000,32.9998,0.0151,33.0000,0.0000,0.0000,0.7309,0.0000,32.9993,0.0347,32.9993,30.5994,30.5995,0.7309,0.0000,32.9995,0.0283,33.0007,17.4001,17.3998,0.7327,0.0000,32.9957,-0.0133,0.0000,30.5968,17.3987
38.0400,0.7309,0.0000,32.9998,0.0152,33.0000,0.0000,0.0000,0.7309,0.0000,32.9993,0.0344,32.9993,30.5994,30.5995,0.7309,0.0000,32.9995,0.0289,33.0007,17.4001,17.3998,0.7329,0.0000,32.9956,-0.0139,0.0000,30.5969,17.3987
38.0500,0.7309,0.0000,32.9985,0.0007,33.0000,0.0000,0.0000,0.7309,0.0000,32.9980,0.0007,32.9993,30.5994,30.5986,0.7309,0.0000,32.9982,0.0007,33.0007,17.4001,17.3995,0.7330,0.0000,32.9944,0.0007,0.0000,30.5969,17.3983
38.0600,0.7311,0.0000,32.9976,0.0007,33.0000,0.0000,0.0000,0.7309,0.0000,32.9971,0.0007,32.9993,30.5994,30.5980,0.7309,0.0000,32.9973,0.0007,33.0007,17.4001,17.3992,0.7331,0.0000,32.9934,0.0007,0.0000,30.5970,17.3980
38.0700,0.7312,0.0000,32.9969,0.0007,33.0000,0.0000,0.0000,0.7314,0.0000,32.9964,0.0007,33.0019,30.5994,30.5975,0.7312,0.0000,32.9966,0.0007,33.0016,17.4001,17.3990,0.7339,0.0000,32.9928,0.0007,0.0000,30.5970,17.3978
38.0800,0.7313,0.0000,32.9965,0.0007,33.0000,0.0000,0.0000,0.7318,0.0000,32.9960,0.0007,33.0036,30.5994,30.5972,0.7314,0.0000,32.9962,0.0007,33.0023,17.4001,17.3989,0.7339,0.0000,32.9924,0.0007,0.0000,30.5970,17.3977
38.0900,0.7313,0.0000,32.9964,0.0007,33.0000,0.0000,0.0000,0.7320,0.0000,32.9960,0.0007,33.0047,30.5994,30.5972,0.7316,0.0000,32.9962,0.0007,33.0028,17.4001,17.3988,0.7345,0.0000,32.9923,0.0007,0.0000,30.5970,17.3977
38.1000,0.7313,0.0000,32.9966,0.0007,33.0000,0.0000,0.0000,0.7322,0.0000,32.9962,0.0007,33.0053,30.5994,30.5973,0.7317,0.0000,32.9964,0.0007,33.0032,17.4001,17.3989,0.7352,0.0000,32.9925,0.0007,0.0000,30.5971,17.3978
38.1100,0.7313,0.0000,32.9971,0.0007,33.0000,0.0000,0.0000,0.7322,0.0000,32.9967,0.0007,33.0055,30.5994,30.5977,0.7317,0.0000,32.9969,0.0007,33.0032,17.4001,17.3991,0.7353,0.0000,32.9930,0.0007,0.0000,30.5971,17.3979
38.1200,0.7313,0.0000,32.9979,0.0007,33.0000,0.0000,0.0000,0.7321,0.0000,32.9975,0.0007,33.0052,30.5994,30.5982,0.7317,0.0000,32.9976,0.0007,33.0030,17.4001,17.3993,0.7352,0.0000,32.9938,0.0007,0.0000,30.5972,17.3981
38.1300,0.7312,0.0000,32.9990,0.0007,33.0000,0.0000,0.0000,0.7320,0.0000,32.9985,0.0007,33.0043,30.5994,30.5990,0.7315,0.0000,32.9987,0.0007,33.0027,17.4001,17.3996,0.7352,0.0000,32.9949,0.0007,0.0000,30.5972,17.3985
38.1400,0.7310,0.0000,33.0004,0.0007,33.0000,0.0000,0.0000,0.7317,0.0000,32.9999,0.0007,33.0029,30.5994,30.5999,0.7314,0.0000,33.0001,0.0007,33.0021,17.4001,17.4000,0.7350,0.0000,32.9962,0.0007,0.0000,30.5972,17.3989
38.1500,0.7308,0.0000,33.0020,0.0007,33.0000,0.0000,0.0000,0.7313,0.0000,33.0016,0.0007,33.0011,30.5994,30.6011,0.7311,0.0000,33.0018,0.0007,33.0012,17.4001,17.4005,0.7339,0.0000,32.9979,0.0007,0.0000,30.5973,17.3994
38.1600,0.7306,0.0000,33.0040,0.0007,33.0000,0.0000,0.0000,0.7306,0.0000,33.0035,0.0007,32.9973,30.5994,30.6025,0.7308,0.0000,33.0037,0.0007,33.0002,17.4001,17.4011,0.7330,0.0000,32.9999,0.0007,0.0000,30.5973,17.4000
38.1700,0.7303,0.0000,33.0062,0.0007,33.0000,0.0000,0.0000,0.7296,0.0000,33.0058,0.0007,32.9915,30.5994,30.6040,0.7303,0.0000,33.0060,0.0007,32.9979,17.4001,17.4018,0.7330,0.0000,33.0021,0.0007,0.0000,30.5973,17.4006
38.1800,0.7300,0.0000,33.0088,0.0007,33.0000,0.0000,0.0000,0.7284,0.0000,33.0083,0.0007,32.9847,30.5994,30.6058,0.7296,0.0000,33.0085,0.0007,32.9950,17.4001,17.4025,0.7291,0.0000,33.0046,0.0007,0.0000,30.5974,17.4014
38.1900,0.7297,0.0000,33.0116,0.0007,33.0000,0.0000,0.0000,0.7270,0.0000,33.0111,0.0007,32.9769,30.5994,30.6078,0.7288,0.0000,33.0113,0.0007,32.9916,17.4001,17.4034,0.7268,0.0000,33.0075,0.0007,0.0000,30.5974,17.4022
38.2000,0.7293,0.0000,33.0147,0.0007,33.0000,0.0000,0.0000,0.7255,0.0000,33.0142,0.0007,32.9680,30.5994,30.6100,0.7280,0.0000,33.0144,0.0007,32.9878,17.4001,17.4043,0.7268,0.0000,33.0106,0.0007,0.0000,30.5975,17.4032
38.2100,0.7289,0.0000,33.0181,0.0007,33.0000,0.0000,0.0000,0.7237,0.0000,33.0177,0.0007,32.9581,30.5994,30.6124,0.7270,0.0000,33.0179,0.0007,32.9836,17.4001,17.4054,0.7241,0.0000,33.0140,0.0007,0.0000,30.5975,17.4042
38.2200,0.7284,0.0000,33.0218,0.0007,33.0000,0.0000,0.0000,0.7218,0.0000,33.0214,0.0007,32.9472,30.5994,30.6149,0.7259,0.0000,33.0216,0.0007,32.9790,17.4001,17.4065,0.7211,0.0000,33.0177,0.0007,0.0000,30.5975,17.4053
38.2300,0.7279,0.0000,33.0258,0.0007,33.0000,0.0000,0.0000,0.7197,0.0000,33.0253,0.0007,32.9353,30.5994,30.6177,0.7248,0.0000,33.0255,0.0007,32.9738,17.4001,17.4077,0.7140,0.0000,33.0217,0.0007,0.0000,30.5976,17.4065
38.2400,0.7273,0.0000,33.0301,0.0007,33.0000,0.0000,0.0000,0.7174,0.0000,33.0296,0.0007,32.9224,30.5994,30.6207,0.7235,0.0000,33.0298,0.0007,32.9682,17.4001,17.4089,0.7140,0.0000,33.0260,0.0007,0.0000,30.5976,17.4078
38.2500,0.7267,0.0000,33.0347,0.0007,33.0000,0.0000,0.0000,0.7149,0.0000,33.0342,0.0007,32.9084,30.5994,30.6239,0.7221,0.0000,33.0344,0.0007,32.9623,17.4001,17.4103,0.7056,0.0000,33.0305,0.0007,0.0000,30.5976,17.4092
38.2600,0.7261,0.0000,33.0395,0.0007,33.0000,0.0000,0.0000,0.7122,0.0000,33.0391,0.0007,32.8934,30.5994,30.6273,0.7206,0.0000,33.0393,0.0007,32.9558,17.4001,17.4118,0.7009,0.0000,33.0354,0.0007,0.0000,30.5977,17.4106
38.2700,0.7254,0.0000,33.0447,0.0007,33.0000,0.0000,0.0000,0.7093,0.0000,33.0442,0.0007,32.8775,30.5994,30.6309,0.7190,0.0000,33.0444,0.0007,32.9490,17.4001,17.4133,0.6959,0.0000,33.0406,0.0007,0.0000,30.5977,17.4122
38.2800,0.7247,0.0000,33.0501,0.0007,33.0000,0.0000,0.0000,0.7063,0.0000,33.0497,0.0007,32.8604,30.5995,30.6348,0.7173,0.0000,33.0498,0.0007,32.9417,17.4001,17.4150,0.6957,0.0000,33.0460,0.0007,0.0000,30.5978,17.4138
38.2900,0.7239,0.0000,33.0559,0.0007,33.0000,0.0000,0.0000,0.7030,0.0000,33.0554,0.0007,32.8425,30.5995,30.6388,0.7155,0.0000,33.0556,0.0007,32.9339,17.4001,17.4167,0.6848,0.0000,33.0517,0.0007,0.0000,30.5978,17.4155
38.3000,0.7231,0.0000,33.0521,-1.2203,33.0000,0.0000,0.0000,0.6996,0.0000,33.0500,-1.0939,32.8235,30.5995,30.6350,0.7136,0.0000,33.0512,-0.9705,32.9258,17.4001,17.4154,0.6787,0.0000,33.0461,-1.0503,0.0000,30.5978,17.4138
38.3100,0.7236,0.0000,33.0261,-1.2325,33.0000,0.0000,0.0000,0.6959,0.0000,33.0227,-1.1037,32.8034,30.5995,30.6159,0.7116,0.0000,33.0248,-0.9769,32.9173,17.4001,17.4074,0.6723,0.0000,33.0183,-1.0623,0.0000,30.5979,17.4055
38.3200,0.7270,0.0000,33.0079,-1.1818,33.0000,0.0000,0.0000,0.6990,0.0000,33.0031,-1.0572,32.8223,30.5996,30.6021,0.7129,0.0000,33.0061,-0.9366,32.9235,17.4000,17.4018,0.6782,0.0000,32.9979,-1.0160,0.0000,30.5980,17.3994
38.3300,0.7295,0.0000,32.9954,-1.1458,33.0000,0.0000,0.0000,0.7154,0.0000,32.9888,-1.0241,32.9180,30.5996,30.5922,0.7217,0.0000,32.9929,-0.9083,32.9631,17.4000,17.3979,0.7079,0.0000,32.9828,-0.9812,0.0000,30.5981,17.3948
38.3400,0.7312,0.0000,32.9870,-1.1222,33.0000,0.0000,0.0000,0.7273,0.0000,32.9786,-1.0022,32.9871,30.5997,30.5850,0.7280,0.0000,32.9837,-0.8903,32.9911,17.3999,17.3951,0.7299,0.0000,32.9716,-0.9561,0.0000,30.5982,17.3915
38.3500,0.7323,0.0000,32.9814,-1.1090,33.0000,0.0000,0.0000,0.7335,0.0000,32.9713,-0.9897,33.0186,30.5998,30.5799,0.7316,0.0000,32.9774,-0.8809,33.0053,17.3999,17.3932,0.7395,0.0000,32.9635,-0.9392,0.0000,30.5983,17.3890
38.3600,0.7331,0.0000,32.9778,-1.1034,33.0000,0.0000,0.0000,0.7373,0.0000,32.9661,-0.9842,33.0368,30.5999,30.5763,0.7338,0.0000,32.9731,-0.8779,33.0121,17.3998,17.3919,0.7464,0.0000,32.9576,-0.9283,0.0000,30.5985,17.3873
38.3700,0.7336,0.0000,32.9757,-1.1010,33.0000,0.0000,0.0000,0.7401,0.0000,32.9625,-0.9817,33.0498,30.6001,30.5737,0.7353,0.0000,32.9703,-0.8777,33.0167,17.3997,17.3911,0.7515,0.0000,32.9533,-0.9195,0.0000,30.5987,17.3860
38.3800,0.7339,0.0000,32.9745,-1.0990,33.0000,0.0000,0.0000,0.7421,0.0000,32.9600,-0.9796,33.0592,30.6002,30.5720,0.7363,0.0000,32.9686,-0.8779,33.0197,17.3996,17.3906,0.7553,0.0000,32.9504,-0.9108,0.0000,30.5988,17.3851
38.3900,0.7340,0.0000,32.9740,-1.0966,33.0000,0.0000,0.0000,0.7436,0.0000,32.9583,-0.9773,33.0658,30.6004,30.5708,0.7370,0.0000,32.9675,-0.8780,33.0216,17.3996,17.3903,0.7581,0.0000,32.9484,-0.9018,0.0000,30.5990,17.3845
38.4000,0.7341,0.0000,32.9739,-1.0940,33.0000,0.0000,0.0000,0.7447,0.0000,32.9572,-0.9747,33.0706,30.6006,30.5700,0.7374,0.0000,32.9670,-0.8778,33.0227,17.3995,17.3901,0.7602,0.0000,32.9472,-0.8927,0.0000,30.5992,17.3842
38.4100,0.7342,0.0000,32.9742,-1.0915,33.0000,0.0000,0.0000,0.7454,0.0000,32.9566,-0.9724,33.0739,30.6007,30.5696,0.7377,0.0000,32.9668,-0.8777,33.0233,17.3994,17.3900,0.7617,0.0000,32.9466,-0.8840,0.0000,30.5994,17.3840
38.4200,0.7341,0.0000,32.9746,-1.1083,33.0000,0.0000,0.0000,0.7459,0.0000,32.9563,-0.9706,33.0763,30.6009,30.5694,0.7378,0.0000,32.9669,-0.8781,33.0234,17.3992,17.3901,0.7627,0.0000,32.9466,-0.8762,0.0000,30.5996,17.3840
38.4300,0.7341,0.0000,32.9751,-1.1240,33.0000,0.0000,0.0000,0.7463,0.0000,32.9563,-0.9698,33.0777,30.6011,30.5694,0.7378,0.0000,32.9671,-0.8791,33.0233,17.3991,17.3901,0.7633,0.0000,32.9470,-0.8695,0.0000,30.5999,17.3841
38.4400,0.7341,0.0000,32.9757,-1.1215,33.0000,0.0000,0.0000,0.7466,0.0000,32.9566,-0.9701,33.0787,30.6013,30.5696,0.7378,0.0000,32.9675,-0.8811,33.0229,17.3990,17.3903,0.7637,0.0000,32.9477,-0.8643,0.0000,30.6000,17.3843
38.4500,0.7340,0.0000,32.9763,-1.1209,33.0000,0.0000,0.0000,0.7467,0.0000,32.9570,-0.9717,33.0791,30.6015,30.5699,0.7378,0.0000,32.9679,-0.8841,33.0225,17.3989,17.3904,0.7638,0.0000,32.9488,-0.8606,0.0000,30.6002,17.3846
38.4600,0.7339,0.0000,32.9769,-1.1222,33.0000,0.0000,0.0000,0.7468,0.0000,32.9575,-0.9746,33.0792,30.6017,30.5703,0.7377,0.0000,32.9685,-0.8881,33.0219,17.3988,17.3905,0.7636,0.0000,32.9502,-0.8583,0.0000,30.6004,17.3851
38.4700,0.7339,0.0000,32.9776,-1.1253,33.0000,0.0000,0.0000,0.7468,0.0000,32.9582,-0.9787,33.0790,30.6019,30.5708,0.7376,0.0000,32.9690,-0.8931,33.0213,17.3987,17.3907,0.7633,0.0000,32.9519,-0.8575,0.0000,30.6006,17.3856
38.4800,0.7338,0.0000,32.9782,-1.1298,33.0000,0.0000,0.0000,0.7467,0.0000,32.9591,-0.9838,33.0785,30.6021,30.5713,0.7375,0.0000,32.9696,-0.8990,33.0206,17.3986,17.3909,0.7627,0.0000,32.9538,-0.8580,0.0000,30.6007,17.3861
38.4900,0.7337,0.0000,32.9788,-1.1357,33.0000,0.0000,0.0000,0.7466,0.0000,32.9600,-0.9900,33.0778,30.6023,30.5720,0.7373,0.0000,32.9702,-0.9057,33.0200,17.3985,17.3911,0.7620,0.0000,32.9559,-0.8596,0.0000,30.6009,17.3868
38.5000,0.7337,0.0000,32.9794,-1.1427,33.0000,0.0000,0.0000,0.7465,0.0000,32.9610,-0.9969,33.0768,30.6024,30.5727,0.7372,0.0000,32.9708,-0.9130,33.0192,17.3984,17.3912,0.7611,0.0000,32.9582,-0.8621,0.0000,30.6010,17.3875
38.5100,0.7336,0.0000,32.9800,-1.1504,33.0000,0.0000,0.0000,0.7463,0.0000,32.9621,-1.0043,33.0757,30.6026,30.5735,0.7371,0.0000,32.9715,-0.9208,33.0186,17.3983,17.3914,0.7601,0.0000,32.9607,-0.8653,0.0000,30.6011,17.3882
38.5200,0.7335,0.0000,32.9805,-1.1586,33.0000,0.0000,0.0000,0.7460,0.0000,32.9634,-1.0121,33.0742,30.6028,30.5744,0.7369,0.0000,32.9721,-0.9287,33.0178,17.3982,17.3916,0.7589,0.0000,32.9633,-0.8689,0.0000,30.6012,17.3890
38.5300,0.7335,0.0000,32.9811,-1.1670,33.0000,0.0000,0.0000,0.7458,0.0000,32.9647,-1.0199,33.0728,30.6029,30.5753,0.7368,0.0000,32.9728,-0.9366,33.0171,17.3981,17.3918,0.7576,0.0000,32.9661,-0.8728,0.0000,30.6012,17.3898
38.5400,0.7334,0.0000,32.9816,-1.1753,33.0000,0.0000,0.0000,0.7455,0.0000,32.9660,-1.0276,33.0711,30.6031,30.5762,0.7366,0.0000,32.9735,-0.9443,33.0163,17.3980,17.3921,0.7562,0.0000,32.9690,-0.8767,0.0000,30.6013,17.3907
38.5500,0.7334,0.0000,32.9821,-1.1832,33.0000,0.0000,0.0000,0.7451,0.0000,32.9675,-1.0348,33.0692,30.6032,30.5772,0.7364,0.0000,32.9742,-0.9516,33.0156,17.3979,17.3923,0.7547,0.0000,32.9720,-0.8804,0.0000,30.6013,17.3916
38.5600,0.7333,0.0000,32.9826,-1.1904,33.0000,0.0000,0.0000,0.7447,0.0000,32.9690,-1.0415,33.0672,30.6034,30.5783,0.7363,0.0000,32.9750,-0.9583,33.0150,17.3979,17.3925,0.7530,0.0000,32.9751,-0.8838,0.0000,30.6013,17.3925
38.5700,0.7332,0.0000,32.9831,-1.1967,33.0000,0.0000,0.0000,0.7443,0.0000,32.9705,-1.0473,33.0650,30.6035,30.5794,0.7361,0.0000,32.9757,-0.9642,33.0142,17.3978,17.3927,0.7513,0.0000,32.9782,-0.8865,0.0000,30.6013,17.3935
38.5800,0.7332,0.0000,32.9836,-1.2019,33.0000,0.0000,0.0000,0.7439,0.0000,32.9721,-1.0521,33.0627,30.6036,30.5805,0.7360,0.0000,32.9765,-0.9691,33.0136,17.3978,17.3929,0.7496,0.0000,32.9814,-0.8885,0.0000,30.6012,17.3944
38.5900,0.7331,0.0000,32.9841,-1.2059,33.0000,0.0000,0.0000,0.7434,0.0000,32.9738,-1.0558,33.0603,30.6037,30.5817,0.7358,0.0000,32.9772,-0.9729,33.0128,17.3977,17.3932,0.7477,0.0000,32.9846,-0.8896,0.0000,30.6012,17.3954
38.6000,0.7331,0.0000,32.9845,-1.2082,33.0000,0.0000,0.0000,0.7429,0.0000,32.9755,-1.0581,33.0578,30.6038,30.5828,0.7356,0.0000,32.9780,-0.9754,33.0121,17.3977,17.3934,0.7458,0.0000,32.9878,-0.8896,0.0000,30.6010,17.3964
38.6100,0.7330,0.0000,32.9850,-1.2090,33.0000,0.0000,0.0000,0.7424,0.0000,32.9772,-1.0589,33.0552,30.6039,30.5840,0.7355,0.0000,32.9787,-0.9765,33.0114,17.3977,17.3936,0.7439,0.0000,32.9910,-0.8885,0.0000,30.6009,17.3973
38.6200,0.7330,0.0000,32.9855,-1.2078,33.0000,0.0000,0.0000,0.7419,0.0000,32.9790,-1.0581,33.0524,30.6039,30.5853,0.7353,0.0000,32.9795,-0.9761,33.0108,17.3977,17.3939,0.7419,0.0000,32.9942,-0.8861,0.0000,30.6008,17.3983
38.6300,0.7329,0.0000,32.9859,-1.2048,33.0000,0.0000,0.0000,0.7413,0.0000,32.9807,-1.0556,33.0495,30.6040,30.5865,0.7351,0.0000,32.9803,-0.9741,33.0102,17.3977,17.3941,0.7400,0.0000,32.9973,-0.8823,0.0000,30.6006,17.3992
38.6400,0.7329,0.0000,32.9864,-1.1997,33.0000,0.0000,0.0000,0.7407,0.0000,32.9825,-1.0514,33.0466,30.6040,30.5878,0.7350,0.0000,32.9811,-0.9705,33.0096,17.3977,17.3943,0.7380,0.0000,33.0003,-0.8771,0.0000,30.6004,17.4001
38.6500,0.7328,0.0000,32.9868,-1.1926,33.0000,0.0000,0.0000,0.7401,0.0000,32.9843,-1.0453,33.0437,30.6040,30.5890,0.7348,0.0000,32.9819,-0.9651,33.0090,17.3977,17.3946,0.7380,0.0000,33.0033,-0.8705,0.0000,30.6002,17.4010
38.6600,0.7328,0.0000,32.9872,-1.1833,33.0000,0.0000,0.0000,0.7395,0.0000,32.9861,-1.0374,33.0406,30.6040,30.5903,0.7346,0.0000,32.9826,-0.9580,33.0084,17.3977,17.3948,0.7359,0.0000,33.0061,-0.8623,0.0000,30.6000,17.4018
38.6700,0.7327,0.0000,32.9877,-1.1717,33.0000,0.0000,0.0000,0.7389,0.0000,32.9879,-1.0275,33.0376,30.6040,30.5915,0.7345,0.0000,32.9834,-0.9491,33.0079,17.3978,17.3950,0.7307,0.0000,33.0089,-0.8526,0.0000,30.5997,17.4027
38.6800,0.7327,0.0000,32.9881,-1.1579,33.0000,0.0000,0.0000,0.7383,0.0000,32.9896,-1.0158,33.0345,30.6040,30.5927,0.7343,0.0000,32.9842,-0.9384,33.0074,17.3978,17.3953,0.7307,0.0000,33.0115,-0.8413,0.0000,30.5995,17.4034
38.6900,0.7326,0.0000,32.9885,-1.1419,33.0000,0.0000,0.0000,0.7377,0.0000,32.9914,-1.0020,33.0313,30.6040,30.5940,0.7342,0.0000,32.9850,-0.9259,33.0069,17.3979,17.3955,0.7270,0.0000,33.0140,-0.8285,0.0000,30.5992,17.4042
38.7000,0.7326,0.0000,32.9889,-1.1237,33.0000,0.0000,0.0000,0.7370,0.0000,32.9931,-0.9864,33.0281,30.6039,30.5952,0.7340,0.0000,32.9857,-0.9116,33.0065,17.3980,17.3957,0.7236,0.0000,33.0163,-0.8140,0.0000,30.5989,17.4049
38.7100,0.7325,0.0000,32.9894,-1.1033,33.0000,0.0000,0.0000,0.7364,0.0000,32.9948,-0.9688,33.0250,30.6038,30.5964,0.7339,0.0000,32.9865,-0.8955,33.0061,17.3980,17.3959,0.7177,0.0000,33.0184,-0.7980,0.0000,30.5986,17.4055
38.7200,0.7325,0.0000,32.9898,-1.0807,33.0000,0.0000,0.0000,0.7358,0.0000,32.9965,-0.9493,33.0218,30.6038,30.5975,0.7337,0.0000,32.9872,-0.8777,33.0057,17.3981,17.3962,0.7177,0.0000,33.0202,-0.7803,0.0000,30.5982,17.4061
38.7300,0.7324,0.0000,32.9902,-1.0559,33.0000,0.0000,0.0000,0.7351,0.0000,32.9981,-0.9281,33.0187,30.6037,30.5987,0.7336,0.0000,32.9880,-0.8581,33.0052,17.3982,17.3964,0.7143,0.0000,33.0219,-0.7613,0.0000,30.5979,17.4066
38.7400,0.7324,0.0000,32.9906,-1.0290,33.0000,0.0000,0.0000,0.7345,0.0000,32.9997,-0.9050,33.0156,30.6036,30.5998,0.7335,0.0000,32.9887,-0.8369,33.0049,17.3983,17.3966,0.7095,0.0000,33.0232,-0.7407,0.0000,30.5975,17.4070
38.7500,0.7323,0.0000,32.9910,-1.0000,33.0000,0.0000,0.0000,0.7339,0.0000,33.0012,-0.8801,33.0125,30.6035,30.6009,0.7333,0.0000,32.9894,-0.8140,33.0046,17.3985,17.3968,0.7071,0.0000,33.0243,-0.7186,0.0000,30.5972,17.4073
38.7600,0.7323,0.0000,32.9914,-0.9690,33.0000,0.0000,0.0000,0.7333,0.0000,33.0027,-0.8535,33.0095,30.6034,30.6019,0.7332,0.0000,32.9901,-0.7895,33.0043,17.3986,17.3970,0.7050,0.0000,33.0251,-0.7094,0.0000,30.5968,17.4075
38.7700,0.7323,0.0000,32.9918,-0.9362,33.0000,0.0000,0.0000,0.7327,0.0000,33.0042,-0.8252,33.0065,30.6032,30.6029,0.7331,0.0000,32.9908,-0.7635,33.0041,17.3987,17.3972,0.7032,0.0000,33.0256,-0.6699,0.0000,30.5964,17.4077
38.7800,0.7322,0.0000,32.9921,-0.9014,33.0000,0.0000,0.0000,0.7321,0.0000,33.0056,-0.7953,33.0036,30.6031,30.6039,0.7330,0.0000,32.9915,-0.7360,33.0039,17.3989,17.3974,0.7017,0.0000,33.0257,-0.6440,0.0000,30.5961,17.4077
38.7900,0.7322,0.0000,32.9925,-0.8649,33.0000,0.0000,0.0000,0.7315,0.0000,33.0069,-0.7640,33.0008,30.6029,30.6048,0.7329,0.0000,32.9922,-0.7071,33.0037,17.3990,17.3976,0.7006,0.0000,33.0256,-0.6168,0.0000,30.5957,17.4077
38.8000,0.7321,0.0000,32.9929,-0.8267,33.0000,0.0000,0.0000,0.7307,0.0000,33.0082,-0.7312,32.9959,30.6027,30.6057,0.7328,0.0000,32.9928,-0.6769,33.0035,17.3992,17.3978,0.6997,0.0000,33.0252,-0.5885,0.0000,30.5954,17.4075
38.8100,0.7321,0.0000,32.9933,-0.7869,33.0000,0.0000,0.0000,0.7298,0.0000,33.0094,-0.6970,32.9905,30.6026,30.6065,0.7327,0.0000,32.9935,-0.6453,33.0034,17.3993,17.3980,0.6992,0.0000,33.0244,-0.5591,0.0000,30.5951,17.4073
38.8200,0.7320,0.0000,32.9936,-0.7455,33.0000,0.0000,0.0000,0.7289,0.0000,33.0105,-0.6615,32.9852,30.6024,30.6073,0.7326,0.0000,32.9941,-0.6126,33.0033,17.3994,17.3982,0.6991,0.0000,33.0234,-0.5287,0.0000,30.5948,17.4070
38.8300,0.7320,0.0000,32.9940,-0.7028,33.0000,0.0000,0.0000,0.7280,0.0000,33.0115,-0.6248,32.9803,30.6022,30.6081,0.7325,0.0000,32.9947,-0.5787,33.0031,17.3996,17.3984,0.6993,0.0000,33.0221,-0.4974,0.0000,30.5946,17.4066
